prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
55193888,55193888,55193888,Pia Ruffle Detail Top Boden,https://us.boden.com/products/women-pia-ruffle-detail-top-real-teal-t2148blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2148_blu_m02_28ad53ac-a71e-4390-b769-b067ba5fd10f.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-pia-ruffle-detail-top-real-teal-t2148blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,109,IN STOCK,,,Real Teal,,,,TRUE,TRUE
55212084,55212084,55212084,Ribbed Racer Vest Boden,https://us.boden.com/products/women-ribbed-racer-vest-midnight-ocean-t2139dbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39.00,39.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2139_dbl_m01_8da371ea-4f24-44f0-91c9-a405e64c5393.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-ribbed-racer-vest-midnight-ocean-t2139dbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,14,IN STOCK,,,Midnight Ocean,,,,TRUE,TRUE
55217418,55217418,55217418,Embroidered Peplum Top Boden,https://us.boden.com/products/women-embroidered-peplum-top-bitter-chocolate-t2177brn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,180.00,180.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2177_brn_w01_v1_056dd751-5622-4bfc-838e-f4b612b91181.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-embroidered-peplum-top-bitter-chocolate-t2177brn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,133,IN STOCK,,,Bitter Chocolate,,,,TRUE,TRUE
55201442,55201442,55201442,Supersoft Short Puff Shirt Boden,https://us.boden.com/products/women-supersoft-short-puff-shirt-black-t2154blk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,59.00,59.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2154_blk_m01_21c4402e-8115-432f-b741-1d83b1a3f207.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-supersoft-short-puff-shirt-black-t2154blk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,402,IN STOCK,,,Black,,,,TRUE,TRUE
55201634,55201634,55201634,Rosa Printed Sweatshirt Boden,https://us.boden.com/products/women-rosa-printed-sweatshirt-bohemia-dream-t1915mub?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,110.00,110.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t1915_mub_m01.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-rosa-printed-sweatshirt-bohemia-dream-t1915mub?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,55,IN STOCK,,,Bohemia Dream,,,,TRUE,TRUE
55193798,55193798,55193798,Pia Ruffle Detail Top Boden,https://us.boden.com/products/women-pia-ruffle-detail-top-ivory-t2148ivo?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2148_ivo_m01.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-pia-ruffle-detail-top-ivory-t2148ivo?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,119,IN STOCK,,,Ivory,,,,TRUE,TRUE
55217394,55217394,55217394,Carmen Lace Trim Cotton Top Boden,https://us.boden.com/products/women-carmen-lace-trim-cotton-top-harbour-blue-ditsy-dream-t1959sky?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,149.00,149.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t1959_sky_w01_v1_13fa7116-12c8-49c4-b4f6-7c327b854caf.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-carmen-lace-trim-cotton-top-harbour-blue-ditsy-dream-t1959sky?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,66,IN STOCK,,,"Harbour Blue, Ditsy Dream",,,,TRUE,TRUE
55203603,55203603,55203603,Erica Cotton Frill Top Boden,https://us.boden.com/products/women-erica-cotton-frill-top-ivory-floral-field-t2186mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,110.00,110.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2186_mul_m01.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-erica-cotton-frill-top-ivory-floral-field-t2186mul?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,150,IN STOCK,,,"Ivory, Floral Field",,,,TRUE,TRUE
55193716,55193716,55193716,Ara Jersey Shirt Boden,https://us.boden.com/products/women-ara-jersey-shirt-navy-t2149nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2149_nav_m04_abc6a351-6947-44cc-b846-508b9f201413.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-ara-jersey-shirt-navy-t2149nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,238,IN STOCK,,,Navy,,,,TRUE,TRUE
55203018,55203018,55203018,Erica Denim Frill Top Boden,https://us.boden.com/products/women-erica-denim-frill-top-mid-vintage-t2185den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,110.00,110.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26waut_t2185_den_m01_v1.jpg?v=1&width=800,Women,Women,24/08/2026,https://us.boden.com/products/women-erica-denim-frill-top-mid-vintage-t2185den?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,299,IN STOCK,,,Mid Vintage,,,,TRUE,TRUE
