prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,2410710609,2410710609,Carvela Women's Sandals White Fabric Gala Mule,https://www.shoeaholics.com/women/shoes/sandals/gala-mule-jewel-white-fabric-carvela-2410710609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Faux Pearl Crystal Slip On Sandal, White","Faux Pearl Crystal Slip On Sandal, White",119.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/4/2410710609.jpg?v=1&width=800,Women > Shoes > Sandals,Women > Shoes > Sandals,18/08/2026,,FALSE,,75,IN STOCK,,,White,,,904,TRUE,TRUE,TRUE
Carvela,3811500309,3811500309,Carvela Women's Ankle Boot Black Patent Synthetic Strut Ankle,https://www.shoeaholics.com/women/shoes/boots/ankle/strut-ankle-black-patent-carvela-3811500309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Ankle Boot, Black","Black Patent Ankle Boot, Black",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3811500309.jpg?v=1&width=800,Brands > Carvela > Womens-shoes,Brands > Carvela > Womens-shoes,18/08/2026,,FALSE,,150,IN STOCK,,,Black,,,534,TRUE,TRUE,TRUE
Carvela Comfort,2761333109,2761333109,Carvela Women's Heels Tan Leather Krill,https://www.shoeaholics.com/women/shoes/heels/block-heels/krill-tan-leather-carvela-comfort-2761333109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Tan Leather Heels, Tan","Tan Leather Heels, Tan",119.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/7/2761333109.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,191,IN STOCK,,,Tan,,,404,TRUE,TRUE,TRUE
Carvela,2380200979,2380200979,Carvela Daze Jewel Trainer Black Crystal Trainers,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-jewel-black-synthetic-carvela-2380200979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Crystal Trainers, Black","Black Crystal Trainers, Black",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/3/2380200979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,281,IN STOCK,,,Black,,,179,TRUE,TRUE,TRUE
Kg Kurt Geiger,3847800069,3847800069,KG Kurt Geiger Women's Heels Black Fabric Fleur,https://www.shoeaholics.com/women/shoes/heels/high-heels/fleur-platform-black-fabric-other-kg-kurt-geiger-3847800069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Fleur Platform Heel """", 7 Uk, Black","Womens Kg Kurt Geiger Fleur Platform Heel """", 7 Uk, Black",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3847800069.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,180,IN STOCK,,,Black,,,436,TRUE,TRUE,TRUE
Carvela,1860110569,1860110569,Carvela Women's Trainer White Synthetic Diamond,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-white-snake-carvela-1860110569?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lizard Trainer, White","White Lizard Trainer, White",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860110569.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,12,IN STOCK,,,White,,,1827,TRUE,TRUE,TRUE
Carvela,2772747979,2772747979,Carvela Women's Trainer Taupe Synthetic Daze,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-weave-taupe-synthetic-carvela-2772747979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Woven Trainer, Taupe","Taupe Woven Trainer, Taupe",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/7/2772747979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,31,IN STOCK,,,Taupe,,,1325,TRUE,TRUE,TRUE
Carvela,3811500979,3811500979,Carvela Women's Boot Black Synthetic Strut Ankle,https://www.shoeaholics.com/women/shoes/boots/ankle/strut-ankle-black-synthetic-carvela-3811500979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Ankle Boot, Black","Black Ankle Boot, Black",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3811500979.jpg?v=1&width=800,Brands > Carvela > Womens-shoes,Brands > Carvela > Womens-shoes,18/08/2026,,FALSE,,558,IN STOCK,,,Black,,,27,TRUE,TRUE,TRUE
Kurt Geiger London,3526405609,3526405609,Kurt Geiger Women's Southbank Tote Bag Black Combination Fabric,https://www.shoeaholics.com/women/bags/tote-bags/micro-southbank-tote-black-combination-fabric-kurt-geiger-london-3526405609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Floral Printed Tote Bag, Black","Floral Printed Tote Bag, Black",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/5/3526405609.jpg?v=1&width=800,Clothing & Accessories > Shoes,Clothing & Accessories > Shoes,18/08/2026,,FALSE,,51,IN STOCK,,,Black,,,1077,TRUE,TRUE,TRUE
Carvela,2411910979,2411910979,Carvela Women's Heels White Fabric Synthetic Sadie,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/sadie-wedge-white-synthetic-carvela-2411910979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Wedge Cork Heel, White","White Wedge Cork Heel, White",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/4/2411910979.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,18/08/2026,,FALSE,,61,IN STOCK,,,White,,,998,TRUE,TRUE,TRUE
Carvela,3326610109,3326610109,Carvela Women's Trainers White Leather Connected,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-zip-white-leather-carvela-3326610109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Quitled Sneaker, White","White Quitled Sneaker, White",74.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/3/3326610109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,206,IN STOCK,,,White,,,344,TRUE,TRUE,TRUE
Carvela,2643900979,2643900979,Carvela Women's Heel Black Synthetic Sadie 2,https://www.shoeaholics.com/women/shoes/heels/block-heels/sadie-2-black-synthetic-carvela-2643900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Block Heel, Black","Black Block Heel, Black",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2643900979.jpg?v=1&width=800,Women > Shoes > Heels > Block-heels,Women > Shoes > Heels > Block-heels,18/08/2026,,FALSE,,71,IN STOCK,,,Black,,,930,TRUE,TRUE,TRUE
Carvela,2666361609,2666361609,Carvela High Rise Trainer Gold Fabric Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/high-rise-gold-fabric-carvela-2666361609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Fabric Trainer, Gold","Gold Fabric Trainer, Gold",89.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2666361609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,208,IN STOCK,,,Metallic,,,335,TRUE,TRUE,TRUE
Carvela,2411947209,2411947209,Carvela Women's Heels Taupe Suede Leather Sadie,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/sadie-wedge-taupe-suede-carvela-2411947209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Suede Wedge Heel, Taupe","Taupe Suede Wedge Heel, Taupe",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/4/2411947209.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,18/08/2026,,FALSE,,33,IN STOCK,,,Taupe,,,1288,TRUE,TRUE,TRUE
Carvela,2411961979,2411961979,Kurt Geiger Women's Heels Gold Synthetic Sadie,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/sadie-wedge-gold-synthetic-carvela-2411961979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Metallic Upper, Gold","Gold Metallic Upper, Gold",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/4/2411961979.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,18/08/2026,,FALSE,,96,IN STOCK,,,Metallic,,,778,TRUE,TRUE,TRUE
Carvela,3668700979,3668700979,Carvela Women's Loafer Black Synthetic Manor,https://www.shoeaholics.com/women/shoes/flats/manor-black-synthetic-carvela-3668700979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Loafer, Black","Black Patent Loafer, Black",49.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/6/3668700979.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,81,IN STOCK,,,Black,,,874,TRUE,TRUE,TRUE
Carvela Comfort,2761341109,2761341109,Carvela Women's Heels Bone Leather Krill,https://www.shoeaholics.com/women/shoes/heels/high-heels/krill-bone-leather-carvela-comfort-2761341109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Leather Block Heels, Bone","White Leather Block Heels, Bone",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/7/2761341109.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,18/08/2026,,FALSE,,38,IN STOCK,,,White,,,1226,TRUE,TRUE,TRUE
Carvela,2425810609,2425810609,Carvela Women's Heel White Fabric Synthetic Gala,https://www.shoeaholics.com/women/shoes/heels/high-heels/gala-wedge-jewel-110-white-fabric-carvela-2425810609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gala Wedge Heel, White","Gala Wedge Heel, White",119.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/4/2425810609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,18/08/2026,,FALSE,,180,IN STOCK,,,White,,,437,TRUE,TRUE,TRUE
Carvela,2424710609,2424710609,Carvela Women's Heels White Fabric Synthetic Gala,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/gala-block-jewel-60-white-fabric-carvela-2424710609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gala 60 Block Jewel Heel """", 9 Uk, White","Womens Carvela Gala 60 Block Jewel Heel """", 9 Uk, White",119.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/4/2424710609.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,18/08/2026,,FALSE,,64,IN STOCK,,,White,,,978,TRUE,TRUE,TRUE
Carvela,2380261979,2380261979,Kurt Geiger Women's Trainers Gold Synthetic Daze Jewel,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-jewel-gold-synthetic-carvela-2380261979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Crystal Lace Up Trainer, Gold","Gold Crystal Lace Up Trainer, Gold",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/3/2380261979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,240,IN STOCK,,,Metallic,,,264,TRUE,TRUE,TRUE
Carvela,3182741409,3182741409,Carvela Women's Tote Bag Bone Croc Synthetic Jessica,https://www.shoeaholics.com/women/bags/tote-bags/jessica-midi-tote-2-bone-croc-print-carvela-3182741409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Croc Tote Bag, Bone","Bone Croc Tote Bag, Bone",89.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/1/3182741409.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,18/08/2026,,FALSE,,54,IN STOCK,,,White,,,1048,TRUE,TRUE,TRUE
Carvela,1860815979,1860815979,Carvela Women's Trainers White Leather Daze,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-white-comb-synthetic-carvela-1860815979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lace Up Trainer, White Comb","White Lace Up Trainer, White Comb",89.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860815979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,196,IN STOCK,,,White,,,379,TRUE,TRUE,TRUE
Carvela,2643941979,2643941979,Carvela Women's Heels Bone Synthetic Sadie,https://www.shoeaholics.com/women/shoes/heels/high-heels/sadie-2-bone-synthetic-carvela-2643941979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Block Heel, Bone","Bone Block Heel, Bone",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2643941979.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,24,IN STOCK,,,White,,,1459,TRUE,TRUE,TRUE
Kg Kurt Geiger,2511063609,2511063609,Women's Sandals Silver Fabric Raven Bling,https://www.shoeaholics.com/women/shoes/sandals/sliders/raven-bling-silver-fabric-kg-kurt-geiger-2511063609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Slip On Sandal, Silver","Crystal Slip On Sandal, Silver",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/5/2511063609.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,56,IN STOCK,,,Metallic,,,1035,TRUE,TRUE,TRUE
Carvela,0858600979,0858600979,Kurt Geiger Women's Heels Black Synthetic Sky Tassel,https://www.shoeaholics.com/women/shoes/flats/sky-tassel-black-synthetic-carvela-0858600979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Sky Tassel Loafer """", 6 Uk, Black","Womens Carvela Sky Tassel Loafer """", 6 Uk, Black",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0858600979.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,452,IN STOCK,,,Black,,,52,TRUE,TRUE,TRUE
Carvela,1860100569,1860100569,Carvela Women's Trainers Black Synthetic Diamond,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-black-snake-carvela-1860100569?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lizard Trainer, Black","Black Lizard Trainer, Black",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860100569.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,31,IN STOCK,,,Black,,,1326,TRUE,TRUE,TRUE
Carvela,3828461979,3828461979,Carvela Women's Trainers Gold Synthetic Diamond Zip,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-zip-gold-synthetic-carvela-3828461979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Metallic Gold Lace Up Sneaker, Gold","Metallic Gold Lace Up Sneaker, Gold",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3828461979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,56,IN STOCK,,,Metallic,,,1036,TRUE,TRUE,TRUE
Carvela,3834616979,3834616979,Carvela Women's Trainers Camel Combination Statement Zip,https://www.shoeaholics.com/women/shoes/trainers/slip-on/statement-zip-camel-combination-synthetic-carvela-3834616979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Camel Leopard Lace Up Trainer, Camel Combination","Camel Leopard Lace Up Trainer, Camel Combination",39.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3834616979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,13,IN STOCK,,,Tan,,,1799,TRUE,TRUE,TRUE
Carvela Comfort,2967661109,2967661109,Carvela Women's Sandals Gold Leather Pavilion,https://www.shoeaholics.com/women/shoes/sandals/pavilion-gold-leather-carvela-comfort-2967661109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Metallic Leather Sandal, Gold","Gold Metallic Leather Sandal, Gold",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/9/2967661109.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,17,IN STOCK,,,Metallic,,,1646,TRUE,TRUE,TRUE
Carvela,1860847266,1860847266,Carvela Women's Trainers Taupe Suede Daze,https://www.shoeaholics.com/women/shoes/trainers/daze-taupe-suede-fabric-carvela-1860847266?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Suede Lace Up Trainer, Taupe","Taupe Suede Lace Up Trainer, Taupe",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860847266.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,18/08/2026,,FALSE,,101,IN STOCK,,,Taupe,,,755,TRUE,TRUE,TRUE
Carvela,1859600209,1859600209,Carvela Connected Zip Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-zip-black-suede-carvela-1859600209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Connected Zip Trainer """", 6 Uk, Black","Womens Carvela Connected Zip Trainer """", 6 Uk, Black",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1859600209.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,212,IN STOCK,,,Black,,,328,TRUE,TRUE,TRUE
Carvela,2772710979,2772710979,Carvela Women's Trainer White Synthetic Daze Weave,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-weave-white-synthetic-carvela-2772710979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Leather Trainer, White","White Leather Trainer, White",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/7/2772710979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,43,IN STOCK,,,White,,,1158,TRUE,TRUE,TRUE
Kg Kurt Geiger,3842541979,3842541979,KG Kurt Geiger Women's Heels Bone Synthetic Fancy,https://www.shoeaholics.com/women/shoes/heels/fancy-bone-synthetic-kg-kurt-geiger-3842541979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone High Heel, Bone","Bone High Heel, Bone",69.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3842541979.jpg?v=1&width=800,Women > Shoes > Heels,Women > Shoes > Heels,18/08/2026,,FALSE,,21,IN STOCK,,,White,,,1532,TRUE,TRUE,TRUE
Carvela,2666315979,2666315979,Carvela Women's Trainers White Combination Synthetic High Rise,https://www.shoeaholics.com/women/shoes/trainers/high-rise-white-comb-synthetic-carvela-2666315979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela High Rise """", 5 Uk, White Comb","Womens Carvela High Rise """", 5 Uk, White Comb",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2666315979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,18/08/2026,,FALSE,,515,IN STOCK,,,White,,,36,TRUE,TRUE,TRUE
Carvela,1859600109,1859600109,Carvela Women's Trainers Black Leather Connected Zip,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-zip-black-leather-carvela-1859600109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Trainers, Black","Black Leather Trainers, Black",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1859600109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,369,IN STOCK,,,Black,,,93,TRUE,TRUE,TRUE
Carvela,3828440979,3828440979,Carvela Women's Trainer Beige Synthetic Diamond Zip,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-zip-beige-synthetic-carvela-3828440979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Beige Zip Up Trainer, Beige","Beige Zip Up Trainer, Beige",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3828440979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,51,IN STOCK,,,Nude,,,1078,TRUE,TRUE,TRUE
Carvela,0864215979,0864215979,Carvela Women's Trainers White Combination Synthetic Rapid,https://www.shoeaholics.com/women/shoes/trainers/slip-on/rapid-white-comb-synthetic-carvela-0864215979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Stripe Trainers, White Comb","Crystal Stripe Trainers, White Comb",49.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0864215979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,381,IN STOCK,,,White,,,85,TRUE,TRUE,TRUE
Carvela,0864214979,0864214979,Carvela Women's Trainers Champagne Synthetic Rapid,https://www.shoeaholics.com/women/shoes/trainers/slip-on/rapid-champagne-synthetic-carvela-0864214979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Champagne Lace Up Trainer, Champagne","Champagne Lace Up Trainer, Champagne",59.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0864214979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,195,IN STOCK,,,Champagne,,,385,TRUE,TRUE,TRUE
Carvela,2642800979,2642800979,Carvela Women's Heels Black Synthetic Twisted,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/twisted-black-synthetic-carvela-2642800979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Block Heels, Black","Black Block Heels, Black",59.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2642800979.jpg?v=1&width=800,(Uncategorized),(Uncategorized),18/08/2026,,FALSE,,40,IN STOCK,,,Black,,,1189,TRUE,TRUE,TRUE
Carvela,0865005979,0865005979,Carvela Women's Trainers Black Combination Synthetic Jive,https://www.shoeaholics.com/women/shoes/trainers/slip-on/jive-zip-black-combination-synthetic-carvela-0865005979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lizard Crystal Sneaker, Black","Black Lizard Crystal Sneaker, Black",69.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0865005979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,557,IN STOCK,,,Black,,,28,TRUE,TRUE,TRUE
Carvela,2380210979,2380210979,Kurt Geiger Women's Trainers White Synthetic Daze Jewel,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-jewel-white-synthetic-carvela-2380210979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lace Up Trainers, White","White Lace Up Trainers, White",59.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/3/2380210979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,200,IN STOCK,,,White,,,365,TRUE,TRUE,TRUE
Kg Kurt Geiger,3845900069,3845900069,KG Kurt Geiger Women's Trainer Black Fabric Other Lucile,https://www.shoeaholics.com/women/shoes/trainers/slip-on/lucile-lace-up-gem-black-fabric-other-kg-kurt-geiger-3845900069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Chunky Crystal Sneaker, Black","Black Chunky Crystal Sneaker, Black",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3845900069.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,273,IN STOCK,,,Black,,,199,TRUE,TRUE,TRUE
Carvela,2666318979,2666318979,Carvela Women's Trainers Winter White Synthetic High Rise,https://www.shoeaholics.com/women/shoes/trainers/slip-on/high-rise-winter-white-synthetic-carvela-2666318979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela High Rise Trainer """", 4 Uk, Winter White","Womens Carvela High Rise Trainer """", 4 Uk, Winter White",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2666318979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,18/08/2026,,FALSE,,26,IN STOCK,,,White,,,1420,TRUE,TRUE,TRUE
