prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
55162778,55162778,55162778,Gerafftes Kleid mit Schleife am Rücken Mädchen Boden,https://eu.boden.com/products/maedchen-gerafftes-kleid-mit-schleife-am-ruecken-pink-kirschen-g6012pnk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,27.50,55.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26gsum_g6012_pnk_m01_v2.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-gerafftes-kleid-mit-schleife-am-ruecken-pink-kirschen-g6012pnk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,52,IN STOCK,,,Pink Kirschen,,,,TRUE,TRUE
55169405,55169405,55169405,Badeshorts Jungen Boden,https://eu.boden.com/products/jungen-badeshorts-blau-batik-b3194bck?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,22.40,32.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bsum_b3194_bck_v1_6388d09d-84b4-4353-9128-96442a78e835.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-badeshorts-blau-batik-b3194bck?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,113,IN STOCK,,,Blau Batik,,,,TRUE,TRUE
55179908,55179908,55179908,Jersey-Set mit kurzer Latzhose Baby Boden,https://eu.boden.com/products/baby-jersey-set-mit-kurzer-latzhose-blauhaeher-kirschen-streifen-y2885lbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,27.00,45.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26usum_y2885_lbl_v1.jpg?v=1&width=800,Baby,Baby,22/09/2026,https://eu.boden.com/products/baby-jersey-set-mit-kurzer-latzhose-blauhaeher-kirschen-streifen-y2885lbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29,IN STOCK,,,Blauhäher Kirschen Streifen,,,,TRUE,TRUE
55175253,55175253,55175253,"Kuscheliger, kurzer Schlafanzug Jungen Boden",https://eu.boden.com/products/jungen-kuscheliger-kurzer-schlafanzug-calico-weiss-schildkroeten-b3002ecr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,21.60,36.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bsum_b3002_ecr_v1_fc9d1705-0531-403e-88ea-11164e211f9c.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-kuscheliger-kurzer-schlafanzug-calico-weiss-schildkroeten-b3002ecr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,73,IN STOCK,,,Calico-Weiß Schildkröten,,,,TRUE,TRUE
55174203,55174203,55174203,Origineller Frottee-Badeponcho mit Reißverschluss Jungen Boden,https://eu.boden.com/products/jungen-origineller-frottee-badeponcho-mit-reissverschluss-schildkroete-b3256lgr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,30.00,50.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bsum_b3256_lgr_f83de7fe-27a3-4c26-8f8e-a3908837cb4b.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-origineller-frottee-badeponcho-mit-reissverschluss-schildkroete-b3256lgr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,149,IN STOCK,,,Schildkröte,,,,TRUE,TRUE
55187767,55187767,55187767,Kurzärmliges Pointelle-Oberteil Mädchen Boden,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-neonrosa-kleines-blumenmuster-g5259npk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,14.00,20.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26gsum_g5259_npk.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-kurzaermliges-pointelle-oberteil-neonrosa-kleines-blumenmuster-g5259npk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,172,IN STOCK,,,Neonrosa Kleines Blumenmuster,,,,TRUE,TRUE
55164976,55164976,55164976,Lange Jeansshorts Mädchen Boden,https://eu.boden.com/products/maedchen-lange-jeansshorts-kaugummi-rosa-g5985pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,19.20,48.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26gsum_g5985_pin_99ca815e-69b9-453c-9485-c9d4f3f30e38.jpg?v=1&width=800,Mädchen,Mädchen,22/09/2026,https://eu.boden.com/products/maedchen-lange-jeansshorts-kaugummi-rosa-g5985pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,45,IN STOCK,,,Kaugummi-Rosa,,,,TRUE,TRUE
55176276,55176276,55176276,Badeshirt-Set mit Logo Baby Boden,https://eu.boden.com/products/baby-badeshirt-set-mit-logo-rosa-patchwork-sonne-y2840pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29.25,45.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26usum_y2840_pnt_7bfb6845-f2e6-4cb5-9433-a7adebc48095.jpg?v=1&width=800,Baby,Baby,22/09/2026,https://eu.boden.com/products/baby-badeshirt-set-mit-logo-rosa-patchwork-sonne-y2840pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,124,IN STOCK,,,Rosa Patchwork Sonne,,,,TRUE,TRUE
55165447,55165447,55165447,Carpenter-Shorts Jungen Boden,https://eu.boden.com/products/jungen-carpenter-shorts-fata-morgana-blau-b3182blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,21.00,42.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bsum_b3182_blu_9705df13-2072-4864-aaa5-704e640dc697.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-carpenter-shorts-fata-morgana-blau-b3182blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,45,IN STOCK,,,Fata-Morgana-Blau,,,,TRUE,TRUE
55194752,55194752,55194752,T-Shirt mit Grafik Jungen Boden,https://eu.boden.com/products/jungen-t-shirt-mit-grafik-blau-rennwagen-b2959ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,16.80,28.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26bsum_b2959_ind_m01_f112b36a-32a6-4013-a859-daff00071df2.jpg?v=1&width=800,Jungen,Jungen,22/09/2026,https://eu.boden.com/products/jungen-t-shirt-mit-grafik-blau-rennwagen-b2959ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,66,IN STOCK,,,Blau Rennwagen,,,,TRUE,TRUE
