prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,5388400109,5388400109,5388400109,Kurt Geiger Women's Flats Black Leather Bow,https://www.kurtgeiger.com/women/shoes/flats/bow-crystal-loafer-black-leather-kurt-geiger-london-5388400109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Bow Crystal Loafer is crafted from a patent leather. There is a black crystal embellishment across the vamp as well as a black eagle head sat at the centre of the bow.Material: LeatherStyle number: 5388400109,This Bow Crystal Loafer is crafted from a patent leather. There is a black crystal embellishment across the vamp as well as a black eagle head sat at the centre of the bow.Material: LeatherStyle number: 5388400109,189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5388400109_20.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5388400109_20.jpg?v=1&width=800,TRUE,,100,IN STOCK,,,Black,,,47,TRUE,TRUE,FALSE
Kurt Geiger London,5851741019,5851741019,5851741019,Kurt Geiger Women's Shoulder BAg Bone Leather Celia,https://www.kurtgeiger.com/women/bags/shoulder-bags/celia-shoulder-bag-bone-leather-other-kurt-geiger-london-5851741019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Featuring structured sides, this Celia Shoulder Bag is crafted from a crinkled bone leather with overstitch quilting detail. There is an antiqued silver eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBone leather shoulder strapAntiqued silver chain strap detailCan fit phones up to 6inchesAntiqued silver branded plate on the backMaterial: LeatherStyle number: 5851741019","Featuring structured sides, this Celia Shoulder Bag is crafted from a crinkled bone leather with overstitch quilting detail. There is an antiqued silver eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBone leather shoulder strapAntiqued silver chain strap detailCan fit phones up to 6inchesAntiqued silver branded plate on the backMaterial: LeatherStyle number: 5851741019",299.00,299.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5851741019_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5851741019_20.jpg?v=1&width=800,TRUE,,103,IN STOCK,,,White,,,45,TRUE,TRUE,FALSE
Kurt Geiger London,6084600109,6084600109,6084600109,Kurt Geiger Women's Boot Black Leather Eagles Matilda,https://www.kurtgeiger.com/women/shoes/boots/ankle/eagles-matilda-boot-black-leather-kurt-geiger-london-6084600109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Woolwich Eagle Boot is crafted from a black leather with white stitch detail around the boot. The ankle shaft is accented with multiple sized eagle heads in multiple hardware colours.Lace up frontMaterial: LeatherStyle number: 6084600109,This Woolwich Eagle Boot is crafted from a black leather with white stitch detail around the boot. The ankle shaft is accented with multiple sized eagle heads in multiple hardware colours.Lace up frontMaterial: LeatherStyle number: 6084600109,329.00,329.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6084600109_20.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6084600109_20.jpg?v=1&width=800,TRUE,,67,IN STOCK,,,Black,,,53,TRUE,TRUE,FALSE
Kurt Geiger London,6149700019,6149700019,6149700019,Carvela Women's Boots Black Leather Other Stomp,https://www.kurtgeiger.com/women/shoes/boots/knee-boots/trail-sock-knee-black-leather-other-kurt-geiger-london-6149700019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Stomp Sock Knee high boots arrive in a black leather with soft ankle shaft. The sole is in a stepped up black rubber with large tread.&nbsp;Heel height: 5cmMaterial: Leather / OtherStyle number: 6149700019,This pair of Stomp Sock Knee high boots arrive in a black leather with soft ankle shaft. The sole is in a stepped up black rubber with large tread.&nbsp;Heel height: 5cmMaterial: Leather / OtherStyle number: 6149700019,189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6149700019_20.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,Women > Shoes > Boots > Knee-boots,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6149700019_20.jpg?v=1&width=800,TRUE,,219,IN STOCK,,,Black,,,18,TRUE,TRUE,FALSE
Kurt Geiger London,3469669979,3469669979,3469669979,Kurt Geiger London Women's Sandals Orson,https://www.kurtgeiger.com/women/shoes/sandals/orson-multiother-synthetic-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Orson sandal features a metallic upper with weave quilting pattern. The straps are velcro with an antiqued silver Eagle head emblem sat on top.\nOverstitched quilted insole with padding, seen across the collectionsMaterial: Leather alternativeStyle number: 3469669979","The Orson sandal features a metallic upper with weave quilting pattern. The straps are velcro with an antiqued silver Eagle head emblem sat on top.\nOverstitched quilted insole with padding, seen across the collectionsMaterial: Leather alternativeStyle number: 3469669979",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3469669979_20.jpg?v=1&width=800,Women > Shoes > Sandals,Women > Shoes > Sandals,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3469669979_20.jpg?v=1&width=800,TRUE,,403,IN STOCK,,,Multi-Coloured,,,9,TRUE,TRUE,FALSE
Kurt Geiger London,6149500209,6149500209,6149500209,Kurt Geiger Women's Boots Black Suede Trail,https://www.kurtgeiger.com/women/shoes/boots/knee-boots/trail-foldnover-black-suede-kurt-geiger-london-6149500209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Stomp Foldover Crystal boots arriving comprised of a black suede leather ankle shaft. There is a large black eagle head on the outer side of the ankle with crystals.Heel height: 5cmMaterial: SuedeStyle number: 6149500209,This pair of Stomp Foldover Crystal boots arriving comprised of a black suede leather ankle shaft. There is a large black eagle head on the outer side of the ankle with crystals.Heel height: 5cmMaterial: SuedeStyle number: 6149500209,229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6149500209_20.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,Women > Shoes > Boots > Knee-boots,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6149500209_20.jpg?v=1&width=800,TRUE,,73,IN STOCK,,,Black,,,51,TRUE,TRUE,FALSE
Kurt Geiger London,6193420209,6193420209,6193420209,Kurt Geiger Women's Boots Grey Suede Elizabeth,https://www.kurtgeiger.com/women/shoes/boots/knee-boots/barb-slouch-boot-grey-suede-kurt-geiger-london-6193420209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Elizabeth boot is created from a soft grey suede leather with ruching on the ankle. This boot is sat on a cone style heel.Heel height: 8cmInternal side ankle zipperMaterial: SuedeStyle number: 6193420209,This Elizabeth boot is created from a soft grey suede leather with ruching on the ankle. This boot is sat on a cone style heel.Heel height: 8cmInternal side ankle zipperMaterial: SuedeStyle number: 6193420209,199.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6193420209_20.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,Women > Shoes > Boots > Knee-boots,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6193420209_20.jpg?v=1&width=800,TRUE,,159,IN STOCK,,,Grey,,,29,TRUE,TRUE,FALSE
Kurt Geiger London,6149540209,6149540209,6149540209,Kurt Geiger Women's Boots Beige Suede Stomp Foldover,https://www.kurtgeiger.com/women/shoes/boots/knee-boots/stomp-foldover-beige-suede-kurt-geiger-london-6149540209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Stomp Foldover Crystal boots arriving comprised of a beige suede leather ankle shaft. There is a large antiqued brass eagle head on the outer side of the ankle with crystals.Heel height: 5cmMaterial: SuedeStyle number: 6149540209,This pair of Stomp Foldover Crystal boots arriving comprised of a beige suede leather ankle shaft. There is a large antiqued brass eagle head on the outer side of the ankle with crystals.Heel height: 5cmMaterial: SuedeStyle number: 6149540209,229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6149540209_20.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,Women > Shoes > Boots > Knee-boots,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6149540209_20.jpg?v=1&width=800,TRUE,,66,IN STOCK,,,Nude,,,54,TRUE,TRUE,FALSE
Kurt Geiger London,3036240609,3036240609,3036240609,Kurt Geiger London Women's Cross Body Bag Beige Fabric Mini Kensington,https://www.kurtgeiger.com/women/bags/mini/fabric-mini-kensington-v-beige-fabric-kurt-geiger-london-3036240609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Fabric Mini Kensington is crafted from a houndstooth fabric topped with brass crystals. The antiqued brass Eagle head features opaque brass crystals and black bead eyes on the front flap.&nbsp;14cm (H), 20cm (L), 6cm (D)Strap drop cross body: 120cmStrap drop shoulder: 70cmAntiqued brass chain strapDuo magnetic snap closure hidden under flapAntiqued brass branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketPlease take extra care when styling this piece with delicate fabricsOuter: Houndstooth fabricInterior: Monogrammed interior liningStyle number:&nbsp;3036240609","The Fabric Mini Kensington is crafted from a houndstooth fabric topped with brass crystals. The antiqued brass Eagle head features opaque brass crystals and black bead eyes on the front flap.&nbsp;14cm (H), 20cm (L), 6cm (D)Strap drop cross body: 120cmStrap drop shoulder: 70cmAntiqued brass chain strapDuo magnetic snap closure hidden under flapAntiqued brass branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketPlease take extra care when styling this piece with delicate fabricsOuter: Houndstooth fabricInterior: Monogrammed interior liningStyle number:&nbsp;3036240609",169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/0/3036240609_20.jpg?v=1&width=800,Women > Bags > Mini,Women > Bags > Mini,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/0/3036240609_20.jpg?v=1&width=800,TRUE,,1253,IN STOCK,,,Nude,,,3,TRUE,TRUE,FALSE
Kurt Geiger London,5579200109,5579200109,5579200109,Kurt Geiger Women's Shoulder Bag Black Leather Pickle Shoulder,https://www.kurtgeiger.com/women/bags/crossbody-bags/pickle-shoulder-bag-black-leather-kurt-geiger-london-5579200109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Pickle Shoulder Bag is crafted from a soft black lambskin leather with overstitch quilting detail. There is an antiqued brass metal eagle head with crystals sat on the front flap.10cm (H), 20cm (L), 6cm (D)Strap length cross body: 128cmStrap length shoulder: 55cmWith two removable straps, this bag can be worn in multiple ways including as a wristlet, across the body, on the shoulder and as a clutchOptional leather cross body strapMagnetic flap closure under the flapZip closureCan fit phones up to 7inchesMaterial: LeatherStyle number: 5579200109","This Pickle Shoulder Bag is crafted from a soft black lambskin leather with overstitch quilting detail. There is an antiqued brass metal eagle head with crystals sat on the front flap.10cm (H), 20cm (L), 6cm (D)Strap length cross body: 128cmStrap length shoulder: 55cmWith two removable straps, this bag can be worn in multiple ways including as a wristlet, across the body, on the shoulder and as a clutchOptional leather cross body strapMagnetic flap closure under the flapZip closureCan fit phones up to 7inchesMaterial: LeatherStyle number: 5579200109",159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5579200109_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5579200109_20.jpg?v=1&width=800,TRUE,,294,IN STOCK,,,Black,,,11,TRUE,TRUE,FALSE
Kurt Geiger London,5602800109,5602800109,5602800109,Kurt Geiger London Kensington 17 Drench Bag - Black Drench Cross Body Bag,https://www.kurtgeiger.com/women/bags/mini/kensington-dr-17-black-leather-kurt-geiger-london-5602800109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This drench edition of the Kensington 17 bag is crafted from a black leather with three rows of overstitch quilting. There is a black eagle head sat on the front flap.10cm (H), 17cm (L), 5cm (D)Strap length: 65cmBlack chain cross body strapTwo magnetic snap closures under front flapBlack branded plate on the backMaterial: LeatherStyle number: 5602800109","This drench edition of the Kensington 17 bag is crafted from a black leather with three rows of overstitch quilting. There is a black eagle head sat on the front flap.10cm (H), 17cm (L), 5cm (D)Strap length: 65cmBlack chain cross body strapTwo magnetic snap closures under front flapBlack branded plate on the backMaterial: LeatherStyle number: 5602800109",169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5602800109_20.jpg?v=1&width=800,Women > Bags > Mini,Women > Bags > Mini,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5602800109_20.jpg?v=1&width=800,TRUE,,532,IN STOCK,,,Black,,,7,TRUE,TRUE,FALSE
Kurt Geiger London,6053159609,6053159609,6053159609,Kurt Geiger Women's Shoulder Bag Red Other Fabric Pimlico,https://www.kurtgeiger.com/women/bags/shoulder-bags/pimlico-bag-chain-red-other-fabric-kurt-geiger-london-6053159609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Pimlico Chain Bag is crafted from a red and blue tweed fabric with gold tinsel thread. There is a large bronze crystal trimmed plate on the front flap with antiqued brass eagle head.14cm (H), 26cm (L), 8cm (D)Strap length: 66cmNavy embossed shoulder strapFlat pocket on the backInterior zipped pocketCan fit phones up to 6inchesAntiqued brass branded plate on the backMaterial: FabricStyle number: 6053159609","This Pimlico Chain Bag is crafted from a red and blue tweed fabric with gold tinsel thread. There is a large bronze crystal trimmed plate on the front flap with antiqued brass eagle head.14cm (H), 26cm (L), 8cm (D)Strap length: 66cmNavy embossed shoulder strapFlat pocket on the backInterior zipped pocketCan fit phones up to 6inchesAntiqued brass branded plate on the backMaterial: FabricStyle number: 6053159609",229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6053159609_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6053159609_20.jpg?v=1&width=800,TRUE,,189,IN STOCK,,,Red,,,21,TRUE,TRUE,FALSE
Kurt Geiger London,5586631019,5586631019,5586631019,Kurt Geiger Women's Shoulder Bag Dark Brown Leather Kurt,https://www.kurtgeiger.com/women/bags/shoulder-bags/kurt-sling-dark-brown-leather-other-kurt-geiger-london-5586631019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kurt Shoulder Bag is crafted from a dark brown crinkled leather with overstitch quilting. There is an antiqued silver eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued silver Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586631019","This Kurt Shoulder Bag is crafted from a dark brown crinkled leather with overstitch quilting. There is an antiqued silver eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued silver Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586631019",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586631019_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586631019_20.jpg?v=1&width=800,TRUE,,173,IN STOCK,,,Brown,,,26,TRUE,TRUE,FALSE
Kurt Geiger London,6289946019,6289946019,6289946019,Kurt Geiger Women's Cross Body Bag Camel Other Leather Other Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/kensington-17-camel-other-leather-other-kurt-geiger-london-6289946019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kensington 17 bag is crafted from a leopard printed calfhair leather. There is a silver eagle head sat on the front flap.10cm (H), 17cm (L), 5cm (D)Strap length: 65cmSilver metal chain cross body strapTwo magnetic snap closures under front flapAntiqued silver branded plate on the backMaterial: LeatherStyle number: 6289946019","This Kensington 17 bag is crafted from a leopard printed calfhair leather. There is a silver eagle head sat on the front flap.10cm (H), 17cm (L), 5cm (D)Strap length: 65cmSilver metal chain cross body strapTwo magnetic snap closures under front flapAntiqued silver branded plate on the backMaterial: LeatherStyle number: 6289946019",179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/2/6289946019_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/2/6289946019_20.jpg?v=1&width=800,TRUE,,156,IN STOCK,,,Tan,,,31,TRUE,TRUE,FALSE
Kurt Geiger London,6056200219,6056200219,6056200219,Kurt Geiger Women's Cross Body Bag Black Suede Leather Sloane,https://www.kurtgeiger.com/women/bags/crossbody-bags/sloane-bowling-bag-black-suede-leather-kurt-geiger-london-6056200219?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Sloane Bowling Bag is crafted from a structured suede leather with shiny top handles. There is a black metal eagle head on the front of the bag complimenting the KURT charm.20cm (H), 32cm (L), 14cm (D)Strap length: 39cmStrap length: 129cmZip closureFour black metal feetMaterial: Suede leatherStyle number: 6056200219","This Sloane Bowling Bag is crafted from a structured suede leather with shiny top handles. There is a black metal eagle head on the front of the bag complimenting the KURT charm.20cm (H), 32cm (L), 14cm (D)Strap length: 39cmStrap length: 129cmZip closureFour black metal feetMaterial: Suede leatherStyle number: 6056200219",269.00,269.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6056200219_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6056200219_20.jpg?v=1&width=800,TRUE,,134,IN STOCK,,,Black,,,34,TRUE,TRUE,FALSE
Kurt Geiger London,9540501609,9540501609,9540501609,Kurt Geiger London Women's Cross Body Bag Black Velvet Bow Shoreditch,https://www.kurtgeiger.com/women/bags/mini/shoreditch-sm-cross-body-black-white-fabric-kurt-geiger-london-9540501609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Small Shoreditch Cross Body is crafted from a soft black velvet. The front flap is topped with crystal embellished bow with a silver Eagle head in the centre.13.5cm (H), 20cm (L), 6cm (D)Strap drop: 127cm&nbsp;Silver chain strap fed through two crystal bridgesDuo magnetic snap closure hidden under flapSilver branded plate on the backExterior flat pocket on the backCan fit phones up to 7 inchesInterior divided into two main compartmentsInterior pocket with removable mirrorOuter: LeatherInterior: Faux leather liningStyle number: 9540501609","The Small Shoreditch Cross Body is crafted from a soft black velvet. The front flap is topped with crystal embellished bow with a silver Eagle head in the centre.13.5cm (H), 20cm (L), 6cm (D)Strap drop: 127cm&nbsp;Silver chain strap fed through two crystal bridgesDuo magnetic snap closure hidden under flapSilver branded plate on the backExterior flat pocket on the backCan fit phones up to 7 inchesInterior divided into two main compartmentsInterior pocket with removable mirrorOuter: LeatherInterior: Faux leather liningStyle number: 9540501609",279.00,279.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9540501609_20.jpg?v=1&width=800,Women > Bags > Mini,Women > Bags > Mini,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9540501609_20.jpg?v=1&width=800,TRUE,,1517,IN STOCK,,,Black,,,2,TRUE,TRUE,FALSE
Kurt Geiger London,6153700019,6153700019,6153700019,Kurt Geiger Women's Shoulder Bag Black Leather Other Celia,https://www.kurtgeiger.com/women/bags/shoulder-bags/celia-shoulder-bag-dr-black-leather-other-kurt-geiger-london-6153700019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Celia Shoulder Bag is crafted from a black shiny croc embossed leather. There is a black eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBlack leather shoulder strapAntiqued brass chain strap detailCan fit phones up to 6inchesBlack branded plate on the backMaterial: Leather&nbsp;Style number: 6153700019","This Celia Shoulder Bag is crafted from a black shiny croc embossed leather. There is a black eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBlack leather shoulder strapAntiqued brass chain strap detailCan fit phones up to 6inchesBlack branded plate on the backMaterial: Leather&nbsp;Style number: 6153700019",299.00,299.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6153700019_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6153700019_20.jpg?v=1&width=800,TRUE,,179,IN STOCK,,,Black,,,24,TRUE,TRUE,FALSE
Kurt Geiger London,6154033209,6154033209,6154033209,Kurt Geiger Women's Shoulder Bag Tan Suede Chelsea,https://www.kurtgeiger.com/women/bags/shoulder-bags/chelsea-lg-slouch-flap-tan-suede-kurt-geiger-london-6154033209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crafted from a super slouchy tan suede leather, this Large Chelsea Slouch Flap bag sits on the shoulder with the two tan pebble grained straps. The front flap is adorned with an antiqued brass eagle head.22cm (H), 34cm (L), 13cm (D)Strap length: 68cmAdjustable shoulder strapsCan fit phones up to 6inchesInterior zipped pocket&nbsp;Material: SuedeStyle number: 6154033209","Crafted from a super slouchy tan suede leather, this Large Chelsea Slouch Flap bag sits on the shoulder with the two tan pebble grained straps. The front flap is adorned with an antiqued brass eagle head.22cm (H), 34cm (L), 13cm (D)Strap length: 68cmAdjustable shoulder strapsCan fit phones up to 6inchesInterior zipped pocket&nbsp;Material: SuedeStyle number: 6154033209",289.00,289.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6154033209_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6154033209_20.jpg?v=1&width=800,TRUE,,167,IN STOCK,,,Tan,,,28,TRUE,TRUE,FALSE
Kurt Geiger London,6154046189,6154046189,6154046189,Kurt Geiger Women's Slouch Bag Camel Other Leather Other Print Chelsea Large Slouch Flap,https://www.kurtgeiger.com/women/bags/shoulder-bags/chelsea-lg-slouch-flap-camel-other-leather-other-print-kurt-geiger-london-6154046189?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crafted from a super slouchy leopard printed calfhair leather, this Large Chelsea Slouch Flap bag sits on the shoulder with the two dark brown straps. The front flap is adorned with an antiqued silver eagle head.22cm (H), 34cm (L), 13cm (D)Strap length: 68cmAdjustable shoulder strapsCan fit phones up to 6inchesInterior zipped pocket&nbsp;Material: Calfhair leatherStyle number: 6154046189","Crafted from a super slouchy leopard printed calfhair leather, this Large Chelsea Slouch Flap bag sits on the shoulder with the two dark brown straps. The front flap is adorned with an antiqued silver eagle head.22cm (H), 34cm (L), 13cm (D)Strap length: 68cmAdjustable shoulder strapsCan fit phones up to 6inchesInterior zipped pocket&nbsp;Material: Calfhair leatherStyle number: 6154046189",299.00,299.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6154046189_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6154046189_20.jpg?v=1&width=800,TRUE,,153,IN STOCK,,,Tan,,,32,TRUE,TRUE,FALSE
Kurt Geiger London,9546600609,9546600609,9546600609,Kurt Geiger London Women's Cross Body Bag Black Fabric Mini Kensington,https://www.kurtgeiger.com/women/bags/mini/fabric-mini-kensington-black-fabric-kurt-geiger-london-9546600609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Fabric Mini Kensington bag is crafted from a black fabric with crystal embellishment in the Kensington quilting pattern. The black Eagle head features crystals and black bead eyes on the front flap.&nbsp;14cm (H), 20cm (L), 6cm (D)Strap drop cross body: 120cmStrap drop shoulder: 70cmBlack chain strapDuo magnetic snap closure hidden under flapBlack metal branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketPlease take extra care when styling this piece with delicate fabricsOuter: FabricInterior: Monogrammed interior liningStyle number: 9546600609","The Fabric Mini Kensington bag is crafted from a black fabric with crystal embellishment in the Kensington quilting pattern. The black Eagle head features crystals and black bead eyes on the front flap.&nbsp;14cm (H), 20cm (L), 6cm (D)Strap drop cross body: 120cmStrap drop shoulder: 70cmBlack chain strapDuo magnetic snap closure hidden under flapBlack metal branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketPlease take extra care when styling this piece with delicate fabricsOuter: FabricInterior: Monogrammed interior liningStyle number: 9546600609",169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9546600609_20.jpg?v=1&width=800,Women > Bags > Mini,Women > Bags > Mini,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9546600609_20.jpg?v=1&width=800,TRUE,,2227,IN STOCK,,,Black,,,1,TRUE,TRUE,FALSE
