prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,5597191609,5597191609,5597191609,Kurt Geiger Women's Flats Orange Fabric Satin Chelsea Cut Out,https://www.kurtgeiger.com/women/shoes/sandals/flat/chelsea-cut-out-slide-orange-fabric-kurt-geiger-london-5597191609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Chelsea Cut Out Slide on sandal arrives in an orange satin fabric with two cut out details either side. There is an antiqued brass oval trim with eagle head at the centre sat on top of the strap.Material: FabricStyle number: 5597191609,This Chelsea Cut Out Slide on sandal arrives in an orange satin fabric with two cut out details either side. There is an antiqued brass oval trim with eagle head at the centre sat on top of the strap.Material: FabricStyle number: 5597191609,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5597191609_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5597191609_20.jpg?v=1&width=800,FALSE,,7,IN STOCK,,,Orange,,,98,TRUE,TRUE,TRUE
Kurt Geiger London,5611724289,5611724289,5611724289,Kurt Geiger Women's Sandals Blush Suede Other Leather Kurt,https://www.kurtgeiger.com/women/shoes/sandals/flat/kurt-heart-t-bar-flat-blush-suede-other-print-kurt-geiger-london-5611724289?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kurt Heart T-Bar flat sandals feature a blush upper which is embellished with crystals. There is a mesh heart with cursive Kurt branding at the centre of the t-bar style strap.Material: Suede / OtherStyle number: 5611724289,This pair of Kurt Heart T-Bar flat sandals feature a blush upper which is embellished with crystals. There is a mesh heart with cursive Kurt branding at the centre of the t-bar style strap.Material: Suede / OtherStyle number: 5611724289,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5611724289_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5611724289_20.jpg?v=1&width=800,FALSE,,79,IN STOCK,,,Blush,,,14,TRUE,TRUE,TRUE
Kurt Geiger London,5655217609,5655217609,5655217609,Kurt Geiger Women's Tunic Salmon Fabric Kurt Tunic,https://www.kurtgeiger.com/women/clothing/swimwear/kurt-tunic-salmon-fabric-kurt-geiger-london-5655217609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Kurt Tunic features an orange and pink Kurt Geiger branded fabric with flared sleeves and keyhole style chest.Material: FabricStyle number: 5655217609,The Kurt Tunic features an orange and pink Kurt Geiger branded fabric with flared sleeves and keyhole style chest.Material: FabricStyle number: 5655217609,89.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5655217609_20.jpg?v=1&width=800,Women > Clothing > Swimwear,Women > Clothing > Swimwear,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5655217609_20.jpg?v=1&width=800,FALSE,,20,IN STOCK,,,Salmon,,,66,TRUE,TRUE,TRUE
Kurt Geiger London,5661967069,5661967069,5661967069,Kurt Geiger Women's Cross Body Bag Silver Combination Fabric Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/md-kensington-fringe-silver-combination-fabric-other-kurt-geiger-london-5661967069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This medium Kensington Bag is embellished with silver sequins and crystal flowers across the front flap. There are silver tassel details under the front flap. The antiqued brass eagle head is embellished with crystals on the front flap.15.5cm (H), 22cm (L), 7cm (D)Strap drop cross body: 120cmAntiqued silver chain strap with padded insertDuo magnetic snap closure hidden under flapAntiqued silver branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketOuter: FabricInterior: Monogrammed interior liningStyle number: 5661967069","This medium Kensington Bag is embellished with silver sequins and crystal flowers across the front flap. There are silver tassel details under the front flap. The antiqued brass eagle head is embellished with crystals on the front flap.15.5cm (H), 22cm (L), 7cm (D)Strap drop cross body: 120cmAntiqued silver chain strap with padded insertDuo magnetic snap closure hidden under flapAntiqued silver branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketOuter: FabricInterior: Monogrammed interior liningStyle number: 5661967069",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5661967069_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5661967069_20.jpg?v=1&width=800,FALSE,,131,IN STOCK,,,Metallic,,,6,TRUE,TRUE,TRUE
Kurt Geiger London,5825713109,5825713109,5825713109,Kurt Geiger Women's Shoulder Bag White Black Leather Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/kensington-footy-bag-white-black-leather-kurt-geiger-london-5825713109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Leather Kensington Bag is crafted from a white and black leather crafted into a football style pattern. The antiqued brass eagle head features crystals and black crystal eyes on the front flap.17cm (H), 26cm (L), 8cm (D)Strap drop cross body: 111cmStrap drop shoulder: 64cmAntiqued brass chain strap with two padded leather insertsDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit phones up to 7 inchesTwo interior compartments with small internal lining pocketMaterial: LeatherStyle number:&nbsp;5825713109","The Leather Kensington Bag is crafted from a white and black leather crafted into a football style pattern. The antiqued brass eagle head features crystals and black crystal eyes on the front flap.17cm (H), 26cm (L), 8cm (D)Strap drop cross body: 111cmStrap drop shoulder: 64cmAntiqued brass chain strap with two padded leather insertsDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit phones up to 7 inchesTwo interior compartments with small internal lining pocketMaterial: LeatherStyle number:&nbsp;5825713109",159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5825713109_20.jpg?v=1&width=800,Trends,Trends,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5825713109_20.jpg?v=1&width=800,FALSE,,23,IN STOCK,,,White,,,61,TRUE,TRUE,TRUE
Kurt Geiger London,5826075609,5826075609,5826075609,Kurt Geiger London Kurt's Cabana Kensington Knot Shoulder Bag - Green kensington Shoulder Bag,https://www.kurtgeiger.com/women/bags/shoulder-bags/kc-kensington-knot-sh-green-combination-fabric-kurt-geiger-london-5826075609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kensington Knot Shoulder bag is crafted from a green and white stripe Terry towelling fabric. There is a simple shoulder strap with knotted bow detail and antiqued silver eagle head sat on the front flap.Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.16cm (H), 24cm (L), 7cm (D)Strap length: 70cmThe knot can be undone to adjust the shoulder strap to preferred lengthInterior zipped pocketAntiqued silver branded plate on the backCan fit phones up to 6inchesMaterial: Towelling&nbsp;Style number: 5826075609","This Kensington Knot Shoulder bag is crafted from a green and white stripe Terry towelling fabric. There is a simple shoulder strap with knotted bow detail and antiqued silver eagle head sat on the front flap.Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.16cm (H), 24cm (L), 7cm (D)Strap length: 70cmThe knot can be undone to adjust the shoulder strap to preferred lengthInterior zipped pocketAntiqued silver branded plate on the backCan fit phones up to 6inchesMaterial: Towelling&nbsp;Style number: 5826075609",119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5826075609_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5826075609_20.jpg?v=1&width=800,FALSE,,14,IN STOCK,,,Green,,,80,TRUE,TRUE,TRUE
Kurt Geiger London,5859915339,5859915339,5859915339,KG Kurt Geiger Women's Flats Red Southbank,https://www.kurtgeiger.com/women/shoes/sneakers/kc-southbank-espadrille-white-comb-canvas-kurt-geiger-london-5859915339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kurt's Cabana Southbank Espadrille is crafted from a white canvas fabric. There is a chic spiral lace up front. The sole is in a rope espadrille effect.Material: CanvasStyle number: 5859915339,This pair of Kurt's Cabana Southbank Espadrille is crafted from a white canvas fabric. There is a chic spiral lace up front. The sole is in a rope espadrille effect.Material: CanvasStyle number: 5859915339,109.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5859915339_20.jpg?v=1&width=800,Women > Shoes > Sneakers,Women > Shoes > Sneakers,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5859915339_20.jpg?v=1&width=800,FALSE,,17,IN STOCK,,,White,,,74,TRUE,TRUE,TRUE
Kurt Geiger London,5926283339,5926283339,5926283339,Kurt Geiger Women's Pale Blue Canvas Celia,https://www.kurtgeiger.com/women/bags/tote-bags/celia-tote-bag-pale-blue-canvas-kurt-geiger-london-5926283339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Celia Tote Bag arrives in a pale blue canvas fabric with overstitch quilting design. There is an antiqued brass eagle head sat on the front and a fabric rope charm with gold fish charm and beads attached to one strap.30cm (H), 40cm (L), 13cm (D)Strap length: 77cmTwo pop closure pockets on each sideBrown branded patch on the back&nbsp;'KURT' branding on the bottomCan fit laptops up to 14inchesInterior zipped pocketInterior open pocket&nbsp;Material: CanvasStyle number: 5926283339","This Celia Tote Bag arrives in a pale blue canvas fabric with overstitch quilting design. There is an antiqued brass eagle head sat on the front and a fabric rope charm with gold fish charm and beads attached to one strap.30cm (H), 40cm (L), 13cm (D)Strap length: 77cmTwo pop closure pockets on each sideBrown branded patch on the back&nbsp;'KURT' branding on the bottomCan fit laptops up to 14inchesInterior zipped pocketInterior open pocket&nbsp;Material: CanvasStyle number: 5926283339",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5926283339_20.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5926283339_20.jpg?v=1&width=800,FALSE,,52,IN STOCK,,,Blue,,,25,TRUE,TRUE,TRUE
Kurt Geiger London,5965210109,5965210109,5965210109,Kurt Geiger London Sloane Eastwest Shoulder Bag - SLOANE EASTWEST SHOULDER,https://www.kurtgeiger.com/women/bags/shoulder-bags/sloane-eastwest-shoulder-white-leather-kurt-geiger-london-5965210109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This East West Sloane Shoulder Bag is crafted from a white leather with soft structure. There is a crystal embellished eagle head on the front of the bag above a chain detail with cursive branded charm.11cm (H), 29cm (L), 12cm (D)Strap length: 67cmFour antiqued brass feetZip top closureCan fit phones up to 6inchesMaterial: LeatherStyle number: 5965210109","This East West Sloane Shoulder Bag is crafted from a white leather with soft structure. There is a crystal embellished eagle head on the front of the bag above a chain detail with cursive branded charm.11cm (H), 29cm (L), 12cm (D)Strap length: 67cmFour antiqued brass feetZip top closureCan fit phones up to 6inchesMaterial: LeatherStyle number: 5965210109",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5965210109_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5965210109_20.jpg?v=1&width=800,FALSE,,19,IN STOCK,,,White,,,70,TRUE,TRUE,TRUE
Kurt Geiger London,5981711499,5981711499,5981711499,Kurt Geiger Women's T-Shirt Cropped White Red Cotton,https://www.kurtgeiger.com/women/accessories/kc-cropped-t-shirt-white-red-cotton-kurt-geiger-london-5981711499?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Kurt's Cabana T-Shirt arrives in a cropped style in white. There is a printed Kurt's Cabana design on the front and salmon pink trims. CroppedMaterial: 100% CottonStyle number: 5981711499,This Kurt's Cabana T-Shirt arrives in a cropped style in white. There is a printed Kurt's Cabana design on the front and salmon pink trims. CroppedMaterial: 100% CottonStyle number: 5981711499,39.00,39.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5981711499_20.jpg?v=1&width=800,Women > Accessories,Women > Accessories,26/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5981711499_20.jpg?v=1&width=800,FALSE,,17,IN STOCK,,,White Red,,,75,TRUE,TRUE,TRUE
