prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,2666310979,2666310979,2666310979,Carvela High Rise Trainer White Lizard Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/high-rise-white-synthetic-carvela-2666310979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lizard Trainer, White","White Lizard Trainer, White",89.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2666310979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,291,IN STOCK,,,White,,,44,TRUE,TRUE,TRUE
Carvela,1860847266,1860847266,1860847266,Carvela Women's Trainers Taupe Suede Daze,https://www.shoeaholics.com/women/shoes/trainers/daze-taupe-suede-fabric-carvela-1860847266?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Suede Lace Up Trainer, Taupe","Taupe Suede Lace Up Trainer, Taupe",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860847266.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,362,IN STOCK,,,Taupe,,,24,TRUE,TRUE,TRUE
Carvela,2666361609,2666361609,2666361609,Carvela High Rise Trainer Gold Fabric Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/high-rise-gold-fabric-carvela-2666361609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Fabric Trainer, Gold","Gold Fabric Trainer, Gold",89.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2666361609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,147,IN STOCK,,,Metallic,,,96,TRUE,TRUE,TRUE
Carvela,1860815979,1860815979,1860815979,Carvela Women's Trainers White Leather Daze,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-white-comb-synthetic-carvela-1860815979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lace Up Trainer, White Comb","White Lace Up Trainer, White Comb",89.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/8/1860815979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,149,IN STOCK,,,White,,,94,TRUE,TRUE,TRUE
Carvela,9844300109,9844300109,9844300109,Carvela Women's Trainers Black Leather Connected Laceless,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-laceless-black-leather-carvela-9844300109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Trainers, Black","Black Leather Trainers, Black",119.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/8/9844300109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,307,IN STOCK,,,Black,,,38,TRUE,TRUE,TRUE
Carvela,2380261979,2380261979,2380261979,Kurt Geiger Women's Trainers Gold Synthetic Daze Jewel,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-jewel-gold-synthetic-carvela-2380261979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Crystal Lace Up Trainer, Gold","Gold Crystal Lace Up Trainer, Gold",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/3/2380261979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,220,IN STOCK,,,Metallic,,,66,TRUE,TRUE,TRUE
Kg Kurt Geiger,3816910829,3816910829,3816910829,KG Kurt Geiger Women's Trainers White Synthetic Eliza,https://www.shoeaholics.com/women/shoes/trainers/slip-on/eliza-white-polyurethane-kg-kurt-geiger-3816910829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Eliza Sneaker """", 3 Uk, White","Womens Kg Kurt Geiger Eliza Sneaker """", 3 Uk, White",39.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3816910829.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,8,IN STOCK,,,White,,,226,TRUE,TRUE,TRUE
Kurt Geiger London,0860010109,0860010109,0860010109,Kurt Geiger Women's Trainers White Leather Laney Bow,https://www.shoeaholics.com/women/shoes/trainers/slip-on/laney-bow-emb-white-leather-kurt-geiger-london-0860010109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Trainers, White","Black Leather Trainers, White",119.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0860010109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,21,IN STOCK,,,White,,,170,TRUE,TRUE,TRUE
Carvela,9945414979,9945414979,9945414979,Carvela Jive Lace Up Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/jive-lace-up-champagne-synthetic-carvela-9945414979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Jive Lace Up Trainer """", 5 Uk, Champagne","Womens Carvela Jive Lace Up Trainer """", 5 Uk, Champagne",69.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9945414979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,133,IN STOCK,,,Champagne,,,101,TRUE,TRUE,TRUE
Carvela,2380200979,2380200979,2380200979,Carvela Daze Jewel Trainer Black Crystal Trainers,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-jewel-black-synthetic-carvela-2380200979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Crystal Trainers, Black","Black Crystal Trainers, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/3/2380200979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,221,IN STOCK,,,Black,,,65,TRUE,TRUE,TRUE
Carvela,0864269979,0864269979,0864269979,Carvela Rapid Trainer,https://www.shoeaholics.com/women/shoes/trainers/slip-on/rapid-multi-other-synthetic-carvela-0864269979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Rapid Trainer """", 3 Uk","Womens Carvela Rapid Trainer """", 3 Uk",59.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0864269979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,9,IN STOCK,,,,,,220,TRUE,TRUE,TRUE
Carvela,3828415979,3828415979,3828415979,Carvela Women's White Combination Synthetic Diamond,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-zip-white-comb-synthetic-carvela-3828415979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Snake Zip Up Trainer, White Comb","White Snake Zip Up Trainer, White Comb",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3828415979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,156,IN STOCK,,,White,,,91,TRUE,TRUE,TRUE
Carvela,0864215979,0864215979,0864215979,Carvela Women's Trainers White Combination Synthetic Rapid,https://www.shoeaholics.com/women/shoes/trainers/slip-on/rapid-white-comb-synthetic-carvela-0864215979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Stripe Trainers, White Comb","Crystal Stripe Trainers, White Comb",49.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0864215979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,208,IN STOCK,,,White,,,76,TRUE,TRUE,TRUE
Carvela,2772700979,2772700979,2772700979,KG Kurt Geiger Women's Trainers Black Daze,https://www.shoeaholics.com/women/shoes/trainers/slip-on/daze-weave-black-synthetic-carvela-2772700979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Woven Trainers, Black","Black Woven Trainers, Black",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/7/2772700979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,280,IN STOCK,,,Black,,,47,TRUE,TRUE,TRUE
Carvela,4369615979,4369615979,4369615979,Carvela Women's Trainer White Combination Synthetic Veneto,https://www.shoeaholics.com/women/shoes/trainers/slip-on/veneto-sneaker-white-comb-synthetic-carvela-4369615979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Metallic Trainer, White Comb","White Metallic Trainer, White Comb",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/3/4369615979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,389,IN STOCK,,,White,,,23,TRUE,TRUE,TRUE
Carvela,4369630799,4369630799,4369630799,Carvela Women's Trainers Brown Microsuede Veneto,https://www.shoeaholics.com/women/shoes/trainers/veneto-sneaker-brown-suedette-carvela-4369630799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Veneto Sneaker """", 5 Uk, Brown","Womens Carvela Veneto Sneaker """", 5 Uk, Brown",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/3/4369630799.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,185,IN STOCK,,,Brown,,,86,TRUE,TRUE,TRUE
Carvela,3917200979,3917200979,3917200979,Carvela Women's Trainers Black Synthetic Diamond,https://www.shoeaholics.com/women/shoes/trainers/slip-on/diamond-zip-black-synthetic-carvela-3917200979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Zip Trainer, Black","Black Zip Trainer, Black",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3917200979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,107,IN STOCK,,,Black,,,117,TRUE,TRUE,TRUE
Carvela,5197837209,5197837209,5197837209,Carvela Women's Taupe Combination Suede Daze,https://www.shoeaholics.com/women/shoes/trainers/daze-toe-cap-taupe-combination-suede-carvela-5197837209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Daze Toe Cap """", 6 Uk, Taupe","Womens Carvela Daze Toe Cap """", 6 Uk, Taupe",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5197837209.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,203,IN STOCK,,,Taupe,,,78,TRUE,TRUE,TRUE
Carvela,5225147609,5225147609,5225147609,Carvela Women's Trainers Gold Synthetic MArtina,https://www.shoeaholics.com/women/shoes/trainers/slip-on/martina-sneaker-taupe-fabric-carvela-5225147609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Martina Trainer """", 5 Uk, Taupe","Womens Carvela Martina Trainer """", 5 Uk, Taupe",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5225147609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,97,IN STOCK,,,Taupe,,,120,TRUE,TRUE,TRUE
Kg Kurt Geiger,3926356069,3926356069,3926356069,KG Kurt Geiger Women's Trainers Wine Combination Lara2,https://www.shoeaholics.com/women/shoes/trainers/slip-on/lara2-wine-combination-fabric-other-kg-kurt-geiger-3926356069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Knitted Fabric Sneaker, Wine","Wine Knitted Fabric Sneaker, Wine",59.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3926356069.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,59,IN STOCK,,,Red,,,141,TRUE,TRUE,TRUE
Carvela,4369669589,4369669589,4369669589,Carvela Women's Trainers Multi Other Pony Veneto,https://www.shoeaholics.com/women/shoes/trainers/veneto-sneaker-multi-other-pony-carvela-4369669589?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Multi Other Leopard Trainer,Multi Other Leopard Trainer,99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/3/4369669589.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,118,IN STOCK,,,,,,109,TRUE,TRUE,TRUE
Carvela,4403710979,4403710979,4403710979,Carvela Women's Trainers White Synthetic Sardinia,https://www.shoeaholics.com/women/shoes/trainers/slip-on/sardinia-sneaker-white-synthetic-carvela-4403710979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Woven Sneaker, White","White Woven Sneaker, White",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4403710979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,337,IN STOCK,,,White,,,34,TRUE,TRUE,TRUE
Carvela,4403747979,4403747979,4403747979,Carvela Women's Trainers Taupe Synthetic Sardinia,https://www.shoeaholics.com/women/shoes/trainers/sardinia-sneaker-taupe-synthetic-carvela-4403747979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Woven Trainer, Taupe","Taupe Woven Trainer, Taupe",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4403747979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,548,IN STOCK,,,Taupe,,,5,TRUE,TRUE,TRUE
Carvela,4442700609,4442700609,4442700609,Carvela Women's Trainer Black Fabric Synthetic High Rise,https://www.shoeaholics.com/women/shoes/trainers/slip-on/high-rise-zip-knit-black-fabric-carvela-4442700609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Crystal Heeled Trainer, Black","Black Crystal Heeled Trainer, Black",69.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4442700609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,34,IN STOCK,,,Black,,,158,TRUE,TRUE,TRUE
Kg Kurt Geiger,3986610829,3986610829,3986610829,KG Kurt Geiger Women's Trainers White Synthetic Lina2,https://www.shoeaholics.com/women/shoes/trainers/slip-on/lina2-white-polyurethane-kg-kurt-geiger-3986610829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Textured Sneaker, White","White Textured Sneaker, White",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3986610829.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,139,IN STOCK,,,White,,,100,TRUE,TRUE,TRUE
Carvela,4369605979,4369605979,4369605979,Carvela Women's Trainers Black Synthetic Veneto,https://www.shoeaholics.com/women/shoes/trainers/slip-on/veneto-sneaker-black-combination-synthetic-carvela-4369605979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crystal Embellished Sneaker, Black","Crystal Embellished Sneaker, Black",59.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/3/4369605979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,117,IN STOCK,,,Black,,,110,TRUE,TRUE,TRUE
Kg Kurt Geiger,4515505069,4515505069,4515505069,KG Kurt Geiger Women's Trainers Black Fabric Other Lavender,https://www.shoeaholics.com/women/shoes/trainers/lavender-black-combination-fabric-other-kg-kurt-geiger-4515505069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Lavender Sneaker """", 3 Uk, Black","Womens Kg Kurt Geiger Lavender Sneaker """", 3 Uk, Black",39.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4515505069.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,8,IN STOCK,,,Black,,,227,TRUE,TRUE,TRUE
Carvela,4503945109,4503945109,4503945109,Carvela Women's Trainer Cream Combination Leather Prenne,https://www.shoeaholics.com/women/shoes/trainers/slip-on/perenne-sneaker-cream-combination-leather-carvela-4503945109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Cream Leather Sneaker, Cream Combination","Cream Leather Sneaker, Cream Combination",39.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4503945109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,16,IN STOCK,,,Nude,,,185,TRUE,TRUE,TRUE
Carvela,5198310109,5198310109,5198310109,Carvela Women's Trainers White Coin Connected,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-laceless-coin-white-leather-carvela-5198310109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Connected Laceless Coin Trainer """", 9 Uk, White","Womens Carvela Connected Laceless Coin Trainer """", 9 Uk, White",49.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5198310109.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,8,IN STOCK,,,White,,,228,TRUE,TRUE,TRUE
Carvela,5614341979,5614341979,5614341979,Carvela Sorrento Scarf Trainer Lizard Bone Embossed Sneaker,https://www.shoeaholics.com/women/shoes/trainers/slip-on/sorrento-scarf-sneaker-bone-synthetic-carvela-5614341979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Lizard Bone Embossed Sneaker, Bone","Lizard Bone Embossed Sneaker, Bone",39.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/6/5614341979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,14,IN STOCK,,,White,,,193,TRUE,TRUE,TRUE
Carvela,6022840209,6022840209,6022840209,Carvela Connected Laceless Pearl Trainer Suede Beige Laceless Sneaker,https://www.shoeaholics.com/women/shoes/trainers/slip-on/connected-laceless-pearl-beige-suede-carvela-6022840209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Suede Beige Laceless Sneaker, Beige","Suede Beige Laceless Sneaker, Beige",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6022840209.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,93,IN STOCK,,,Nude,,,124,TRUE,TRUE,TRUE
Carvela,6288840979,6288840979,6288840979,Carvela Women's Trainers Beige Synthetic Daniella,https://www.shoeaholics.com/women/shoes/trainers/daniella-zip-weave-beige-synthetic-carvela-6288840979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Beige Lace Up Trainer, Beige","Beige Lace Up Trainer, Beige",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6288840979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,233,IN STOCK,,,Nude,,,60,TRUE,TRUE,TRUE
Carvela,6326300609,6326300609,6326300609,Carvela Women's Trainers Black Fabric Arezzo,https://www.shoeaholics.com/women/shoes/trainers/slip-on/arezzo-knit-black-fabric-carvela-6326300609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Arezzo Knit Trainer """", 6 Uk, Black","Womens Carvela Arezzo Knit Trainer """", 6 Uk, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6326300609.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,395,IN STOCK,,,Black,,,22,TRUE,TRUE,TRUE
Carvela,6295615979,6295615979,6295615979,Kurt Geiger Women's Heels White Combination Synthetic Gia,https://www.shoeaholics.com/women/shoes/trainers/gia-white-comb-synthetic-carvela-6295615979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gia """", 5 Uk, White Comb","Womens Carvela Gia """", 5 Uk, White Comb",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295615979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,525,IN STOCK,,,White,,,7,TRUE,TRUE,TRUE
Carvela,5754110979,5754110979,5754110979,Carvela Women's Trainers White Synthetic Mio,https://www.shoeaholics.com/women/shoes/trainers/slip-on/mio-white-synthetic-carvela-5754110979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lizard Lace Up Sneaker, White","White Lizard Lace Up Sneaker, White",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754110979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,404,IN STOCK,,,White,,,16,TRUE,TRUE,TRUE
Carvela,5710410979,5710410979,5710410979,Carvela Women's Trainers White Synthetic Soara,https://www.shoeaholics.com/women/shoes/trainers/slip-on/soara-white-synthetic-carvela-5710410979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lace Up Sneaker, White","White Lace Up Sneaker, White",59.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5710410979.jpg?v=1&width=800,Women > Shoes > Trainers > Slip-on,Women > Shoes > Trainers > Slip-on,11/09/2026,,FALSE,,74,IN STOCK,,,White,,,132,TRUE,TRUE,TRUE
Carvela,6288800979,6288800979,6288800979,Carvela Daniella Zip Weave Black Lace Up Trainer,https://www.shoeaholics.com/women/shoes/trainers/daniella-zip-weave-black-synthetic-carvela-6288800979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lace Up Trainer, Black","Black Lace Up Trainer, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6288800979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,400,IN STOCK,,,Black,,,19,TRUE,TRUE,TRUE
Carvela,6295637209,6295637209,6295637209,Carvela Gia Trainer,https://www.shoeaholics.com/women/shoes/trainers/gia-taupe-combination-suede-carvela-6295637209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gia Trainer """", 6 Uk, Taupe","Womens Carvela Gia Trainer """", 6 Uk, Taupe",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295637209.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,440,IN STOCK,,,Taupe,,,10,TRUE,TRUE,TRUE
Carvela,6295905979,6295905979,6295905979,Carvela Women's Trainer Black Combination Gia Zip,https://www.shoeaholics.com/women/shoes/trainers/gia-zip-black-combination-synthetic-carvela-6295905979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gia Zip """", 5 Uk, Black","Womens Carvela Gia Zip """", 5 Uk, Black",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295905979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,402,IN STOCK,,,Black,,,17,TRUE,TRUE,TRUE
Carvela,6288810979,6288810979,6288810979,Carvela Women's Trainer's White Synthetic Daniella,https://www.shoeaholics.com/women/shoes/trainers/daniella-zip-weave-white-synthetic-carvela-6288810979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Lace Up Trainer, White","White Lace Up Trainer, White",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6288810979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,268,IN STOCK,,,White,,,51,TRUE,TRUE,TRUE
Carvela,5754130609,5754130609,5754130609,Carvela Women's Trainer Brown Fabric Mio,https://www.shoeaholics.com/women/shoes/trainers/mio-brown-fabric-carvela-5754130609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Mio Trainer """", 4 Uk, Brown","Womens Carvela Mio Trainer """", 4 Uk, Brown",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5754130609.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,92,IN STOCK,,,Brown,,,125,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297841979,6297841979,6297841979,Kurt Geiger Women's Trainers Bone Synthetic Lillie,https://www.shoeaholics.com/women/shoes/trainers/lillie-bone-synthetic-kg-kurt-geiger-6297841979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Lillie """", 5 Uk, Bone","Womens Kg Kurt Geiger Lillie """", 5 Uk, Bone",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297841979.jpg?v=1&width=800,Women > Shoes > Trainers,Women > Shoes > Trainers,11/09/2026,,FALSE,,528,IN STOCK,,,White,,,6,TRUE,TRUE,TRUE
