prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,7376600109,7376600109,7376600109,mini kensington drench bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/mini-kensington-drench-black-leather-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Mini Kensington Drench Purse is crafted from a soft lambskin leather with signature parquet padded overstitch quilt with three rows of weave pattern. The black metal Eagle head features jet black crystals and black crystal eyes on the front flap.&nbsp;5.5in (H), 7.9in (L), 2.4in (D)Strap drop cross body: 47.2inStrap drop shoulder: 30.3inBlack metal chain strapDuo magnetic snap closure hidden under flapSilver foil embossed logo on the backCan fit phones up to 7 inchesSmall internal lining pocketOuter: Lambskin leatherInterior: Monogrammed interior liningStyle Number: 7376600109","The Mini Kensington Drench Purse is crafted from a soft lambskin leather with signature parquet padded overstitch quilt with three rows of weave pattern. The black metal Eagle head features jet black crystals and black crystal eyes on the front flap.&nbsp;5.5in (H), 7.9in (L), 2.4in (D)Strap drop cross body: 47.2inStrap drop shoulder: 30.3inBlack metal chain strapDuo magnetic snap closure hidden under flapSilver foil embossed logo on the backCan fit phones up to 7 inchesSmall internal lining pocketOuter: Lambskin leatherInterior: Monogrammed interior liningStyle Number: 7376600109",218.00,218.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/3/7376600109_20.jpg?v=1&width=800,Womens> Bags> Crossbody,Womens> Bags> Crossbody,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/3/7376600109_20.jpg?v=1&width=800,TRUE,,4225,IN STOCK,,,BLACK,,,7,TRUE,TRUE,FALSE
Kurt Geiger London,8885588669,8885588669,8885588669,mini denim kensington bag,https://www.kurtgeiger.us/women/bags/mini/mini-kensington-soft-bag-denim-denim-kurt-geiger-london-8885588669?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Kensington purse is crafted from an acid wash denim in weave print. The antiqued brass eagle head features crystals on the front flap.5.5in (H), 7.9in (L), 2.4in (D)Strap drop cross body: 47.2inStrap drop shoulder: 30.3inAntiqued brass chain strapDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit phones up to 7 inchesSmall internal lining pocketMaterial: DenimInterior: Monogrammed interior liningStyle number: 8885588669","This Mini Kensington purse is crafted from an acid wash denim in weave print. The antiqued brass eagle head features crystals on the front flap.5.5in (H), 7.9in (L), 2.4in (D)Strap drop cross body: 47.2inStrap drop shoulder: 30.3inAntiqued brass chain strapDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit phones up to 7 inchesSmall internal lining pocketMaterial: DenimInterior: Monogrammed interior liningStyle number: 8885588669",148.00,148.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/8/8885588669_20.jpg?v=1&width=800,Womens> Bags>  Crossbody,Womens> Bags>  Crossbody,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/8/8885588669_20.jpg?v=1&width=800,TRUE,,5398,IN STOCK,,,Blue,,,5,TRUE,TRUE,FALSE
Kurt Geiger London,5785841109,5785841109,5785841109,macro kensington bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/macro-kensington-bone-leather-kurt-geiger-london-5785841109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Macro Drench Kensington Bag is crafted from a soft lambskin leather with overstitch quilting. The extra large antiqued brass metal eagle head features crystals and black eyes on the front flap.&nbsp;32cm (H), 49cm (L), 14cm (D)Strap drop cross body: 103cmStrap drop shoulder: 65cmAntiqued brass shoulder strap with two padded leather insertsDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backTwo interior compartments with small internal lining pocketOuter: Lambskin leatherInterior: Monogrammed interior liningStyle number:&nbsp;5785841109","The Macro Drench Kensington Bag is crafted from a soft lambskin leather with overstitch quilting. The extra large antiqued brass metal eagle head features crystals and black eyes on the front flap.&nbsp;32cm (H), 49cm (L), 14cm (D)Strap drop cross body: 103cmStrap drop shoulder: 65cmAntiqued brass shoulder strap with two padded leather insertsDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backTwo interior compartments with small internal lining pocketOuter: Lambskin leatherInterior: Monogrammed interior liningStyle number:&nbsp;5785841109",578.00,578.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5785841109_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5785841109_20.jpg?v=1&width=800,TRUE,,77,IN STOCK,,,White,,,30,TRUE,TRUE,FALSE
Kurt Geiger London,7400200979,7400200979,7400200979,meena eagle slide,https://www.kurtgeiger.us/women/shoes/sandals/slides/meena-eagle-black-synthetic-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Meena Eagle sandal arrives in a black slide on style. The strap is quilted and topped with antiqued brass Eagle head.Material: TextileMoulded footbedStyle number: 7400200979,The Meena Eagle sandal arrives in a black slide on style. The strap is quilted and topped with antiqued brass Eagle head.Material: TextileMoulded footbedStyle number: 7400200979,98.00,98.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400200979_20.jpg?v=1&width=800,Womens> Shoes> Sandals,Womens> Shoes> Sandals,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400200979_20.jpg?v=1&width=800,TRUE,,4955,IN STOCK,,,BLACK,,,6,TRUE,TRUE,FALSE
Kurt Geiger London,6318991999,6318991999,6318991999,kensington slippers,https://www.kurtgeiger.us/women/shoes/flats/kensington-slippers-orange-others-kurt-geiger-london-6318991999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kensington Slippers feature a orange shearling style faux fur upper with a gold crystal embellished eagle head sat on the toe. The lining is in a blue faux shearling.Material: FabricStyle number: 6318991999,This pair of Kensington Slippers feature a orange shearling style faux fur upper with a gold crystal embellished eagle head sat on the toe. The lining is in a blue faux shearling.Material: FabricStyle number: 6318991999,98.00,98.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318991999_20.jpg?v=1&width=800,Womens> Shoes>  Slippers,Womens> Shoes>  Slippers,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318991999_20.jpg?v=1&width=800,TRUE,,2943,IN STOCK,,,ORANGE,,,12,TRUE,TRUE,FALSE
Kurt Geiger London,9540501609,9540501609,9540501609,small shoreditch bow bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/shoreditch-sm-cross-body-black-white-fabric-kurt-geiger-london-9540501609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Small Shoreditch Cross Body is crafted from a soft black velvet. The front flap is topped with crystal embellished bow with a silver Eagle head in the centre.5.3in (H), 7.8in (L), 2.3in (D)Strap drop: 50inSilver chain strap fed through two crystal bridgesDuo magnetic snap closure hidden under flapSilver branded plate on the backExterior flat pocket on the backCan fit phones up to 7 inchesInterior divided into two main compartmentsInterior pocket with removable mirrorOuter: LeatherInterior: Faux leather liningStyle number: 9540501609","The Small Shoreditch Cross Body is crafted from a soft black velvet. The front flap is topped with crystal embellished bow with a silver Eagle head in the centre.5.3in (H), 7.8in (L), 2.3in (D)Strap drop: 50inSilver chain strap fed through two crystal bridgesDuo magnetic snap closure hidden under flapSilver branded plate on the backExterior flat pocket on the backCan fit phones up to 7 inchesInterior divided into two main compartmentsInterior pocket with removable mirrorOuter: LeatherInterior: Faux leather liningStyle number: 9540501609",288.00,288.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9540501609_20.jpg?v=1&width=800,Womens> Bags>  Crossbody,Womens> Bags>  Crossbody,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9540501609_20.jpg?v=1&width=800,TRUE,,1370,IN STOCK,,,Black,,,17,TRUE,TRUE,FALSE
Kurt Geiger London,7146300109,7146300109,7146300109,kensington heart bag,https://www.kurtgeiger.us/women/bags/crossbody-bags/kensington-heart-x-body-black-leather-kurt-geiger-london-7146300109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Kensington Heart Bag is crafted from a soft lambskin leather with weave patterns. The antiqued silver Eagle head features silver crystals and black bead eyes on the front flap.&nbsp;5.9in (H), 6.6in (L), 2.1in (D)Strap drop cross body: 51.1inAntiqued silver chain strapAntiqued silver branded plate on the backOuter: Lambskin leatherInterior: Monogrammed interior liningStyle number: 7146300109","The Kensington Heart Bag is crafted from a soft lambskin leather with weave patterns. The antiqued silver Eagle head features silver crystals and black bead eyes on the front flap.&nbsp;5.9in (H), 6.6in (L), 2.1in (D)Strap drop cross body: 51.1inAntiqued silver chain strapAntiqued silver branded plate on the backOuter: Lambskin leatherInterior: Monogrammed interior liningStyle number: 7146300109",188.00,188.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/1/7146300109_20.jpg?v=1&width=800,Womens> Bags> Crossbody,Womens> Bags> Crossbody,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/1/7146300109_20.jpg?v=1&width=800,TRUE,,4205,IN STOCK,,,BLACK,,,9,TRUE,TRUE,FALSE
Kurt Geiger London,8496100309,8496100309,8496100309,kensington flat sandal,https://www.kurtgeiger.us/women/shoes/sandals/slides/kensington-flat-sandal-black-patent-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Kensington Flat Sandal, an addition to the Kensington Collection, is crafted from a patent leather with overstitch quilt in a weave pattern. The gold Eagle head features gold crystals and black bead eyes on the strap.Material: Patent leatherStyle number: 8496100309","The Kensington Flat Sandal, an addition to the Kensington Collection, is crafted from a patent leather with overstitch quilt in a weave pattern. The gold Eagle head features gold crystals and black bead eyes on the strap.Material: Patent leatherStyle number: 8496100309",148.00,148.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/4/8496100309_20.jpg?v=1&width=800,Womens> Shoes> Sandals,Womens> Shoes> Sandals,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/4/8496100309_20.jpg?v=1&width=800,TRUE,,543,IN STOCK,,,BLACK,,,26,TRUE,TRUE,FALSE
Kurt Geiger London,7146388669,7146388669,7146388669,kensington heart bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/kensington-heart-x-body-denim-denim-kurt-geiger-london-7146388669?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Kensington Heart Purse is crafted from a bleached denim in a woven effect. The antiqued brass eagle head features crystals and black bead eyes on the front.5.9in (H), 6.6in (L), 2.1in (D)Strap drop cross body: 51.1inAntiqued brass chain strapAntiqued brass zip closureAntiqued brass branded plate on the backOuter: DenimInterior: Monogrammed interior liningStyle number: 7146388669","The Kensington Heart Purse is crafted from a bleached denim in a woven effect. The antiqued brass eagle head features crystals and black bead eyes on the front.5.9in (H), 6.6in (L), 2.1in (D)Strap drop cross body: 51.1inAntiqued brass chain strapAntiqued brass zip closureAntiqued brass branded plate on the backOuter: DenimInterior: Monogrammed interior liningStyle number: 7146388669",148.00,148.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/1/7146388669_20.jpg?v=1&width=800,Womens> Bags>  Crossbody,Womens> Bags>  Crossbody,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/1/7146388669_20.jpg?v=1&width=800,TRUE,,420,IN STOCK,,,Blue,,,27,TRUE,TRUE,FALSE
Kurt Geiger London,6290005109,6290005109,6290005109,kensington 17 bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/kensington-17-black-combination-leather-kurt-geiger-london-6290005109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kensington 17 bag is crafted from a black leather with overstitched quilting in a chevron and weave pattern. There is an antiqued brass eagle head sat on the front flap.10cm (H), 17cm (L), 5cm (D)Strap length: 65cmAntiqued brass metal chain cross body strapTwo magnetic snap closures under front flapAntiqued brass branded plate on the backMaterial: LeatherStyle number: 6290005109","This Kensington 17 bag is crafted from a black leather with overstitched quilting in a chevron and weave pattern. There is an antiqued brass eagle head sat on the front flap.10cm (H), 17cm (L), 5cm (D)Strap length: 65cmAntiqued brass metal chain cross body strapTwo magnetic snap closures under front flapAntiqued brass branded plate on the backMaterial: LeatherStyle number: 6290005109",188.00,188.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/2/6290005109_20.jpg?v=1&width=800,Womens> Bags>  Crossbody,Womens> Bags>  Crossbody,02/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/2/6290005109_20.jpg?v=1&width=800,TRUE,,42,IN STOCK,,,Black,,,31,TRUE,TRUE,FALSE
