id,item_group_id,title,link,image_link,price,sale_price,availability,isactive,isdefault
5063755128622,SJCRA034,Hawes & Curtis Slim Fit Lilac & White Dogtooth Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-lilac-and-white-dogtooth-non-iron-shirt-sjcra034-k44,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJCRA034-K44-212365-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056957419,WWSRJ002,Hawes & Curtis Classic Fit Lilac & White Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/classic-fit-lilac-and-white-stripe-non-iron-shirt-wwsrj002-k44,https://handcmediastorage.blob.core.windows.net/productimages/WW/WWSRJ002-K44-206658-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755030338,ICSRK001,Hawes & Curtis Fitted Slim Navy & White Textured Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-navy-and-white-textured-stripe-non-iron-shirt-icsrk001-g17,https://handcmediastorage.blob.core.windows.net/productimages/IC/ICSRK001-G17-210649-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755124372,IDCRA018,Hawes & Curtis Fitted Slim Lilac & White Dogtooth Twill Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/fitted-slim-lilac-and-white-dogtooth-non-iron-shirt-contrast-detail-idcra018-k44,https://handcmediastorage.blob.core.windows.net/productimages/ID/IDCRA018-K44-216382-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056378801,EYPRA015,Hawes & Curtis Extra Slim Fit Lilac & White Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-lilac-and-white-extra-slim-shirt-windsor-collar-eypra015-k44,https://handcmediastorage.blob.core.windows.net/productimages/EY/EYPRA015-K44-181581-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755038150,SQPRA020,Hawes & Curtis Slim Fit Pink Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-pink-twill-non-iron-shirt-sqpra020-j01,https://handcmediastorage.blob.core.windows.net/productimages/SQ/SQPRA020-J01-215043-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056546156,SJCRA028,Hawes & Curtis Slim Fit Pink & White Dogtooth Twill Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/non-iron-pink-and-white-dogtooth-slim-shirt-with-white-collar-and-cuffs1-sjcra028-j18,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJCRA028-J18-194865-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755073847,SYSRK005,Hawes & Curtis Slim Fit Navy & White Bold Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-navy-and-white-bold-stripe-non-iron-shirt-sysrk005-g17,https://handcmediastorage.blob.core.windows.net/productimages/SY/SYSRK005-G17-210387-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755165979,IGPRA001,Hawes & Curtis Fitted Slim White Twill Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/fitted-slim-white-twill-non-iron-shirt-contrast-detail1-igpra001-n01,https://handcmediastorage.blob.core.windows.net/productimages/IG/IGPRA001-N01-213351-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755007897,SRVRJ002,Hawes & Curtis Slim Fit Lilac & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-lilac-and-white-textured-weave-non-iron-shirt1-srvrj002-k44,https://handcmediastorage.blob.core.windows.net/productimages/SR/SRVRJ002-K44-210287-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
