prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,7400200979,7400200979,7400200979,Kurt Geiger London Women's Slider Sandals Black Quilted Meena Eagle,https://www.kurtgeiger.com/women/shoes/sandals/flat/meena-eagle-black-synthetic-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Meena Eagle sandal arrives in a black slide on style. The strap is quilted and topped with antiqued brass Eagle head.Material: TextileMoulded footbedStyle number: 7400200979,The Meena Eagle sandal arrives in a black slide on style. The strap is quilted and topped with antiqued brass Eagle head.Material: TextileMoulded footbedStyle number: 7400200979,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400200979_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400200979_20.jpg?v=1&width=800,TRUE,,87,IN STOCK,,,Black,,,52,TRUE,TRUE,FALSE
Kurt Geiger London,7387500209,7387500209,7387500209,Kurt Geiger Women's Shoulder Bag Black Suede Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/kensington-bag-drench-black-suede-kurt-geiger-london-7387500209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Kensington Drench Bag is crafted from a soft suede leather with signature parquet padded overstitch quilt with three rows of weave pattern. The black metal eagle head features jet black crystals and black crystal eyes on the front flap.&nbsp;17cm (H), 26cm (L), 8cm (D)Strap drop cross body: 111cmStrap drop shoulder: 64cmBlack metal chain strap with two padded leather insertsDuo magnetic snap closure hidden under flapSilver foil embossed logo on the backCan fit phones up to 7 inchesTwo interior compartments with small internal lining pocketOuter: SuedeInterior: Monogrammed interior liningStyle number: 7387500209","The Kensington Drench Bag is crafted from a soft suede leather with signature parquet padded overstitch quilt with three rows of weave pattern. The black metal eagle head features jet black crystals and black crystal eyes on the front flap.&nbsp;17cm (H), 26cm (L), 8cm (D)Strap drop cross body: 111cmStrap drop shoulder: 64cmBlack metal chain strap with two padded leather insertsDuo magnetic snap closure hidden under flapSilver foil embossed logo on the backCan fit phones up to 7 inchesTwo interior compartments with small internal lining pocketOuter: SuedeInterior: Monogrammed interior liningStyle number: 7387500209",259.00,259.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/3/7387500209_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/3/7387500209_20.jpg?v=1&width=800,TRUE,,23,IN STOCK,,,Black,,,68,TRUE,TRUE,FALSE
Kurt Geiger London,6133061109,6133061109,6133061109,Kurt Geiger London Annabel Low Sandal - Gold Crystal Heel,https://www.kurtgeiger.com/women/shoes/sandals/heeled/candy-low-sandal-gold-leather-kurt-geiger-london-6133061109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Annabel Low Sandal sits on a flared high heel. The upper straps are delicately embellished with silver crystals.Heel height: 8cmMaterial: FabricStyle number: 6133061109,The Annabel Low Sandal sits on a flared high heel. The upper straps are delicately embellished with silver crystals.Heel height: 8cmMaterial: FabricStyle number: 6133061109,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6133061109_20.jpg?v=1&width=800,Women > Shoes > Sandals > Heeled,Women > Shoes > Sandals > Heeled,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6133061109_20.jpg?v=1&width=800,TRUE,,107,IN STOCK,,,Metallic,,,47,TRUE,TRUE,FALSE
Kurt Geiger London,6306361609,6306361609,6306361609,Kurt Geiger London Knot Spiral Sandal - Gold Crystal Spiral High Heel,https://www.kurtgeiger.com/women/shoes/sandals/heeled/knot-spiral-sandal-gold-fabric-kurt-geiger-london-6306361609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Knot Spiral Sandal features a simple strappy upper with gold crystal embellishments.There is a simple spiral strap that wraps around the ankle.Heel height: 11cmMaterial: FabricStyle number: 6306361609,This Knot Spiral Sandal features a simple strappy upper with gold crystal embellishments.There is a simple spiral strap that wraps around the ankle.Heel height: 11cmMaterial: FabricStyle number: 6306361609,139.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6306361609_20.jpg?v=1&width=800,Women > Shoes > Sandals > Heeled,Women > Shoes > Sandals > Heeled,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6306361609_20.jpg?v=1&width=800,TRUE,,249,IN STOCK,,,Metallic,,,26,TRUE,TRUE,FALSE
Kurt Geiger London,3415055189,3415055189,3415055189,Kurt Geiger Women's Heels Red Combination Leather Other Chelsea Block,https://www.kurtgeiger.com/women/shoes/heels/block-heels/chelsea-block-slingback-red-combination-leather-other-print-kurt-geiger-london-3415055189?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Chelsea Slingback Heel features a red zebra striped printed calfhair leather upper. There is a black buckle and eagle head embellished with crystals sat on the square toe. The block heel features a crystal embellishment.Heel height: 6cmMaterial: LeatherStyle number: 3415055189,The Chelsea Slingback Heel features a red zebra striped printed calfhair leather upper. There is a black buckle and eagle head embellished with crystals sat on the square toe. The block heel features a crystal embellishment.Heel height: 6cmMaterial: LeatherStyle number: 3415055189,179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3415055189_20.jpg?v=1&width=800,Women > Shoes > Heels > Block-heels,Women > Shoes > Heels > Block-heels,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3415055189_20.jpg?v=1&width=800,TRUE,,46,IN STOCK,,,Red,,,64,TRUE,TRUE,FALSE
Kurt Geiger London,6082552029,6082552029,6082552029,Kurt Geiger Women's Flats Fuchsia Suede Other Mayfair,https://www.kurtgeiger.com/women/shoes/flats/mayfair-ballet-flat-fushia-suede-other-kurt-geiger-london-6082552029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Mayfair ballet flat is crafted from a perforated fuchsia suede leather with pink crystal embellishment. There is an antiqued brass buckle on the top strap.Material: Suede&nbsp;Style number: 6082552029,This Mayfair ballet flat is crafted from a perforated fuchsia suede leather with pink crystal embellishment. There is an antiqued brass buckle on the top strap.Material: Suede&nbsp;Style number: 6082552029,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6082552029_20.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6082552029_20.jpg?v=1&width=800,TRUE,,67,IN STOCK,,,Pink,,,58,TRUE,TRUE,FALSE
Kurt Geiger London,6082543029,6082543029,6082543029,Kurt Geiger Women's Flats Beige Combination Suede Other Mayfair,https://www.kurtgeiger.com/women/shoes/flats/mayfair-ballet-flat-beige-combination-suede-other-kurt-geiger-london-6082543029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Mayfair ballet flat is crafted from a perforated houndstooth beige suede leather with iridescent crystal embellishment. There is an antiqued brass buckle on the top strap.Material: Suede&nbsp;Style number: 6082543029,This Mayfair ballet flat is crafted from a perforated houndstooth beige suede leather with iridescent crystal embellishment. There is an antiqued brass buckle on the top strap.Material: Suede&nbsp;Style number: 6082543029,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6082543029_20.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6082543029_20.jpg?v=1&width=800,TRUE,,44,IN STOCK,,,Nude,,,65,TRUE,TRUE,FALSE
Kurt Geiger London,6133063609,6133063609,6133063609,Kurt Geiger London Annabel Low Sandal - Silver Crystal High Heel,https://www.kurtgeiger.com/women/shoes/sandals/heeled/candy-low-sandal-silver-fabric-kurt-geiger-london-6133063609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Annabel Low Sandal sits on a flared high heel. The upper straps are delicately embellished with silver crystals.Heel height: 8cmMaterial: FabricStyle number: 6133063609,The Annabel Low Sandal sits on a flared high heel. The upper straps are delicately embellished with silver crystals.Heel height: 8cmMaterial: FabricStyle number: 6133063609,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6133063609_20.jpg?v=1&width=800,Women > Shoes > Sandals > Heeled,Women > Shoes > Sandals > Heeled,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6133063609_20.jpg?v=1&width=800,TRUE,,99,IN STOCK,,,Metallic,,,49,TRUE,TRUE,FALSE
Kurt Geiger London,3469669979,3469669979,3469669979,Kurt Geiger London Women's Sandals Orson,https://www.kurtgeiger.com/women/shoes/sandals/orson-multiother-synthetic-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Orson sandal features a metallic upper with weave quilting pattern. The straps are velcro with an antiqued silver Eagle head emblem sat on top.\nOverstitched quilted insole with padding, seen across the collectionsMaterial: Leather alternativeStyle number: 3469669979","The Orson sandal features a metallic upper with weave quilting pattern. The straps are velcro with an antiqued silver Eagle head emblem sat on top.\nOverstitched quilted insole with padding, seen across the collectionsMaterial: Leather alternativeStyle number: 3469669979",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3469669979_20.jpg?v=1&width=800,Women > Shoes > Sandals,Women > Shoes > Sandals,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3469669979_20.jpg?v=1&width=800,TRUE,,411,IN STOCK,,,Multi-Coloured,,,17,TRUE,TRUE,FALSE
Kurt Geiger London,7400269979,7400269979,7400269979,Kurt Geiger London Women's Flats Rainbow Stripe Metallic Meena Eagle,https://www.kurtgeiger.com/women/shoes/sandals/flat/meena-eagle-multiother-synthetic-kurt-geiger-london-7400269979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Meena Eagle sandal arrives in the iconic diagonal rainbow sewn stripe pattern. The strap is topped with antiqued silver Eagle head.Material: TextileMolded footbedStyle number: 7400269979,The Meena Eagle sandal arrives in the iconic diagonal rainbow sewn stripe pattern. The strap is topped with antiqued silver Eagle head.Material: TextileMolded footbedStyle number: 7400269979,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400269979_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,19/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400269979_20.jpg?v=1&width=800,TRUE,,892,IN STOCK,,,Multi-Coloured,,,5,TRUE,TRUE,FALSE
