prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,6318979999,6318979999,6318979999,Kurt Geiger London Kensington Slippers - Green Other Faux Fur Slippers,https://www.kurtgeiger.com/women/shoes/slippers/kensington-slippers-green-other-others-kurt-geiger-london-6318979999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kensington Slippers feature a green shearling style faux fur upper with a gold crystal embellished eagle head sat on the toe. The lining is in a green faux shearling.Arrive packaged in a floral presentation boxMaterial: FabricStyle number: 6318979999,This pair of Kensington Slippers feature a green shearling style faux fur upper with a gold crystal embellished eagle head sat on the toe. The lining is in a green faux shearling.Arrive packaged in a floral presentation boxMaterial: FabricStyle number: 6318979999,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318979999_20.jpg?v=1&width=800,Women > Shoes > Slippers,Women > Shoes > Slippers,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318979999_20.jpg?v=1&width=800,TRUE,,255,IN STOCK,,,Green,,,16,TRUE,TRUE,FALSE
Kurt Geiger London,6318991999,6318991999,6318991999,Kurt Geiger Women's Slipper Orange Other Kensington,https://www.kurtgeiger.com/women/shoes/slippers/kensington-slippers-orange-others-kurt-geiger-london-6318991999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kensington Slippers feature an orange shearling style faux fur upper with a gold crystal embellished eagle head sat on the toe. The lining is in an orange faux shearling.Arrive packaged in a floral presentation boxMaterial: FabricStyle number: 6318991999,This pair of Kensington Slippers feature an orange shearling style faux fur upper with a gold crystal embellished eagle head sat on the toe. The lining is in an orange faux shearling.Arrive packaged in a floral presentation boxMaterial: FabricStyle number: 6318991999,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318991999_20.jpg?v=1&width=800,Women > Shoes > Slippers,Women > Shoes > Slippers,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318991999_20.jpg?v=1&width=800,TRUE,,290,IN STOCK,,,Orange,,,10,TRUE,TRUE,FALSE
Kurt Geiger London,6318998999,6318998999,6318998999,Kurt Geiger Women's Slippers Pink Other Kensington,https://www.kurtgeiger.com/women/shoes/slippers/kensington-slippers-pink-others-kurt-geiger-london-6318998999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Kurt Geiger Kensington Slippers feature a bright fuchsia faux fur upper. There is a crystal embellished eagle head sat on top of the closed toe.&nbsp;Material: Faux FurStyle number: 6318998999,The Kurt Geiger Kensington Slippers feature a bright fuchsia faux fur upper. There is a crystal embellished eagle head sat on top of the closed toe.&nbsp;Material: Faux FurStyle number: 6318998999,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318998999_20.jpg?v=1&width=800,Women > Shoes > Slippers,Women > Shoes > Slippers,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6318998999_20.jpg?v=1&width=800,TRUE,,262,IN STOCK,,,Pink,,,15,TRUE,TRUE,FALSE
Kurt Geiger London,7400269979,7400269979,7400269979,Kurt Geiger London Women's Flats Rainbow Stripe Metallic Meena Eagle,https://www.kurtgeiger.com/women/shoes/sandals/flat/meena-eagle-multiother-synthetic-kurt-geiger-london-7400269979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Meena Eagle sandal arrives in the iconic diagonal rainbow sewn stripe pattern. The strap is topped with antiqued silver Eagle head.Material: TextileMolded footbedStyle number: 7400269979,The Meena Eagle sandal arrives in the iconic diagonal rainbow sewn stripe pattern. The strap is topped with antiqued silver Eagle head.Material: TextileMolded footbedStyle number: 7400269979,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400269979_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/7/4/7400269979_20.jpg?v=1&width=800,FALSE,,878,IN STOCK,,,Multi-Coloured,,,2,TRUE,TRUE,FALSE
Kurt Geiger London,1955369609,1955369609,1955369609,KURT GEIGER Women's Slippers Multi Other Kensington,https://www.kurtgeiger.com/women/shoes/slippers/kensington-slippers-multiother-fabric-kurt-geiger-london-1955369609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kensington Slippers features a teddy upper with classic Kurt Geiger rainbow stripe design. The top of each slipper features an antiqued silver eagle head.Material: FabricStyle number: 1955369609,This pair of Kensington Slippers features a teddy upper with classic Kurt Geiger rainbow stripe design. The top of each slipper features an antiqued silver eagle head.Material: FabricStyle number: 1955369609,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/1/9/1955369609_20.jpg?v=1&width=800,Women > Shoes > Slippers,Women > Shoes > Slippers,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/1/9/1955369609_20.jpg?v=1&width=800,FALSE,,1464,IN STOCK,,,Multi-Coloured,,,1,TRUE,TRUE,FALSE
Kurt Geiger London,3416205349,3416205349,3416205349,Kurt Geiger Women's Sandals Black Flat Leather Slip On Chelsea,https://www.kurtgeiger.com/women/shoes/sandals/flat/chelsea-flat-sandal-black-combination-patentcroc-print-kurt-geiger-london-3416205349?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Chelsea Flat Sandal is a slip-on sandal crafted from a luxury croc embossed leather. The upper strap is designed with discreet elasticated inserts on the inner side, offering added comfort and flexibility for an improved fit. There is an antiqued brass oval trim with eagle head at the centre sat on top of the strap.&nbsp;Fit: Inner elastic inserts for added comfort and flexibilityMaterial: LeatherStyle number: 3416205349","This Chelsea Flat Sandal is a slip-on sandal crafted from a luxury croc embossed leather. The upper strap is designed with discreet elasticated inserts on the inner side, offering added comfort and flexibility for an improved fit. There is an antiqued brass oval trim with eagle head at the centre sat on top of the strap.&nbsp;Fit: Inner elastic inserts for added comfort and flexibilityMaterial: LeatherStyle number: 3416205349",139.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3416205349_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3416205349_20.jpg?v=1&width=800,FALSE,,107,IN STOCK,,,Black,,,51,TRUE,TRUE,FALSE
Kurt Geiger London,2656300209,2656300209,2656300209,Kurt Geiger Women's Ballet Flat Black Suede Mayfair,https://www.kurtgeiger.com/women/shoes/flats/mayfair-ballet-flat-black-suede-kurt-geiger-london-2656300209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Mayfair Ballet Flat features a black suede upper with perforated holes and black crystals embellishing the upper.Material: SuedeStyle number: 2656300209,The Mayfair Ballet Flat features a black suede upper with perforated holes and black crystals embellishing the upper.Material: SuedeStyle number: 2656300209,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/6/2656300209_20.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/6/2656300209_20.jpg?v=1&width=800,FALSE,,91,IN STOCK,,,Black,,,59,TRUE,TRUE,FALSE
Kurt Geiger London,3973109609,3973109609,3973109609,Kurt Geiger Women's Sandals Black Other Fabric Chelsea,https://www.kurtgeiger.com/women/shoes/sandals/flat/chelsea-cross-strap-dr-black-other-fabric-kurt-geiger-london-3973109609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Chelsea Drench Cross Strap Sandal features two black fabric straps which are embellished with large black crystals across the foot. There is a black oval trim and black eagle head sat on top of the straps.Material: FabricStyle number: 3973109609,This Chelsea Drench Cross Strap Sandal features two black fabric straps which are embellished with large black crystals across the foot. There is a black oval trim and black eagle head sat on top of the straps.Material: FabricStyle number: 3973109609,169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/9/3973109609_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/9/3973109609_20.jpg?v=1&width=800,FALSE,,116,IN STOCK,,,Black,,,46,TRUE,TRUE,FALSE
Kurt Geiger London,8496143609,8496143609,8496143609,Kurt Geiger Women's Sandals Beige Combination Kensington,https://www.kurtgeiger.com/women/shoes/sandals/flat/kensington-flat-sandal-beige-combination-fabric-kurt-geiger-london-8496143609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Kensington Flat Sandal, an addition to the Kensington Collection, is crafted from a beige houndstooth fabric with iridescent crystals across the strap. The antiqued brass eagle head features crystals and crystal eyes on the strap.Material: FabricStyle number: 8496143609","The Kensington Flat Sandal, an addition to the Kensington Collection, is crafted from a beige houndstooth fabric with iridescent crystals across the strap. The antiqued brass eagle head features crystals and crystal eyes on the strap.Material: FabricStyle number: 8496143609",129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/4/8496143609_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/4/8496143609_20.jpg?v=1&width=800,FALSE,,45,IN STOCK,,,Nude,,,81,TRUE,TRUE,FALSE
Kurt Geiger London,3469600979,3469600979,3469600979,Kurt Geiger London Women's Sandals Black Quilted Orson,https://www.kurtgeiger.com/women/shoes/sandals/flat/orson-black-synthetic-kurt-geiger-london?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Orson sandal features a soft upper with weave quilting pattern. The straps are velcro with an antiqued silver Eagle head emblem sat on top.Overstitched quilted insole with padding, seen across the Kensington rangeMaterial: Leather alternativeStyle number: 3469600979","The Orson sandal features a soft upper with weave quilting pattern. The straps are velcro with an antiqued silver Eagle head emblem sat on top.Overstitched quilted insole with padding, seen across the Kensington rangeMaterial: Leather alternativeStyle number: 3469600979",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3469600979_20.jpg?v=1&width=800,Women > Shoes > Sandals > Flat,Women > Shoes > Sandals > Flat,28/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/4/3469600979_20.jpg?v=1&width=800,FALSE,,609,IN STOCK,,,Black,,,5,TRUE,TRUE,FALSE
