prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,3532100319,3532100319,3532100319,bond east west top handle bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/bond-long-top-handle-bag-black-patent-leather-kurt-geiger-london-3532100319?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Bond Top Handle purse features a black patent leather exterior with structured top handle. The front flap is topped with a gold eagle head embellished with crystals.4.7in H), 11.8in (L), 1.9in (D)Strap length: 49.2inCan fit phones up to 7inchesGold foil branding on the frontTwo magnetic snap closures under flapFlat back pocketMaterial: Patent leatherStyle number: 3532100319","This Bond Top Handle purse features a black patent leather exterior with structured top handle. The front flap is topped with a gold eagle head embellished with crystals.4.7in H), 11.8in (L), 1.9in (D)Strap length: 49.2inCan fit phones up to 7inchesGold foil branding on the frontTwo magnetic snap closures under flapFlat back pocketMaterial: Patent leatherStyle number: 3532100319",318.00,318.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/5/3532100319_20.jpg?v=1&width=800,Womens> Bags>  Crossbody,Womens> Bags>  Crossbody,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/5/3532100319_20.jpg?v=1&width=800,FALSE,,40,IN STOCK,,,BLACK,,,734,TRUE,TRUE,FALSE
Kurt Geiger London,4594823109,4594823109,4594823109,hampstead tote,https://www.kurtgeiger.us/women/bags/tote-bags/hampstead-tote-grey-light-leather-kurt-geiger-london-4594823109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Hampstead Tote is crafted from a light grey leather with soft flexibility. There are two shoulder straps and gold branding above an eagle head on the front.&nbsp;29cm (H), 34cm (L), 15cm (D)Strap length: 65cmTwo shoulder strapsCan fit phones up to 6inchesMagnetic snap closureInterior zipped compartmentMaterial: LeatherStyle number: 4594823109","This Hampstead Tote is crafted from a light grey leather with soft flexibility. There are two shoulder straps and gold branding above an eagle head on the front.&nbsp;29cm (H), 34cm (L), 15cm (D)Strap length: 65cmTwo shoulder strapsCan fit phones up to 6inchesMagnetic snap closureInterior zipped compartmentMaterial: LeatherStyle number: 4594823109",348.00,348.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/5/4594823109_20.jpg?v=1&width=800,Womens> Bags>  Tote,Womens> Bags>  Tote,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/5/4594823109_20.jpg?v=1&width=800,FALSE,,9,IN STOCK,,,Grey,,,797,TRUE,TRUE,TRUE
Kurt Geiger London,2306289609,2306289609,2306289609,kensington string briefs,https://www.kurtgeiger.us/women/kensington-string-briefs-blue-other-fabric-kurt-geiger-london-2306289609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Kensington String Bikini Bottoms feature a blue paisley printed fabric design. The sides are tied with antiqued silver branded aglets.Please refer to washing instructions on garmentLotion, sunscreen, oil and chlorine can cause discolouration of this item; this is not a manufacturing defect. Please follow care instructions to keep your swimwear in the best conditionThis item has special conditions for returns,&nbsp;view hereStyle number: 2306289609","The Kensington String Bikini Bottoms feature a blue paisley printed fabric design. The sides are tied with antiqued silver branded aglets.Please refer to washing instructions on garmentLotion, sunscreen, oil and chlorine can cause discolouration of this item; this is not a manufacturing defect. Please follow care instructions to keep your swimwear in the best conditionThis item has special conditions for returns,&nbsp;view hereStyle number: 2306289609",28.00,28.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/3/2306289609_20.jpg?v=1&width=800,Womens>  Swimwear,Womens>  Swimwear,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/3/2306289609_20.jpg?v=1&width=800,FALSE,,18,IN STOCK,,,BLUE,,,776,TRUE,TRUE,TRUE
Kurt Geiger London,5963933209,5963933209,5963933209,kensington east west kurt,https://www.kurtgeiger.us/women/bags/shoulder-bags/kensington-east-west-kurt-tan-suede-kurt-geiger-london-5963933209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kensington East West Kurt bag features a large antiqued brass eagle head with crystals sat on the quilted front flap. There is an antiqued brass KURT branding detail on the base of the bag.13cm (H), 30cm (L), 8cm (D)Strap length: 65cmCan fit phones up to 6inchesGold foil branding detail on the backMaterial: SuedeStyle number: 5963933209","This Kensington East West Kurt bag features a large antiqued brass eagle head with crystals sat on the quilted front flap. There is an antiqued brass KURT branding detail on the base of the bag.13cm (H), 30cm (L), 8cm (D)Strap length: 65cmCan fit phones up to 6inchesGold foil branding detail on the backMaterial: SuedeStyle number: 5963933209",278.00,278.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5963933209_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5963933209_20.jpg?v=1&width=800,FALSE,,271,IN STOCK,,,Tan,,,265,TRUE,TRUE,FALSE
Kurt Geiger London,5586631019,5586631019,5586631019,kurt sling bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/kurt-sling-dark-brown-leather-other-kurt-geiger-london-5586631019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kurt Shoulder Bag is crafted from a dark brown crinkled leather with overstitch quilting. There is an antiqued silver eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued silver Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586631019","This Kurt Shoulder Bag is crafted from a dark brown crinkled leather with overstitch quilting. There is an antiqued silver eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued silver Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586631019",158.00,158.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586631019_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586631019_20.jpg?v=1&width=800,FALSE,,452,IN STOCK,,,Brown,,,111,TRUE,TRUE,FALSE
Kurt Geiger London,6053159609,6053159609,6053159609,pimlico chain bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/pimlico-bag-chain-red-other-fabric-kurt-geiger-london-6053159609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Pimlico Chain Bag is crafted from a red and blue tweed fabric with gold tinsel thread. There is a large bronze crystal trimmed plate on the front flap with antiqued brass eagle head.14cm (H), 26cm (L), 8cm (D)Strap length: 66cmNavy embossed shoulder strapFlat pocket on the backInterior zipped pocketCan fit phones up to 6inchesAntiqued brass branded plate on the backMaterial: FabricStyle number: 6053159609","This Pimlico Chain Bag is crafted from a red and blue tweed fabric with gold tinsel thread. There is a large bronze crystal trimmed plate on the front flap with antiqued brass eagle head.14cm (H), 26cm (L), 8cm (D)Strap length: 66cmNavy embossed shoulder strapFlat pocket on the backInterior zipped pocketCan fit phones up to 6inchesAntiqued brass branded plate on the backMaterial: FabricStyle number: 6053159609",278.00,278.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6053159609_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6053159609_20.jpg?v=1&width=800,FALSE,,513,IN STOCK,,,RED,,,76,TRUE,TRUE,FALSE
Kurt Geiger London,3641020979,3641020979,3641020979,belgravia bow scarf,https://www.kurtgeiger.us/women/belgravia-bow-scarf-grey-synthetic-kurt-geiger-london-3641020979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Belgravia Bow Scarf is crafted with a grey knitted fabric. There is a crystal bow motif at one end with a silver eagle head at the centre.&nbsp;Material: FabricStyle number: 3641020979,This Belgravia Bow Scarf is crafted with a grey knitted fabric. There is a crystal bow motif at one end with a silver eagle head at the centre.&nbsp;Material: FabricStyle number: 3641020979,38.00,38.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/6/3641020979_20.jpg?v=1&width=800,Womens>  Scarf,Womens>  Scarf,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/6/3641020979_20.jpg?v=1&width=800,FALSE,,15,IN STOCK,,,GREY,,,780,TRUE,TRUE,TRUE
Kurt Geiger London,5848246019,5848246019,5848246019,micro kensington bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/micro-kensington-camel-other-leather-other-kurt-geiger-london-5848246019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Micro Kensington Bag is crafted from a deer spotted printed calfhair leather. The antiqued brass eagle head features crystals and black bead eyes on the front flap.&nbsp;7cm (H), 10cm (L), 2cm (D)Strap drop cross body: 123cmAntiqued brass cross body chain strapMagnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit classic credit cardsMaterial: LeatherStyle number: 5848246019","The Micro Kensington Bag is crafted from a deer spotted printed calfhair leather. The antiqued brass eagle head features crystals and black bead eyes on the front flap.&nbsp;7cm (H), 10cm (L), 2cm (D)Strap drop cross body: 123cmAntiqued brass cross body chain strapMagnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit classic credit cardsMaterial: LeatherStyle number: 5848246019",98.00,98.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5848246019_20.jpg?v=1&width=800,Womens> Bags>  Purse,Womens> Bags>  Purse,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5848246019_20.jpg?v=1&width=800,FALSE,,116,IN STOCK,,,Tan,,,553,TRUE,TRUE,FALSE
Kurt Geiger London,5602136609,5602136609,5602136609,kurt zip around wallet,https://www.kurtgeiger.us/women/bags/wallets/kurt-zip-around-w-tan-combination-fabric-kurt-geiger-london-5602136609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kurt Zip Around Wallet is crafted from a tiger print canvas fabric. There is ombre translucent KURT branding on the front of the bag.10cm (H), 19cm (L), 2cm (D)Eight classic credit card slotsMaterial: FabricStyle number: 5602136609","This Kurt Zip Around Wallet is crafted from a tiger print canvas fabric. There is ombre translucent KURT branding on the front of the bag.10cm (H), 19cm (L), 2cm (D)Eight classic credit card slotsMaterial: FabricStyle number: 5602136609",148.00,148.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5602136609_20.jpg?v=1&width=800,Womens> Bags>  Purse,Womens> Bags>  Purse,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5602136609_20.jpg?v=1&width=800,FALSE,,85,IN STOCK,,,TAN COMBINATION,,,639,TRUE,TRUE,FALSE
Kurt Geiger London,5851749129,5851749129,5851749129,celia shoulder bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/celia-shoulder-bag-beige-other-leather-suede-kurt-geiger-london-5851749129?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Celia Shoulder Bag is crafted from a tonal beige leather and suede patchwork leather with stitching detail. There is an antiqued brass eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBrown leather shoulder strapAntiqued brass chain strap detailCan fit phones up to 6inchesGold foil embossed branding on the backMaterial: Leather / SuedeStyle number: 5851749129","This Celia Shoulder Bag is crafted from a tonal beige leather and suede patchwork leather with stitching detail. There is an antiqued brass eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBrown leather shoulder strapAntiqued brass chain strap detailCan fit phones up to 6inchesGold foil embossed branding on the backMaterial: Leather / SuedeStyle number: 5851749129",368.00,368.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5851749129_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5851749129_20.jpg?v=1&width=800,FALSE,,46,IN STOCK,,,Nude,,,727,TRUE,TRUE,FALSE
