prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,5859953339,5859953339,5859953339,kurt's cabana southbank espadrille,https://www.kurtgeiger.us/women/shoes/sneakers/kc-southbank-espadrille-pale-pink-canvas-kurt-geiger-london-5859953339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kurt's Cabana Southbank Espadrille is crafted from a pale pink canvas fabric. There is a chic spiral lace up front. The sole is in a rope espadrille effect.Material: CanvasStyle number: 5859953339,This pair of Kurt's Cabana Southbank Espadrille is crafted from a pale pink canvas fabric. There is a chic spiral lace up front. The sole is in a rope espadrille effect.Material: CanvasStyle number: 5859953339,98.00,98.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5859953339_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5859953339_20.jpg?v=1&width=800,FALSE,,172,IN STOCK,,,Pink,,,88,TRUE,TRUE,TRUE
Kurt Geiger London,5387200189,5387200189,5387200189,jewel fringe sandal,https://www.kurtgeiger.us/women/shoes/sandals/heeled/jewel-fringe-sandal-black-leather-other-print-kurt-geiger-london-5387200189?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Jewel Fringe Heel arrives in a black shiny leather. There is fringe details across the front straps. There are silver crystal embellishments across the straps and there are three large silver crystals on the front.Heel height: 9cmMaterial: Leather / OtherStyle number: 5387200189,This Jewel Fringe Heel arrives in a black shiny leather. There is fringe details across the front straps. There are silver crystal embellishments across the straps and there are three large silver crystals on the front.Heel height: 9cmMaterial: Leather / OtherStyle number: 5387200189,88.00,88.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5387200189_20.jpg?v=1&width=800,Womens> Shoes,Womens> Shoes,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5387200189_20.jpg?v=1&width=800,FALSE,,147,IN STOCK,,,BLACK,,,102,TRUE,TRUE,TRUE
Kurt Geiger London,5586657109,5586657109,5586657109,kurt sling bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/kurt-mini-shoulder-bag-pink-combination-leather-kurt-geiger-london-5586657109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Kurt Shoulder Bag is crafted from a bright pink leather. There is a pink eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued brass Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586657109","This Mini Kurt Shoulder Bag is crafted from a bright pink leather. There is a pink eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued brass Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586657109",88.00,88.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586657109_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586657109_20.jpg?v=1&width=800,FALSE,,68,IN STOCK,,,Pink,,,167,TRUE,TRUE,TRUE
Kurt Geiger London,5843453109,5843453109,5843453109,orson rope sandal,https://www.kurtgeiger.us/women/shoes/sandals/flat/orson-rope-pale-pink-leather-kurt-geiger-london-5843453109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Orson Rope is a pale pink leather sandal with silver and gold twisted rope detail across the upper with three beads at the toe.&nbsp;Material: LeatherStyle number: 5843453109,This Orson Rope is a pale pink leather sandal with silver and gold twisted rope detail across the upper with three beads at the toe.&nbsp;Material: LeatherStyle number: 5843453109,128.00,128.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5843453109_20.jpg?v=1&width=800,Womens> Shoes>  Sandals,Womens> Shoes>  Sandals,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5843453109_20.jpg?v=1&width=800,FALSE,,112,IN STOCK,,,Pink,,,132,TRUE,TRUE,TRUE
Kurt Geiger London,5829498999,5829498999,5829498999,kurt's cabana vinyl tote bag,https://www.kurtgeiger.us/women/bags/tote-bags/kc-vinyl-lg-tote-pink-others-kurt-geiger-london-5829498999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kurt's Cabana Large Vinyl Tote bag arrives in a transparent pink vinyl with oversized silhouette and slight structure. There are two top handles in a bone rope style with branded eyelets.&nbsp;Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.39cm (H), 36cm (L), 18cm (D)Strap length: 56cmInterior open pocketUnlinedMaterial: VinylStyle number: 5829498999","This Kurt's Cabana Large Vinyl Tote bag arrives in a transparent pink vinyl with oversized silhouette and slight structure. There are two top handles in a bone rope style with branded eyelets.&nbsp;Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.39cm (H), 36cm (L), 18cm (D)Strap length: 56cmInterior open pocketUnlinedMaterial: VinylStyle number: 5829498999",118.00,118.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5829498999_20.jpg?v=1&width=800,Womens> Bags,Womens> Bags,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5829498999_20.jpg?v=1&width=800,FALSE,,149,IN STOCK,,,PINK,,,98,TRUE,TRUE,TRUE
Kurt Geiger London,5368891789,5368891789,5368891789,nano long shoreditch bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/long-nano-shoreditch-orange-velvet-kurt-geiger-london-5368891789?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Nano Drench Long Shoreditch purse is crafted from a soft orange animal printed velvet. There is a simple brushed gold eagle head sat on the front flap.3.1in (H), 5.5in (L), 1.1in (D)Strap length: 54inAdjustable cross body chain strapOpen flat pocket on the backTwo magnetic snap closures under front flapMaterial: Velvet fabricStyle number: 5368891789","This Nano Drench Long Shoreditch purse is crafted from a soft orange animal printed velvet. There is a simple brushed gold eagle head sat on the front flap.3.1in (H), 5.5in (L), 1.1in (D)Strap length: 54inAdjustable cross body chain strapOpen flat pocket on the backTwo magnetic snap closures under front flapMaterial: Velvet fabricStyle number: 5368891789",78.00,78.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5368891789_20.jpg?v=1&width=800,Womens> Bags>  Crossbody,Womens> Bags>  Crossbody,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5368891789_20.jpg?v=1&width=800,FALSE,,293,IN STOCK,,,ORANGE,,,43,TRUE,TRUE,TRUE
Kurt Geiger London,2301593609,2301593609,2301593609,resort trousers,https://www.kurtgeiger.us/women/resort-trousers-yellow-fabric-kurt-geiger-london-2301593609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Resort Trousers are feature a yellow block design in a sheer fabric. The waistband is elasticated with a gold chain tassel detail.Wear alone or with the co-ordinating resort shirtSide slitsMaterial: FabricStyle number: 2301589609,This pair of Resort Trousers are feature a yellow block design in a sheer fabric. The waistband is elasticated with a gold chain tassel detail.Wear alone or with the co-ordinating resort shirtSide slitsMaterial: FabricStyle number: 2301589609,68.00,68.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/3/2301593609_20.jpg?v=1&width=800,Womens> Shoes>  Swimwear,Womens> Shoes>  Swimwear,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/3/2301593609_20.jpg?v=1&width=800,FALSE,,18,IN STOCK,,,YELLOW,,,214,TRUE,TRUE,TRUE
Kurt Geiger London,4369565609,4369565609,4369565609,pom pom moccasin,https://www.kurtgeiger.us/women/shoes/flats/pom-pom-moccasin-metal-combination-fabric-kurt-geiger-london-4369565609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Pom Pom Moccasin is a slip-on shoe crafted from pale pink microsuede panels. There is crystal embellishment, fringing and statement pom pom detailing across the shoe.&nbsp;Material: MicrosuedeStyle number: 4369565609","This Pom Pom Moccasin is a slip-on shoe crafted from pale pink microsuede panels. There is crystal embellishment, fringing and statement pom pom detailing across the shoe.&nbsp;Material: MicrosuedeStyle number: 4369565609",78.00,78.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/3/4369565609_20.jpg?v=1&width=800,Womens> Shoes,Womens> Shoes,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/3/4369565609_20.jpg?v=1&width=800,FALSE,,9,IN STOCK,,,Metallic,,,227,TRUE,TRUE,TRUE
Kurt Geiger London,5825769109,5825769109,5825769109,kensington soccer bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/kensington-footy-bag-multi-other-leather-kurt-geiger-london-5825769109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kensington Footy Bag is crafted from a metallic silver pebble grain leather. There is an antiqued silver eagle head sat on the front flap.18cm (H), 26cm (L), 8cm (D)Strap length: 62cmCan fit phones up to 6inchesMaterial: LeatherStyle number: 5825769109","This Kensington Footy Bag is crafted from a metallic silver pebble grain leather. There is an antiqued silver eagle head sat on the front flap.18cm (H), 26cm (L), 8cm (D)Strap length: 62cmCan fit phones up to 6inchesMaterial: LeatherStyle number: 5825769109",198.00,198.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5825769109_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5825769109_20.jpg?v=1&width=800,FALSE,,82,IN STOCK,,,Multi-Coloured,,,159,TRUE,TRUE,TRUE
Kurt Geiger London,5829193999,5829193999,5829193999,kurt's cabana small pochette bag,https://www.kurtgeiger.us/women/bags/shoulder-bags/kc-sm-shoulder-bag-yellow-others-kurt-geiger-london-5829193999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kurt's Cabana Small Pochette Bag arrives in a yellow transparent vinyl with embossed branding on the front. There is a gold chain shoulder strap.&nbsp;Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.15cm (H), 22cm (L), 5cm (D)Strap length: 50cmCan fit phones up to 6inchesUnlined interiorMaterial: VinylStyle number: 5829193999","This Kurt's Cabana Small Pochette Bag arrives in a yellow transparent vinyl with embossed branding on the front. There is a gold chain shoulder strap.&nbsp;Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.15cm (H), 22cm (L), 5cm (D)Strap length: 50cmCan fit phones up to 6inchesUnlined interiorMaterial: VinylStyle number: 5829193999",58.00,58.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5829193999_20.jpg?v=1&width=800,Womens> Bags>  Shoulder,Womens> Bags>  Shoulder,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5829193999_20.jpg?v=1&width=800,FALSE,,635,IN STOCK,,,YELLOW,,,6,TRUE,TRUE,TRUE
Kurt Geiger London,4576653229,4576653229,4576653229,portobello shopper bag,https://www.kurtgeiger.us/women/bags/tote-bags/portobello-shopper-bag-pale-pink-nylon-kurt-geiger-london-4576653229?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Portobello Shopper Bag is crafted from a pale pink nylon fabric. There is gold branding on the front of the bag.29cm (H), 44cm (L), 15cm (D)Strap length: 68cmTo gold chain shoulder strapsInterior zipped pocketInterior lining pocketsCan fit laptops up to 12inchesMaterial: NylonStyle number: 4576653229","This Portobello Shopper Bag is crafted from a pale pink nylon fabric. There is gold branding on the front of the bag.29cm (H), 44cm (L), 15cm (D)Strap length: 68cmTo gold chain shoulder strapsInterior zipped pocketInterior lining pocketsCan fit laptops up to 12inchesMaterial: NylonStyle number: 4576653229",168.00,168.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/5/4576653229_20.jpg?v=1&width=800,Womens> Bags,Womens> Bags,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/5/4576653229_20.jpg?v=1&width=800,FALSE,,8,IN STOCK,,,Pink,,,232,TRUE,TRUE,TRUE
Kurt Geiger London,5597294209,5597294209,5597294209,chelsea scarf wedge heel,https://www.kurtgeiger.us/women/shoes/sandals/heeled/chelsea-scarf-wedge-mustard-suede-kurt-geiger-london-5597294209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Chelsea wedge heels feature a mustard suede upper with a printed satin scarf ties around the ankle. The wedge sole is in a pastel raffia with crystal braided design.&nbsp;Heel height: 12cmMaterial: SuedeStyle number: 5597294209,This pair of Chelsea wedge heels feature a mustard suede upper with a printed satin scarf ties around the ankle. The wedge sole is in a pastel raffia with crystal braided design.&nbsp;Heel height: 12cmMaterial: SuedeStyle number: 5597294209,148.00,148.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5597294209_20.jpg?v=1&width=800,Womens> Shoes>  Heels,Womens> Shoes>  Heels,24/08/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5597294209_20.jpg?v=1&width=800,FALSE,,362,IN STOCK,,,Yellow,,,32,TRUE,TRUE,TRUE
