prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela Comfort,1973000799,1973000799,1973000799,Carvela Comfort Women's High Leg Boot Black Tampa,https://www.shoeaholics.com/women/shoes/boots/heeled/tampa-high-leg-black-suedette-carvela-comfort-1973000799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Knee High Boots, Black, Suedette","Black Knee High Boots, Black, Suedette",119.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/9/1973000799.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,72,IN STOCK,,,Black,,,206,TRUE,TRUE,TRUE
Steve Madden,3657400109,3657400109,3657400109,Steve Madden Speedway Black,https://www.shoeaholics.com/women/shoes/boots/heeled/speedway-017-black-leather-steve-madden-3657400109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Speedway Black """", 7 Uk, Black","Womens Steve Madden Speedway Black """", 7 Uk, Black",170.00,170.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/6/3657400109.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,86,IN STOCK,,,Black,,,190,TRUE,TRUE,FALSE
Carvela,3809730799,3809730799,3809730799,Carvela Women's Boots Brown Microsuede Boulder,https://www.shoeaholics.com/women/shoes/boots/biker/boulder-heeled-ankle-brown-suedette-carvela-3809730799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Boulder Heeled Ankle Boot """", 6 Uk, Brown","Womens Carvela Boulder Heeled Ankle Boot """", 6 Uk, Brown",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3809730799.jpg?v=1&width=800,Women > Shoes > Boots > Biker,Women > Shoes > Boots > Biker,11/09/2026,,FALSE,,218,IN STOCK,,,Brown,,,82,TRUE,TRUE,TRUE
Carvela,3809754309,3809754309,3809754309,Carvela Women's Ankle boot Wine Patent Boulder,https://www.shoeaholics.com/women/shoes/boots/biker/boulder-heeled-ankle-wine-patent-carvela-3809754309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Boulder Heeled Ankle Boot """", 5 Uk, Wine","Womens Carvela Boulder Heeled Ankle Boot """", 5 Uk, Wine",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3809754309.jpg?v=1&width=800,Women > Shoes > Boots > Biker,Women > Shoes > Boots > Biker,11/09/2026,,FALSE,,218,IN STOCK,,,Red,,,83,TRUE,TRUE,TRUE
Carvela,5005100209,5005100209,5005100209,Carvela Women's Boot Black Suede Spirit Slouch,https://www.shoeaholics.com/women/shoes/boots/heeled/spirit-slouch-boot-black-suede-carvela-5005100209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Spirit Slouch Boot """", 5 Uk, Black","Womens Carvela Spirit Slouch Boot """", 5 Uk, Black",229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5005100209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,476,IN STOCK,,,Black,,,9,TRUE,TRUE,FALSE
Carvela,5102600109,5102600109,5102600109,Carvela Women's Ankle Boot Black Leather Pienza,https://www.shoeaholics.com/women/shoes/boots/ankle/pienza-ankle-boot-black-leather-carvela-5102600109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Ankle Boot, Black","Black Leather Ankle Boot, Black",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5102600109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,127,IN STOCK,,,Black,,,145,TRUE,TRUE,TRUE
Carvela Comfort,5200200979,5200200979,5200200979,Carvela Women's Boots Black Synthetic Flute,https://www.shoeaholics.com/women/shoes/boots/ankle/flute-coin-black-synthetic-carvela-comfort-5200200979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Comfort Flute Coin Boot """", 6 Uk, Black","Womens Carvela Comfort Flute Coin Boot """", 6 Uk, Black",119.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5200200979.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,349,IN STOCK,,,Black,,,30,TRUE,TRUE,TRUE
Steve Madden,5131700109,5131700109,5131700109,Steve Madden Women's Boots Black Leather Holly,https://www.shoeaholics.com/women/shoes/boots/heeled/holly-001-black-leather-steve-madden-5131700109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Holly Knee Boot """", 7 Uk, Black","Womens Steve Madden Holly Knee Boot """", 7 Uk, Black",140.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5131700109.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,281,IN STOCK,,,Black,,,50,TRUE,TRUE,FALSE
Carvela,5209447609,5209447609,5209447609,Carvela Women's Boots Taupe Synthetic Corsano,https://www.shoeaholics.com/women/shoes/boots/ankle/corsano-ankle-taupe-fabric-carvela-5209447609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Fabric Ankle Boot, Taupe","Taupe Fabric Ankle Boot, Taupe",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5209447609.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,140,IN STOCK,,,Taupe,,,135,TRUE,TRUE,TRUE
Carvela,5092830209,5092830209,5092830209,Carvela Women's Boots Brown Suede Ignite Zip,https://www.shoeaholics.com/women/shoes/boots/ankle/ignite-zip-brown-suede-carvela-5092830209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Ignite Zip Boot """", 6 Uk, Brown","Womens Carvela Ignite Zip Boot """", 6 Uk, Brown",189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5092830209.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,343,IN STOCK,,,Brown,,,33,TRUE,TRUE,FALSE
Steve Madden,4551931029,4551931029,4551931029,Steve Madden Corenne Dark Brown,https://www.shoeaholics.com/women/shoes/boots/heeled/corenne-gc2-dark-brown-suede-other-steve-madden-4551931029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Corenne Dark Brown """", 5 Uk, Dark Brown","Womens Steve Madden Corenne Dark Brown """", 5 Uk, Dark Brown",260.00,260.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4551931029.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,235,IN STOCK,,,Brown,,,73,TRUE,TRUE,FALSE
Carvela,5198400609,5198400609,5198400609,Carvela Women's Boots Black Fabric Vito,https://www.shoeaholics.com/women/shoes/boots/ankle/vito-ankle-black-fabric-carvela-5198400609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Vito Ankle Boot """", 9 Uk, Black","Womens Carvela Vito Ankle Boot """", 9 Uk, Black",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5198400609.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,211,IN STOCK,,,Black,,,88,TRUE,TRUE,FALSE
Carvela,5092800109,5092800109,5092800109,Carvela Women's Boots Black Leather Ignite Zip,https://www.shoeaholics.com/women/shoes/boots/ankle/ignite-zip-black-leather-carvela-5092800109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Ignite Zip Boot """", 5 Uk, Black","Womens Carvela Ignite Zip Boot """", 5 Uk, Black",189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5092800109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,198,IN STOCK,,,Black,,,94,TRUE,TRUE,FALSE
Carvela,5149300979,5149300979,5149300979,Carvela Women's Boots Black Synthetic Aria Knee,https://www.shoeaholics.com/women/shoes/boots/heeled/aria-knee-black-synthetic-carvela-5149300979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Knee High Boot, Black","Black Leather Knee High Boot, Black",25.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5149300979.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,47,IN STOCK,,,Black,,,257,TRUE,TRUE,TRUE
Kg Kurt Geiger,5161431829,5161431829,5161431829,Kg Kurt Geiger Trix Ankle Boot,https://www.shoeaholics.com/women/shoes/boots/trix-dark-brown-polyurethane-kg-kurt-geiger-5161431829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Trix Ankle Boot """", 8 Uk, Dark Brown","Womens Kg Kurt Geiger Trix Ankle Boot """", 8 Uk, Dark Brown",49.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5161431829.jpg?v=1&width=800,Women > Shoes > Boots,Women > Shoes > Boots,11/09/2026,,FALSE,,23,IN STOCK,,,Brown,,,334,TRUE,TRUE,TRUE
Steve Madden,5131730209,5131730209,5131730209,Steve Madden Women's Boots Brown Suede Holly,https://www.shoeaholics.com/women/shoes/boots/heeled/holly-003-brown-suede-steve-madden-5131730209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Holly Brown Suede """", 6 Uk, Brown","Womens Steve Madden Holly Brown Suede """", 6 Uk, Brown",140.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5131730209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,357,IN STOCK,,,Brown,,,29,TRUE,TRUE,FALSE
Carvela,3917905609,3917905609,3917905609,Carvela Women's Boots Black Fabric Synthetic Explorer,https://www.shoeaholics.com/women/shoes/boots/biker/explorer-sock-black-combination-fabric-carvela-3917905609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede Sock Boot, Black","Black Microsuede Sock Boot, Black",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/9/3917905609.jpg?v=1&width=800,Women > Shoes > Boots > Biker,Women > Shoes > Boots > Biker,11/09/2026,,FALSE,,67,IN STOCK,,,Black,,,211,TRUE,TRUE,TRUE
Carvela,5147630799,5147630799,5147630799,Carvela Cosy Long Boot,https://www.shoeaholics.com/women/shoes/boots/cosy-long-boot-brown-suedette-carvela-5147630799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Cosy Long Boot """", 7 Uk, Brown","Womens Carvela Cosy Long Boot """", 7 Uk, Brown",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5147630799.jpg?v=1&width=800,Women > Shoes > Boots,Women > Shoes > Boots,11/09/2026,,FALSE,,66,IN STOCK,,,Brown,,,216,TRUE,TRUE,TRUE
Carvela,5005130209,5005130209,5005130209,Carvela Women's Boot Brown Suede Spirit,https://www.shoeaholics.com/women/shoes/boots/heeled/spirit-slouch-boot-brown-suede-carvela-5005130209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Spirit Slouch Boot """", 5 Uk, Brown","Womens Carvela Spirit Slouch Boot """", 5 Uk, Brown",229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5005130209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,477,IN STOCK,,,Brown,,,8,TRUE,TRUE,FALSE
Steve Madden,4551900109,4551900109,4551900109,Steve Madden Corenne Black,https://www.shoeaholics.com/women/shoes/boots/heeled/corenne-017-black-leather-steve-madden-4551900109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Corenne Black """", 5 Uk, Black","Womens Steve Madden Corenne Black """", 5 Uk, Black",260.00,260.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4551900109.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,262,IN STOCK,,,Black,,,61,TRUE,TRUE,FALSE
Carvela,5327000799,5327000799,5327000799,Carvela Women's Boots Black Microsuede Blanca,https://www.shoeaholics.com/women/shoes/boots/ankle/blanca-ankle-black-suedette-carvela-5327000799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede High Heel Boot, Black","Black Microsuede High Heel Boot, Black",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5327000799.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,182,IN STOCK,,,Black,,,107,TRUE,TRUE,TRUE
Carvela,6296200799,6296200799,6296200799,Carvela Women's Boots Black Suedette Tampa,https://www.shoeaholics.com/women/shoes/boots/heeled/tampa-high-leg-black-suedette-carvela-6296200799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Tampa High Leg """", 5 Uk, Black","Womens Carvela Tampa High Leg """", 5 Uk, Black",129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6296200799.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,404,IN STOCK,,,Black,,,21,TRUE,TRUE,FALSE
Steve Madden,5663600209,5663600209,5663600209,Steve Madden Nextstep Black Suede,https://www.shoeaholics.com/women/shoes/boots/ankle/nextstep-bbn-black-suede-steve-madden-5663600209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Nextstep Black Suede """", 7 Uk, Black","Womens Steve Madden Nextstep Black Suede """", 7 Uk, Black",59.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/6/5663600209.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,21,IN STOCK,,,Black,,,345,TRUE,TRUE,TRUE
Carvela,5264132209,5264132209,5264132209,Carvela Women's Boots Mid Brown Suede Jackpot,https://www.shoeaholics.com/women/shoes/boots/heeled/jackpot-slouch-knee-mid-brown-suede-carvela-5264132209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Jackpot Slouch Knee Boot """", 6 Uk, Mid Brown","Womens Carvela Jackpot Slouch Knee Boot """", 6 Uk, Mid Brown",219.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5264132209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,688,IN STOCK,,,Brown,,,3,TRUE,TRUE,FALSE
Carvela,6294200109,6294200109,6294200109,Carvela Secilly,https://www.shoeaholics.com/women/shoes/boots/ankle/secilly-black-leather-carvela-6294200109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Secilly """", 5 Uk, Black","Womens Carvela Secilly """", 5 Uk, Black",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6294200109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,806,IN STOCK,,,Black,,,1,TRUE,TRUE,TRUE
Carvela,6294930799,6294930799,6294930799,Carvela Women's Boots Brown Suedette Boulder,https://www.shoeaholics.com/women/shoes/boots/ankle/boulder-fur-lace-up-brown-suedette-carvela-6294930799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Boulder Fur Lace Up """", 5 Uk, Brown","Womens Carvela Boulder Fur Lace Up """", 5 Uk, Brown",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6294930799.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,122,IN STOCK,,,Brown,,,152,TRUE,TRUE,TRUE
Steve Madden,6089300069,6089300069,6089300069,Steve Madden Arlette Ankle Boot Black,https://www.shoeaholics.com/women/shoes/boots/ankle/arlette-l-169-black-fabric-other-steve-madden-6089300069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Arlette Ankle Boot Black """", 5 Uk, Black","Womens Steve Madden Arlette Ankle Boot Black """", 5 Uk, Black",150.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6089300069.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,41,IN STOCK,,,Black,,,265,TRUE,TRUE,FALSE
Carvela,6294254109,6294254109,6294254109,Carvela Secilly,https://www.shoeaholics.com/women/shoes/boots/ankle/secilly-wine-leather-carvela-6294254109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Secilly """", 6 Uk, Wine","Womens Carvela Secilly """", 6 Uk, Wine",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6294254109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,321,IN STOCK,,,Red,,,39,TRUE,TRUE,TRUE
Carvela,5344500109,5344500109,5344500109,Carvela Women's Ankle Boot Black Leather Gaia,https://www.shoeaholics.com/women/shoes/boots/ankle/gaia-ankle-black-leather-carvela-5344500109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Gaia Ankle Boot """", 9 Uk, Black","Womens Carvela Gaia Ankle Boot """", 9 Uk, Black",119.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5344500109.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,126,IN STOCK,,,Black,,,148,TRUE,TRUE,TRUE
Carvela Comfort,5303100109,5303100109,5303100109,Carvela Women's Boots Black Leather Knee High Mega,https://www.shoeaholics.com/women/shoes/boots/mega-knee-high-black-leather-carvela-comfort-5303100109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Knee High Heeled Ankle Boot, Black","Black Knee High Heeled Ankle Boot, Black",239.00,239.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5303100109.jpg?v=1&width=800,Women > Shoes > Boots,Women > Shoes > Boots,11/09/2026,,FALSE,,41,IN STOCK,,,Black,,,266,TRUE,TRUE,FALSE
Carvela,6295100979,6295100979,6295100979,Carvela Women's boots Black Synthetic Boulder,https://www.shoeaholics.com/women/shoes/boots/ankle/boulder-plain-lace-up-black-synthetic-carvela-6295100979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Boulder Plain Lace Up Boot """", 6 Uk, Black","Womens Carvela Boulder Plain Lace Up Boot """", 6 Uk, Black",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295100979.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,393,IN STOCK,,,Black,,,23,TRUE,TRUE,TRUE
Carvela Comfort,5303130109,5303130109,5303130109,Kurt Geiger Women's Boots Brown Leather Mega Knee,https://www.shoeaholics.com/women/shoes/boots/heeled/mega-knee-high-brown-leather-carvela-comfort-5303130109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Knee High Heeled Boot, Brown","Brown Knee High Heeled Boot, Brown",239.00,239.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5303130109.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,45,IN STOCK,,,Brown,,,259,TRUE,TRUE,FALSE
Steve Madden,5746132109,5746132109,5746132109,Steve Madden Women's Boots Mid Brown Leather Woodstock,https://www.shoeaholics.com/women/shoes/boots/heeled/woodstock-710-mid-brown-leather-steve-madden-5746132109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Woodstock Boot """", 5 Uk, Mid Brown","Womens Steve Madden Woodstock Boot """", 5 Uk, Mid Brown",200.00,250.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5746132109.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,196,IN STOCK,,,Brown,,,97,TRUE,TRUE,TRUE
Carvela,6294233209,6294233209,6294233209,Carvela Secilly,https://www.shoeaholics.com/women/shoes/boots/ankle/secilly-tan-suede-carvela-6294233209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Secilly """", 5 Uk, Tan","Womens Carvela Secilly """", 5 Uk, Tan",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6294233209.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,486,IN STOCK,,,Tan,,,7,TRUE,TRUE,TRUE
Carvela,5264100209,5264100209,5264100209,Carvela Women's Boots Black Suede Jackpot,https://www.shoeaholics.com/women/shoes/boots/heeled/jackpot-slouch-knee-black-suede-carvela-5264100209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Jackpot Slouch Knee Boot """", 6 Uk, Black","Womens Carvela Jackpot Slouch Knee Boot """", 6 Uk, Black",219.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5264100209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,674,IN STOCK,,,Black,,,5,TRUE,TRUE,FALSE
Carvela,5357432209,5357432209,5357432209,Carvela Women's Boots Mid Brown Suede Jackpot,https://www.shoeaholics.com/women/shoes/boots/heeled/jackpot-slouch-otk-mid-brown-suede-carvela-5357432209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Jackpot Slouch Over The Knee Boot """", 6 Uk, Mid Brown","Womens Carvela Jackpot Slouch Over The Knee Boot """", 6 Uk, Mid Brown",249.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5357432209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,559,IN STOCK,,,Brown,,,6,TRUE,TRUE,FALSE
Carvela,6295000799,6295000799,6295000799,Carvela Women's Boots Black Suedette Boulder cosy,https://www.shoeaholics.com/women/shoes/boots/ankle/boulder-cosy-black-suedette-carvela-6295000799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Boulder Cosy Boot """", 5 Uk, Black","Womens Carvela Boulder Cosy Boot """", 5 Uk, Black",119.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295000799.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,263,IN STOCK,,,Black,,,60,TRUE,TRUE,TRUE
Kurt Geiger London,6309061609,6309061609,6309061609,Kurt Geiger Women's Ankle Boot Gold Fabric Brixton,https://www.shoeaholics.com/women/shoes/boots/ankle/brixton-ankle-boot-gold-fabric-kurt-geiger-london-6309061609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Brixton Ankle Boot """", 6 Uk, Gold","Womens Kurt Geiger London Brixton Ankle Boot """", 6 Uk, Gold",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6309061609.jpg?v=1&width=800,Women > Shoes > Boots > Ankle,Women > Shoes > Boots > Ankle,11/09/2026,,FALSE,,114,IN STOCK,,,Metallic,,,160,TRUE,TRUE,TRUE
Carvela,5357400209,5357400209,5357400209,Carvela Women's Boots Black Suede Jackpot,https://www.shoeaholics.com/women/shoes/boots/heeled/jackpot-slouch-otk-black-suede-carvela-5357400209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Jackpot Slouch Over The Knee Boot """", 5 Uk, Black","Womens Carvela Jackpot Slouch Over The Knee Boot """", 5 Uk, Black",249.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5357400209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,457,IN STOCK,,,Black,,,12,TRUE,TRUE,FALSE
Carvela,5337232209,5337232209,5337232209,Carvela Women's Boot Brown Boot Suede Spirit,https://www.shoeaholics.com/women/shoes/boots/heeled/spirit-slouch-boot-mid-brown-suede-carvela-5337232209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Spirit Slouch Boot """", 6 Uk, Mid Brown","Womens Carvela Spirit Slouch Boot """", 6 Uk, Mid Brown",229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5337232209.jpg?v=1&width=800,Women > Shoes > Boots > Heeled,Women > Shoes > Boots > Heeled,11/09/2026,,FALSE,,369,IN STOCK,,,Brown,,,26,TRUE,TRUE,FALSE
