prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,9993332109,9993332109,9993332109,Carvela Women's Flats Brown Suede Leather Snap,https://www.shoeaholics.com/women/shoes/flats/snap-mid-brown-leather-carvela-9993332109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Suede Leather Snap, Mid Brown","Brown Suede Leather Snap, Mid Brown",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9993332109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,153,IN STOCK,,,Brown,,,41,TRUE,TRUE,TRUE
Carvela,0858605979,0858605979,0858605979,Carvela Women's Loafer Black Combination Synthetic Sky Tassel,https://www.shoeaholics.com/women/shoes/flats/sky-tassel-black-combination-synthetic-carvela-0858605979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lizard Slip On Loafer, Black","Black Lizard Slip On Loafer, Black",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/8/0858605979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,244,IN STOCK,,,Black,,,11,TRUE,TRUE,TRUE
Carvela,9993398109,9993398109,9993398109,Carvela Women's Loafers Pale Pink Snap,https://www.shoeaholics.com/women/shoes/flats/snap-pink-leather-carvela-9993398109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Pale Pink Slip On Loafer, Pink","Pale Pink Slip On Loafer, Pink",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9993398109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,56,IN STOCK,,,Pink,,,77,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297200309,6297200309,6297200309,Kg Kurt Geiger Maple Bow Loafer Black Patent Slip On Loafer,https://www.shoeaholics.com/women/shoes/flats/maple-bow-black-patent-kg-kurt-geiger-6297200309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Slip On Loafer, Black","Black Patent Slip On Loafer, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297200309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,213,IN STOCK,,,Black,,,19,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297354309,6297354309,6297354309,KG Kurt Geiger Women's Wine Patent Mila,https://www.shoeaholics.com/women/shoes/flats/mila-wine-patent-kg-kurt-geiger-6297354309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Mila """", 5 Uk, Wine","Womens Kg Kurt Geiger Mila """", 5 Uk, Wine",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297354309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,283,IN STOCK,,,Red,,,5,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297100309,6297100309,6297100309,KG Kurt Geiger Women's Flats Black Patent Maple,https://www.shoeaholics.com/women/shoes/flats/maple-black-patent-kg-kurt-geiger-6297100309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Slip On Loafer, Black","Black Patent Slip On Loafer, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297100309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,258,IN STOCK,,,Black,,,9,TRUE,TRUE,TRUE
Kg Kurt Geiger,5736031209,5736031209,5736031209,Kg Kurt Geiger Nellie Dark Brown Suede Loafers,https://www.shoeaholics.com/women/shoes/flats/nellie-dark-brown-suede-kg-kurt-geiger-5736031209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Brown Suede Loafers, Dark Brown","Dark Brown Suede Loafers, Dark Brown",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5736031209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,107,IN STOCK,,,Brown,,,56,TRUE,TRUE,TRUE
Steve Madden,6229232209,6229232209,6229232209,Steve Madden Maurea Mid Brown,https://www.shoeaholics.com/women/shoes/flats/maurea-chstnut-brown-mid-brown-suede-steve-madden-6229232209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Maurea Mid Brown """", 5 Uk, Mid Brown","Womens Steve Madden Maurea Mid Brown """", 5 Uk, Mid Brown",99.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6229232209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,157,IN STOCK,,,Brown,,,40,TRUE,TRUE,TRUE
Steve Madden,5952005449,5952005449,5952005449,Steve Madden Ridgeview Black Raffia,https://www.shoeaholics.com/women/shoes/flats/ridgeview-00s-black-combination-raffia-steve-madden-5952005449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Ridgeview Black Raffia """", 5 Uk, Black","Womens Steve Madden Ridgeview Black Raffia """", 5 Uk, Black",69.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5952005449.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,25,IN STOCK,,,Black,,,96,TRUE,TRUE,TRUE
Steve Madden,6166305109,6166305109,6166305109,Steve Madden Nafisa Loafer Black,https://www.shoeaholics.com/women/shoes/flats/nafisa-017-black-combination-leather-steve-madden-6166305109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Nafisa Loafer Black """", 5 Uk, Black","Womens Steve Madden Nafisa Loafer Black """", 5 Uk, Black",49.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/1/6166305109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,19,IN STOCK,,,Black,,,109,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297000309,6297000309,6297000309,KG Kurt Geiger Women's Flats Black Patent Maple Jewel,https://www.shoeaholics.com/women/shoes/flats/maple-jewel-bow-black-patent-kg-kurt-geiger-6297000309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Jewel Embellished Loafers, Black","Black Jewel Embellished Loafers, Black",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297000309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,225,IN STOCK,,,Black,,,17,TRUE,TRUE,TRUE
Dolce Vita,5929619619,5929619619,5929619619,Dolce Vita Baylee Woven 566,https://www.shoeaholics.com/women/shoes/flats/baylee-woven-566-white-other-fabric-leather-dolce-vita-5929619619?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Dolce Vita Baylee Woven 566 """", 6 Uk","Womens Dolce Vita Baylee Woven 566 """", 6 Uk",99.00,180.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5929619619.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,40,IN STOCK,,,,,,84,TRUE,TRUE,TRUE
Kg Kurt Geiger,5791341829,5791341829,5791341829,KG Kurt Geiger Women's Flats Bone Synthetic Minna,https://www.shoeaholics.com/women/shoes/flats/minna-bone-polyurethane-kg-kurt-geiger-5791341829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Braided Flat, Bone","White Braided Flat, Bone",49.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5791341829.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,19,IN STOCK,,,White,,,110,TRUE,TRUE,TRUE
Steve Madden,6229231209,6229231209,6229231209,Steve Madden Maurea Dark Brown,https://www.shoeaholics.com/women/shoes/flats/maurea-dark-brown-dark-brown-suede-steve-madden-6229231209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Maurea Dark Brown """", 6 Uk, Dark Brown","Womens Steve Madden Maurea Dark Brown """", 6 Uk, Dark Brown",99.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6229231209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,167,IN STOCK,,,Brown,,,35,TRUE,TRUE,TRUE
Steve Madden,5806830209,5806830209,5806830209,Steve Madden Muse Brown Suede,https://www.shoeaholics.com/women/shoes/flats/muse-205-brown-suede-steve-madden-5806830209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Muse Brown Suede """", 6 Uk, Brown","Womens Steve Madden Muse Brown Suede """", 6 Uk, Brown",140.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5806830209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,10,IN STOCK,,,Brown,,,129,TRUE,TRUE,FALSE
Kg Kurt Geiger,6297400309,6297400309,6297400309,KG Kurt Geiger Women's Flats Patent Muse,https://www.shoeaholics.com/women/shoes/flats/muse-black-patent-kg-kurt-geiger-6297400309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Flat Loafer, Black","Black Patent Flat Loafer, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297400309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,93,IN STOCK,,,Black,,,63,TRUE,TRUE,TRUE
Kg Kurt Geiger,5736047209,5736047209,5736047209,KG Kurt Geiger Women's Flats Taupe Suede Nellie,https://www.shoeaholics.com/women/shoes/flats/nellie-taupe-suede-kg-kurt-geiger-5736047209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Suede Slip On Loafer, Taupe","Taupe Suede Slip On Loafer, Taupe",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5736047209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,20,IN STOCK,,,Taupe,,,107,TRUE,TRUE,TRUE
Carvela,6285600309,6285600309,6285600309,Carvela Women's Loafers Black Patent Ambra,https://www.shoeaholics.com/women/shoes/flats/ambra-black-patent-carvela-6285600309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Slip On Loafer, Black","Black Patent Slip On Loafer, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6285600309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,174,IN STOCK,,,Black,,,33,TRUE,TRUE,TRUE
Steve Madden,5752400979,5752400979,5752400979,Steve Madden Rafe Black,https://www.shoeaholics.com/women/shoes/flats/rafe-001-black-synthetic-steve-madden-5752400979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Rafe Black """", 6 Uk, Black","Womens Steve Madden Rafe Black """", 6 Uk, Black",120.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5752400979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,137,IN STOCK,,,Black,,,46,TRUE,TRUE,FALSE
Steve Madden,5941640449,5941640449,5941640449,Steve Madden Meela Beige Raffia,https://www.shoeaholics.com/women/shoes/flats/meela-380-beige-raffia-steve-madden-5941640449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Meela Beige Raffia """", 6 Uk, Beige","Womens Steve Madden Meela Beige Raffia """", 6 Uk, Beige",69.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5941640449.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,65,IN STOCK,,,Nude,,,71,TRUE,TRUE,TRUE
Steve Madden,6088215109,6088215109,6088215109,Steve Madden Adison 246,https://www.shoeaholics.com/women/shoes/flats/adison-246-white-comb-leather-steve-madden-6088215109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Adison 246 """", 6 Uk, White Comb","Womens Steve Madden Adison 246 """", 6 Uk, White Comb",49.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6088215109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,20,IN STOCK,,,White,,,108,TRUE,TRUE,TRUE
Kg Kurt Geiger,5139333979,5139333979,5139333979,Kurt Geiger Women's Flats Tan Synthetic Needed,https://www.shoeaholics.com/women/shoes/flats/needed-tan-synthetic-kg-kurt-geiger-5139333979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Tan Synthetic Slip On Mule, Tan","Tan Synthetic Slip On Mule, Tan",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5139333979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,232,IN STOCK,,,Tan,,,13,TRUE,TRUE,TRUE
Kurt Geiger London,5088471719,5088471719,5088471719,Kurt Geiger Women's Flats Dark Green snake Print Kingsley,https://www.shoeaholics.com/women/shoes/flats/kingsley-pointed-flat-dark-green-snake-print-kurt-geiger-london-5088471719?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Green 3D Embossed Flat, Dark Green","Green 3D Embossed Flat, Dark Green",109.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5088471719.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,22,IN STOCK,,,Green,,,104,TRUE,TRUE,TRUE
Carvela,4646070409,4646070409,4646070409,Carvela Women's Croc Print Green Valentina Synthetic Velentina,https://www.shoeaholics.com/women/shoes/flats/valentina-loafer-green-croc-print-carvela-4646070409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Green Croc Slingback Loafer, Green","Dark Green Croc Slingback Loafer, Green",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/6/4646070409.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,119,IN STOCK,,,Green,,,50,TRUE,TRUE,TRUE
Kg Kurt Geiger,4809040069,4809040069,4809040069,KG Kurt Geiger Women's Flats Beige Fabric Million,https://www.shoeaholics.com/women/shoes/flats/million-beige-fabric-other-kg-kurt-geiger-4809040069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Beige Fabric Microsuede Loafer, Beige","Beige Fabric Microsuede Loafer, Beige",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/8/4809040069.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,191,IN STOCK,,,Nude,,,26,TRUE,TRUE,TRUE
Carvela,9993331209,9993331209,9993331209,Carvela Women's Loafers Brown Suede Leather Snap,https://www.shoeaholics.com/women/shoes/flats/snap-dark-brown-suede-carvela-9993331209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Brown Slip On Loafer, Dark Brown","Dark Brown Slip On Loafer, Dark Brown",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9993331209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,165,IN STOCK,,,Brown,,,38,TRUE,TRUE,TRUE
Carvela,9993354319,9993354319,9993354319,Carvela Women's Loafers Wine Patent Leather Snap,https://www.shoeaholics.com/women/shoes/flats/snap-wine-patent-leather-carvela-9993354319?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Patent Leather Loafer, Wine","Wine Patent Leather Loafer, Wine",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/9/9993354319.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,200,IN STOCK,,,Red,,,23,TRUE,TRUE,TRUE
Carvela,6285654309,6285654309,6285654309,Carvela Women's Wine Patent Ambra,https://www.shoeaholics.com/women/shoes/flats/ambra-wine-patent-carvela-6285654309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Patent Loafer, Wine","Wine Patent Loafer, Wine",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6285654309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,203,IN STOCK,,,Red,,,22,TRUE,TRUE,TRUE
Kg Kurt Geiger,5711761109,5711761109,5711761109,Kg Kurt Geiger Nora Ballet Flat,https://www.shoeaholics.com/women/shoes/flats/nora-gold-leather-kg-kurt-geiger-5711761109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Nora Ballet Flat """", 4 Uk, Gold","Womens Kg Kurt Geiger Nora Ballet Flat """", 4 Uk, Gold",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5711761109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,8,IN STOCK,,,Metallic,,,135,TRUE,TRUE,TRUE
Steve Madden,5124630029,5124630029,5124630029,Steve Madden Detroit Brown,https://www.shoeaholics.com/women/shoes/flats/detroit-275-brown-suede-other-steve-madden-5124630029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Detroit Brown """", 6 Uk, Brown","Womens Steve Madden Detroit Brown """", 6 Uk, Brown",39.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5124630029.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,22,IN STOCK,,,Brown,,,105,TRUE,TRUE,TRUE
Steve Madden,5144800109,5144800109,5144800109,Steve Madden Sianna Black,https://www.shoeaholics.com/women/shoes/flats/shay-bla-black-leather-steve-madden-5144800109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Sianna Black """", 5 Uk, Black","Womens Steve Madden Sianna Black """", 5 Uk, Black",120.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5144800109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,87,IN STOCK,,,Black,,,66,TRUE,TRUE,FALSE
Steve Madden,4924142609,4924142609,4924142609,Steve Madden Alara Cream,https://www.shoeaholics.com/women/shoes/flats/alara-sdp-cream-fabric-steve-madden-4924142609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Alara Cream """", 8 Uk, Cream","Womens Steve Madden Alara Cream """", 8 Uk, Cream",89.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/9/4924142609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,12,IN STOCK,,,Nude,,,124,TRUE,TRUE,TRUE
Steve Madden,4979341209,4979341209,4979341209,Steve Madden Portland Loafer Bone,https://www.shoeaholics.com/women/shoes/flats/portland-290-bone-suede-steve-madden-4979341209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Portland Loafer Bone """", 6 Uk, Bone","Womens Steve Madden Portland Loafer Bone """", 6 Uk, Bone",130.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/9/4979341209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,52,IN STOCK,,,White,,,79,TRUE,TRUE,FALSE
Kurt Geiger London,5088454419,5088454419,5088454419,Kurt Geiger Women's Flats Croc Print Leather Kingsley,https://www.shoeaholics.com/women/shoes/flats/kingsley-pointed-flat-wine-croc-print-leather-kurt-geiger-london-5088454419?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Croc Pointed Flat Shoe, Wine","Wine Croc Pointed Flat Shoe, Wine",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5088454419.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,77,IN STOCK,,,Red,,,69,TRUE,TRUE,TRUE
Steve Madden,6089262109,6089262109,6089262109,Steve Madden Archer Ballet Flat Silver,https://www.shoeaholics.com/women/shoes/flats/archer-617-pewter-leather-steve-madden-6089262109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Archer Ballet Flat Silver """", 5 Uk, Pewter","Womens Steve Madden Archer Ballet Flat Silver """", 5 Uk, Pewter",49.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6089262109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,17,IN STOCK,,,Metallic,,,117,TRUE,TRUE,TRUE
Carvela,6030000109,6030000109,6030000109,Carvela Women's Flats Leather Snap Chunky,https://www.shoeaholics.com/women/shoes/flats/snap-chunky-tassel-black-leather-carvela-6030000109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Chunky Tassel Loafer, Black","Black Leather Chunky Tassel Loafer, Black",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6030000109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,130,IN STOCK,,,Black,,,47,TRUE,TRUE,TRUE
Kg Kurt Geiger,5823100309,5823100309,5823100309,KG Kurt Geiger Women's Loafers Black Patent Marnie,https://www.shoeaholics.com/women/shoes/flats/marnie-black-patent-kg-kurt-geiger-5823100309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Slip On Loafer, Black","Black Patent Slip On Loafer, Black",109.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5823100309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,229,IN STOCK,,,Black,,,15,TRUE,TRUE,TRUE
Steve Madden,5942033209,5942033209,5942033209,Steve Madden Samual Tan,https://www.shoeaholics.com/women/shoes/flats/samual-839-tan-suede-steve-madden-5942033209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Samual Tan """", 5 Uk, Tan","Womens Steve Madden Samual Tan """", 5 Uk, Tan",120.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5942033209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,26,IN STOCK,,,Tan,,,94,TRUE,TRUE,TRUE
Kurt Geiger London,6490730609,6490730609,6490730609,Kurt Geiger Women's Slippers brown Fabric Kingsley,https://www.shoeaholics.com/women/shoes/flats/kingsley-slipper-brown-fabric-kurt-geiger-london-6490730609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kingsley Slipper """", 5 Uk, Brown","Womens Kurt Geiger London Kingsley Slipper """", 5 Uk, Brown",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/4/6490730609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,209,IN STOCK,,,Brown,,,20,TRUE,TRUE,TRUE
Steve Madden,5804700609,5804700609,5804700609,Steve Madden Gayla Black,https://www.shoeaholics.com/women/shoes/flats/gayla-001-black-fabric-steve-madden-5804700609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Gayla Black """", 5 Uk, Black","Womens Steve Madden Gayla Black """", 5 Uk, Black",89.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5804700609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,64,IN STOCK,,,Black,,,72,TRUE,TRUE,TRUE
Carvela,5515900979,5515900979,5515900979,Carvela Women's Slippers Black Faux Fur Synthetic Jackpot,https://www.shoeaholics.com/women/shoes/flats/jackpor-fur-slipper-black-synthetic-carvela-5515900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Faux Fur Jackpot Slipper, Black","Black Faux Fur Jackpot Slipper, Black",39.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5515900979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,55,IN STOCK,,,Black,,,78,TRUE,TRUE,TRUE
Kg Kurt Geiger,5736200069,5736200069,5736200069,KG Kurt Geiger Women's Flats Black Fabric Rhoda,https://www.shoeaholics.com/women/shoes/flats/rhoda-ballet-black-fabric-other-kg-kurt-geiger-5736200069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Braided Ballet Flat, Black","Black Braided Ballet Flat, Black",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5736200069.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,13,IN STOCK,,,Black,,,122,TRUE,TRUE,TRUE
