prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,5216339609,5216339609,Carvela Gina Hobo Bag -,https://www.carvela.com/women/bags/shoulder-bags/gina-hobo-brown-other-fabric-carvela-5216339609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Gina Hobo arrives in a leopard printed faux fur. There is a simple black shoulder strap with black tassel charm attached to the zip top closure28cm (H), 43cm (L), 12cm (D)Strap length: 47cmFour gold tone feetMaterial: FabricStyle number: 5216339609","This Gina Hobo arrives in a leopard printed faux fur. There is a simple black shoulder strap with black tassel charm attached to the zip top closure28cm (H), 43cm (L), 12cm (D)Strap length: 47cmFour gold tone feetMaterial: FabricStyle number: 5216339609",139.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5216339609_40.jpg?v=1&width=800,Women > Bags > Shoulder-bags,WOMEN BAGS,22/09/2026,,TRUE,5020414729569,108,IN STOCK,,No Size,Brown Other,,,96,TRUE,TRUE,FALSE
Carvela,4529363069,4529363069,Carvela Women's Heels Silver Fabric Other Corletta,https://www.carvela.com/women/shoes/heels/slingback-Heels/corletta-sling-court-silver-fabric-other-carvela-4529363069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Corletta Sling Court Heel features a silver fabric upper that is embellished with silver crystals. The toe is pointed and there is a slingback ankle strap. The heel is in a slim style.&nbsp;Heel height: 9cmMaterial: FabricStyle number: 4529363069,This pair of Corletta Sling Court Heel features a silver fabric upper that is embellished with silver crystals. The toe is pointed and there is a slingback ankle strap. The heel is in a slim style.&nbsp;Heel height: 9cmMaterial: FabricStyle number: 4529363069,129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/5/4529363069_40.jpg?v=1&width=800,Women > Shoes > Heels > Slingback-Heels,WOMENS HEELS,22/09/2026,,TRUE,5020414750303,461,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Metallic,,,7,TRUE,TRUE,FALSE
Carvela,6343231209,6343231209,Kurt Geiger Women's Boots Dark Brown Suede Vittoria,https://www.carvela.com/women/shoes/boots/knee-boots/vittoria-cuff-dark-brown-suede-carvela-6343231209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Vittoria Cuff is crafted from a dark brown suede leather with soft ruching. The back of the ankle shaft is laced up in a corset style.Heel height: 7cmMaterial: SuedeStyle number: 6343231209,This pair of Vittoria Cuff is crafted from a dark brown suede leather with soft ruching. The back of the ankle shaft is laced up in a corset style.Heel height: 7cmMaterial: SuedeStyle number: 6343231209,199.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6343231209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020414750730,256,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,22,TRUE,TRUE,FALSE
Carvela,5441050209,5441050209,Carvela Women's Heels Red Suede Corletta,https://www.carvela.com/women/shoes/heels/stiletto-heels/corletta-d-orsay-red-suede-carvela-5441050209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Corletta D'Orsay court heel is a red suede heel with pointed toe. There is a curved cut out of the inner side.Heel height: 9cmThis product features All Day Long technologyMaterial: SuedeStyle number: 5441050209,This Corletta D'Orsay court heel is a red suede heel with pointed toe. There is a curved cut out of the inner side.Heel height: 9cmThis product features All Day Long technologyMaterial: SuedeStyle number: 5441050209,129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/4/5441050209_40.jpg?v=1&width=800,Women > Shoes > Heels > Stiletto-heels,WOMENS HEELS,22/09/2026,,TRUE,5020414786470,272,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Red,,,20,TRUE,TRUE,FALSE
Carvela,6384054109,6384054109,Carvela Lentini Loafer - Wine Leather Loafer,https://www.carvela.com/women/shoes/flats/loafers/lentini-loafer-wine-leather-carvela-6384054109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crafted from a black leather alternative, the Lentini Loafer slips onto the foot.This product features All Day Long technologyMaterial: Leather alternativeStyle number: 6384054109","Crafted from a black leather alternative, the Lentini Loafer slips onto the foot.This product features All Day Long technologyMaterial: Leather alternativeStyle number: 6384054109",129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6384054109_40.jpg?v=1&width=800,Women > Shoes > Flats > Loafers,WOMENS FLATS,22/09/2026,,TRUE,5020414796110,125,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Red,,,84,TRUE,TRUE,FALSE
Carvela,6385233209,6385233209,Carvela Salvetti Slouch Boot - Tan Suede Slouch Boot,https://www.carvela.com/women/shoes/boots/knee-boots/salvetti-slouch-tan-suede-carvela-6385233209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Salvetti Slouch boot is crafted from a tan suede leather. The ankle features a slight ruching on as well as an Icon C pin stud at the back of the ankle.Heel height: 7cmMaterial: SuedeStyle number: 63825233209,This Salvetti Slouch boot is crafted from a tan suede leather. The ankle features a slight ruching on as well as an Icon C pin stud at the back of the ankle.Heel height: 7cmMaterial: SuedeStyle number: 63825233209,199.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6385233209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020414798923,255,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Tan,,,23,TRUE,TRUE,FALSE
Carvela,6386200829,6386200829,Carvela Women's Boots Black Synthetic Rometta,https://www.carvela.com/women/shoes/boots/ankle-boots/rometta-ankle-black-polyurethane-carvela-6386200829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Rometta Ankle boot is crafted from a black patent leather alternative. The toe is softly squares and there is a simple stitch up the front of the boot.Heel height: 7cmAn inside zip closure on the ankleStyle number: 6386200829,This Rometta Ankle boot is crafted from a black patent leather alternative. The toe is softly squares and there is a simple stitch up the front of the boot.Heel height: 7cmAn inside zip closure on the ankleStyle number: 6386200829,159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6386200829_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020414805485,141,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,78,TRUE,TRUE,FALSE
Carvela,6386300829,6386300829,Carvela Women's Boots Black Synthetic Rometta High Leg,https://www.carvela.com/women/shoes/boots/knee-boots/rometta-high-leg-black-polyurethane-carvela-6386300829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Introducing the Rometta, a high leg boot crafted from a black leather alternative. The sleek upper is subtly accented with a zipper along the inner side of the boot. There is a small, gunmetal 'C' stud at the back of the ankle.&nbsp;Heel height: 7cmMaterial: Leather alternativeStyle number: 6386300829","Introducing the Rometta, a high leg boot crafted from a black leather alternative. The sleek upper is subtly accented with a zipper along the inner side of the boot. There is a small, gunmetal 'C' stud at the back of the ankle.&nbsp;Heel height: 7cmMaterial: Leather alternativeStyle number: 6386300829",179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6386300829_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020414805829,137,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,80,TRUE,TRUE,FALSE
Carvela,6386531209,6386531209,Carvela Women's Boots Dark Brown Suede Contino,https://www.carvela.com/women/shoes/boots/ankle-boots/contino-ankle-dark-brown-suede-carvela-6386531209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Introducing the Contino ankle boot. Sat on a block heel, this boot is crafted from a dark brown suede leather with elasticated panels on the ankle.&nbsp;Heel height: 5cmMaterial: SuedeStyle number: 6386531209","Introducing the Contino ankle boot. Sat on a block heel, this boot is crafted from a dark brown suede leather with elasticated panels on the ankle.&nbsp;Heel height: 5cmMaterial: SuedeStyle number: 6386531209",169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6386531209_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020414806680,193,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,43,TRUE,TRUE,FALSE
Carvela,6461800799,6461800799,Carvela Women's ankle boot Incanto Mid Boot Suedette Incanto,https://www.carvela.com/women/shoes/boots/ankle-boots/incanto-mid-boot-black-suedette-carvela-6461800799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"A classic ankle boot, the Incanto Mid Boot is crafted from a black microsuede with pointed toe. The boot is sat on a high stiletto heel with curve.Heel height: 9cmInterior side zipperMaterial: MicrosuedeStyle number: 6461800799","A classic ankle boot, the Incanto Mid Boot is crafted from a black microsuede with pointed toe. The boot is sat on a high stiletto heel with curve.Heel height: 9cmInterior side zipperMaterial: MicrosuedeStyle number: 6461800799",169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/4/6461800799_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020414968814,205,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,35,TRUE,TRUE,FALSE
Carvela,6386241829,6386241829,Carvela Women's Boots Bone Synthetic Rometta,https://www.carvela.com/women/shoes/boots/ankle-boots/rometta-ankle-bone-polyurethane-carvela-6386241829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Rometta Ankle boot is crafted from a bone leather alternative. The toe is softly squares and there is a simple stitch up the front of the boot.Heel height: 7cmAn inside zip closure on the ankleStyle number: 6386241829,This Rometta Ankle boot is crafted from a bone leather alternative. The toe is softly squares and there is a simple stitch up the front of the boot.Heel height: 7cmAn inside zip closure on the ankleStyle number: 6386241829,159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6386241829_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,22/09/2026,,TRUE,5020415025554,89,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",White,,,108,TRUE,TRUE,FALSE
Carvela,6027731209,6027731209,Carvela Women's Heel Dark Brown Suede Amelia,https://www.carvela.com/women/shoes/flats/amelia-dark-brown-suede-carvela-6027731209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Amelia is a sling back shoe with slightly raised heel. The upper is crafted from a soft dark brown suede leather with subtle toe panel. The strap is fastened with a small gold branded buckle.Material: SuedeStyle number: 6027731209,The Amelia is a sling back shoe with slightly raised heel. The upper is crafted from a soft dark brown suede leather with subtle toe panel. The strap is fastened with a small gold branded buckle.Material: SuedeStyle number: 6027731209,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6027731209_40.jpg?v=1&width=800,Women > Shoes > Flats,WOMENS HEELS,22/09/2026,,TRUE,5020415117112,53,IN STOCK,,"3 UK, 4 UK, 5 UK, 8 UK, 9 UK",Brown,,,123,TRUE,TRUE,FALSE
Carvela Comfort,1052500109,1052500109,Carvela Women's Ankle Boots Heel Leather Black Mega,https://www.carvela.com/women/shoes/boots/biker-boots/mega-black-leather-carvela-comfort-1052500109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Mega ankle boot features a black leather upper with two elasticated panels at the ankle for comfort. There is a small tab with gunmetal Icon C stud on the ankle.Heel height: 80mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 1052541109,The Mega ankle boot features a black leather upper with two elasticated panels at the ankle for comfort. There is a small tab with gunmetal Icon C stud on the ankle.Heel height: 80mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 1052541109,189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/1/0/1052500109_40.jpg?v=1&width=800,Women > Shoes > Boots > Biker-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045655082747,29,IN STOCK,,"3 UK, 4 UK, 7 UK, 8 UK, 9 UK",Black,,,134,TRUE,TRUE,FALSE
Carvela,4720700609,4720700609,Carvela Women's Heels Black Synthetic Chiara,https://www.carvela.com/women/shoes/heels/kitten-heels/chiara-bow-sling-black-fabric-carvela-4720700609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Chiara Bow Slingback heel arrives in black with a chainmail style bow on the pointed toe. There is a small stiletto heel and slingback style ankle strap.This product features All Day Long technologyMaterial: FabricStyle number: 4720700609,This Chiara Bow Slingback heel arrives in black with a chainmail style bow on the pointed toe. There is a small stiletto heel and slingback style ankle strap.This product features All Day Long technologyMaterial: FabricStyle number: 4720700609,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/7/4720700609_40.jpg?v=1&width=800,Women > Shoes > Heels > Kitten-heels,WOMENS HEELS,22/09/2026,,TRUE,5045658037348,472,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,5,TRUE,TRUE,FALSE
Carvela,3326610109,3326610109,Carvela Women's Trainers White Leather Connected,https://www.carvela.com/women/shoes/trainers/connected-zip-white-leather-carvela-3326610109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Connected sneaker features a leather upper in white. The front laces up with gold tone Carvela branded tab and zip detail on the eye stay.Sole height: 55mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 3326610109,The Connected sneaker features a leather upper in white. The front laces up with gold tone Carvela branded tab and zip detail on the eye stay.Sole height: 55mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 3326610109,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/3/3326610109_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,22/09/2026,,TRUE,5045658209936,81,IN STOCK,,"3 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",White,,,111,TRUE,TRUE,FALSE
Carvela,5234900979,5234900979,Carvela Women's Boots Black Synthetic Jackpot,https://www.carvela.com/women/shoes/boots/ankle-boots/jackpot-ankle-wide-fit-black-synthetic-carvela-5234900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This wide fit edition of the Jackpot Ankle boot is crafted from a black leather alternative. There is a strap around the back of the ankle with a gunmetal round stud embellished with crystals. The heel is in a statement block style.Heel height: 85mmThis product features All Day Long technologyMaterial: Leather alternativeStyle number: 5234900979,This wide fit edition of the Jackpot Ankle boot is crafted from a black leather alternative. There is a strap around the back of the ankle with a gunmetal round stud embellished with crystals. The heel is in a statement block style.Heel height: 85mmThis product features All Day Long technologyMaterial: Leather alternativeStyle number: 5234900979,159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5234900979_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045658849064,205,IN STOCK,,"3 UK, 4 UK, 5 UK, 7 UK, 8 UK, 9 UK",Black,,,36,TRUE,TRUE,FALSE
Carvela,5092830209,5092830209,Carvela Women's Boots Brown Suede Ignite Zip,https://www.carvela.com/women/shoes/boots/biker-boots/ignite-zip-brown-suede-carvela-5092830209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Ignite Zip is a heeled ankle boot crafted from a brown suede leather. There is a zip along the front of the boot and the sole is chunky in black.&nbsp;Heel height: 6cmMaterial: SuedeStyle number: 5092830209,This Ignite Zip is a heeled ankle boot crafted from a brown suede leather. There is a zip along the front of the boot and the sole is chunky in black.&nbsp;Heel height: 6cmMaterial: SuedeStyle number: 5092830209,189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5092830209_40.jpg?v=1&width=800,Women > Shoes > Boots > Biker-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045658871645,327,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,15,TRUE,TRUE,FALSE
Carvela,5302900209,5302900209,Carvela Women's Boot Black Suede Bello,https://www.carvela.com/women/shoes/boots/flat-boots/bello-zip-ankle-black-suede-carvela-5302900209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Bello Zip Ankle Boot arrives in a black suede leather. The interior is lined in a soft black.Gold zipper on the outsideMaterial: SuedeStyle number: 5302900209,This Bello Zip Ankle Boot arrives in a black suede leather. The interior is lined in a soft black.Gold zipper on the outsideMaterial: SuedeStyle number: 5302900209,169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5302900209_40.jpg?v=1&width=800,Women > Shoes > Boots > Flat-boots,WOMENS FLATS,22/09/2026,,TRUE,5045658913079,114,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,92,TRUE,TRUE,FALSE
Carvela,5337232209,5337232209,Carvela Women's Boot Brown Boot Suede Spirit,https://www.carvela.com/women/shoes/boots/knee-boots/spirit-slouch-boot-mid-brown-suede-carvela-5337232209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Spirit Slouch Boot is crafted from a brown suede. The ankle is ruched and reaches below the knee. The toe is pointed and the heel is in a stiletto style.Heel height: 8.5cmMaterial: SuedeStyle number: 5337232209,This Spirit Slouch Boot is crafted from a brown suede. The ankle is ruched and reaches below the knee. The toe is pointed and the heel is in a stiletto style.Heel height: 8.5cmMaterial: SuedeStyle number: 5337232209,229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5337232209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045658981344,329,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,14,TRUE,TRUE,FALSE
Carvela Comfort,5360535109,5360535109,Carvela Comfort Click Wide Fit - Dark Brown Leather Slip On Loafer,https://www.carvela.com/women/shoes/flats/loafers/click-wide-fit-dark-brown-combination-leather-carvela-comfort-5360535109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This wide fit edition of the Click loafer features a dark brown upper in leather which slips onto the foot. The toe is finished with golden tone horsebit chain.This product features All Day Long TechnologyMaterial: LeatherStyle number: 5360535109,This wide fit edition of the Click loafer features a dark brown upper in leather which slips onto the foot. The toe is finished with golden tone horsebit chain.This product features All Day Long TechnologyMaterial: LeatherStyle number: 5360535109,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5360535109_40.jpg?v=1&width=800,Women > Shoes > Flats > Loafers,WOMENS FLATS,22/09/2026,,TRUE,5045659038955,59,IN STOCK,,"3 UK, 4 UK, 5 UK, 5.5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Dark Brown Combination,,,121,TRUE,TRUE,FALSE
Carvela,5197731609,5197731609,Carvela Women's Dark Brown Synthetic Vito,https://www.carvela.com/women/shoes/boots/knee-boots/vito-otk-dark-brown-fabric-carvela-5197731609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Vito Over The Knee Boot is crafted from a dark brown microsuede fabric. The toe is slightly rounded and the heel is in a block style.Heel height: 8cmThis product features All Day Long technologyMaterial: FabricStyle number: 5197731609,This Vito Over The Knee Boot is crafted from a dark brown microsuede fabric. The toe is slightly rounded and the heel is in a block style.Heel height: 8cmThis product features All Day Long technologyMaterial: FabricStyle number: 5197731609,179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5197731609_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045659343394,145,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,77,TRUE,TRUE,FALSE
Carvela,5615510609,5615510609,Carvela Women's Heels Fabric Synthetic White Corletta,https://www.carvela.com/women/shoes/heels/kitten-heels/corletta-sling-court-low-white-fabric-carvela-5615510609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Corletta Sling Low Court heel features a statement faux pearl and crystal embellished upper with pointed toe. There is a slingback strap around the back of the ankle that is fastened with a gunmetal buckle.Heel height: 7cmMaterial: FabricStyle number: 5615510609,This Corletta Sling Low Court heel features a statement faux pearl and crystal embellished upper with pointed toe. There is a slingback strap around the back of the ankle that is fastened with a gunmetal buckle.Heel height: 7cmMaterial: FabricStyle number: 5615510609,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5615510609_40.jpg?v=1&width=800,Women > Shoes > Heels > Kitten-heels,WOMENS HEELS,22/09/2026,,TRUE,5045659550204,504,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",White,,,4,TRUE,TRUE,FALSE
Carvela,5659700109,5659700109,Carvela Riva Ankle Boot - Black Ankle Boot,https://www.carvela.com/women/shoes/boots/ankle-boots/riva-ankle-black-leather-carvela-5659700109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Riva Ankle boot is crafted from a black leather. There are two elastic panels around the ankle and the heel is in a cuban style.Heel height: 5.5cmMaterial: LeatherStyle number: 5659700109,This Riva Ankle boot is crafted from a black leather. There are two elastic panels around the ankle and the heel is in a cuban style.Heel height: 5.5cmMaterial: LeatherStyle number: 5659700109,219.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5659700109_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045659629085,44,IN STOCK,,"3 UK, 4 UK, 5 UK, 7 UK, 8 UK, 9 UK",Black,,,125,TRUE,TRUE,FALSE
Carvela,4312761979,4312761979,Carvela Women's Heels Synthetic Vinyl Positano,https://www.carvela.com/women/shoes/heels/slingback-Heels/positano-vinyl-sling-back-gold-synthetic-carvela-4312761979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This pair of Positano Vinyl Sling Back heels feature a clear vinyl pointed toe upper which is embellished with pearls and crystals. The ankle strap is fastened with a silver buckle.Heel height: 10cmDue to the delicate nature of these shoes, please be gentle with everyday wear and careThis product features All Day Long technologyMaterial: VinylStyle number: 4312761979","This pair of Positano Vinyl Sling Back heels feature a clear vinyl pointed toe upper which is embellished with pearls and crystals. The ankle strap is fastened with a silver buckle.Heel height: 10cmDue to the delicate nature of these shoes, please be gentle with everyday wear and careThis product features All Day Long technologyMaterial: VinylStyle number: 4312761979",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/3/4312761979_40.jpg?v=1&width=800,Women > Shoes > Heels > Slingback-Heels,WOMENS HEELS,22/09/2026,,TRUE,5045659801948,196,IN STOCK,,"3 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Metallic,,,41,TRUE,TRUE,FALSE
Carvela,5264148209,5264148209,Carvela Women's Boots Camel Suede Jackpot,https://www.carvela.com/women/shoes/boots/knee-boots/jackpot-slouch-knee-camel-suede-carvela-5264148209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Jackpot slouchy knee high boots are crafted from a camel suede leather. The heel is in a block style with gold tone crystal embellished stud on the outer side of the ankle.Heel height: 8.5cmMaterial: SuedeStyle number: 5264148209,This pair of Jackpot slouchy knee high boots are crafted from a camel suede leather. The heel is in a block style with gold tone crystal embellished stud on the outer side of the ankle.Heel height: 8.5cmMaterial: SuedeStyle number: 5264148209,219.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5264148209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,22/09/2026,,TRUE,5045659980261,190,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Tan,,,44,TRUE,TRUE,FALSE
Carvela,6619142609,6619142609,Carvela Women's Heels Cream Fabric Positano Lace Sling Low Heel,https://www.carvela.com/women/shoes/heels/kitten-heels/positano-lace-sling-low-2-cream-fabric-carvela-6619142609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Positano Lace Sling Low heel features a white mesh upper which is embroidered with flowers and beads. The ankle strap is fastened with a gold buckle.&nbsp;Heel height: 7cmThis product features All Day Long technologyMaterial: FabricStyle number: 6619142609,This Positano Lace Sling Low heel features a white mesh upper which is embroidered with flowers and beads. The ankle strap is fastened with a gold buckle.&nbsp;Heel height: 7cmThis product features All Day Long technologyMaterial: FabricStyle number: 6619142609,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/6/6619142609_40.jpg?v=1&width=800,Women > Shoes > Heels > Kitten-heels,WOMENS HEELS,22/09/2026,,TRUE,5045790032102,23,IN STOCK,,"6 UK, 8 UK, 9 UK",Nude,,,137,TRUE,TRUE,FALSE
Carvela,5885240309,5885240309,Carvela Women's Heels Beige Patent Isabella,https://www.carvela.com/women/shoes/heels/stiletto-heels/isabella-mule-beige-patent-carvela-5885240309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Isabella Mule heels arrive in a beige patent leather alternative across the toe strap. The heel is in a high stiletto style.Heel height: 10cmMaterial: Leather alternativeStyle number: 5885240309,This Isabella Mule heels arrive in a beige patent leather alternative across the toe strap. The heel is in a high stiletto style.Heel height: 10cmMaterial: Leather alternativeStyle number: 5885240309,129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5885240309_40.jpg?v=1&width=800,Women > Shoes > Heels > Stiletto-heels,WOMENS HEELS,22/09/2026,,TRUE,5020413941368,247,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Nude,,,26,TRUE,TRUE,FALSE
