prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,9564399689,9564399689,9564399689,southbank tag sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/southbank-other-fabric-other-print-kurt-geiger-london-9564399689?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Southbank Tag sneaker is crafted from floral watercolour style canvas fabric with multi-colour blocks on canvas fabric across the upper. There is a quilted rubber patch on the toe and a transparent yellow rainbow patch on the tongue.Sole height: 3.5cmThis style runs small, we recommend sizing upMaterial: Fabric / OtherStyle number: 9564399689","The Southbank Tag sneaker is crafted from floral watercolour style canvas fabric with multi-colour blocks on canvas fabric across the upper. There is a quilted rubber patch on the toe and a transparent yellow rainbow patch on the tongue.Sole height: 3.5cmThis style runs small, we recommend sizing upMaterial: Fabric / OtherStyle number: 9564399689",188.00,188.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9564399689_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/5/9564399689_20.jpg?v=1&width=800,FALSE,,43,IN STOCK,,,,,,54,TRUE,TRUE,FALSE
Kurt Geiger London,6151119109,6151119109,6151119109,london patch sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/london-patch-sneaker-white-other-leather-kurt-geiger-london-6151119109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This London Patch Sneaker arrives in a white leather with embroidered sloth on the outer side with beaded embellishment. There is gold branding on the tongue.Material: LeatherStyle number: 6151119109,This London Patch Sneaker arrives in a white leather with embroidered sloth on the outer side with beaded embellishment. There is gold branding on the tongue.Material: LeatherStyle number: 6151119109,128.00,128.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6151119109_20.jpg?v=1&width=800,Womens> Shoes,Womens> Shoes,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6151119109_20.jpg?v=1&width=800,FALSE,,292,IN STOCK,,,WHITE,,,12,TRUE,TRUE,FALSE
Kurt Geiger London,6146768769,6146768769,6146768769,britton sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/britton-sneaker-bronze-combination-glitter-kurt-geiger-london-6146768769?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Embellished with a silver glitter, this pair of Britton Sneakers lace up the front with a rubber sole. There is a small antiqued brass &nbsp;oval trimmed eagle head pin on the branded tongue.&nbsp;Material: Leather alternativeStyle number: 6146768769","Embellished with a silver glitter, this pair of Britton Sneakers lace up the front with a rubber sole. There is a small antiqued brass &nbsp;oval trimmed eagle head pin on the branded tongue.&nbsp;Material: Leather alternativeStyle number: 6146768769",118.00,118.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6146768769_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6146768769_20.jpg?v=1&width=800,FALSE,,244,IN STOCK,,,BRONZE COMBINATION,,,22,TRUE,TRUE,FALSE
Kurt Geiger London,5611310999,5611310999,5611310999,kurt islington sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/kurt-islington-white-others-kurt-geiger-london-5611310999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Kurt Islington sneaker is crafted from a white leather. There is a suede panel on the toe and tongue. There is a gold eagle head on the tongue.&nbsp;Material: LeatherStyle number: 5611310999,This Kurt Islington sneaker is crafted from a white leather. There is a suede panel on the toe and tongue. There is a gold eagle head on the tongue.&nbsp;Material: LeatherStyle number: 5611310999,198.00,198.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5611310999_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5611310999_20.jpg?v=1&width=800,FALSE,,151,IN STOCK,,,WHITE,,,36,TRUE,TRUE,FALSE
Kurt Geiger London,6213200629,6213200629,6213200629,royal sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/royal-sneaker-black-fabric-suede-kurt-geiger-london-6213200629?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Royal Sneaker is crafted from a black satin with ruched side panels as well as black suede on the toe and heel. The lace up front is accented with black crystals.Material: Fabric / SuedeStyle number: 6213200629,This Royal Sneaker is crafted from a black satin with ruched side panels as well as black suede on the toe and heel. The lace up front is accented with black crystals.Material: Fabric / SuedeStyle number: 6213200629,148.00,148.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/2/6213200629_20.jpg?v=1&width=800,Womens> Shoes,Womens> Shoes,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/2/6213200629_20.jpg?v=1&width=800,FALSE,,341,IN STOCK,,,BLACK,,,9,TRUE,TRUE,FALSE
Kurt Geiger London,6146782769,6146782769,6146782769,britton sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/britton-sneaker-mid-blue-glitter-kurt-geiger-london-6146782769?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Embellished with a silver glitter, this pair of Britton Sneakers lace up the green front with a rubber sole. There is a small antiqued silver oval trimmed eagle head pin on the branded tongue.&nbsp;Material: FabricStyle number: 6146782769","Embellished with a silver glitter, this pair of Britton Sneakers lace up the green front with a rubber sole. There is a small antiqued silver oval trimmed eagle head pin on the branded tongue.&nbsp;Material: FabricStyle number: 6146782769",118.00,118.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6146782769_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6146782769_20.jpg?v=1&width=800,FALSE,,193,IN STOCK,,,Blue,,,27,TRUE,TRUE,FALSE
Kurt Geiger London,6144867019,6144867019,6144867019,barbican sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/barbican-sneaker-silver-combination-leather-other-kurt-geiger-london-6144867019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Introducing the Barbican sneaker. The upper is crafted from a silver croc embossed leather with lace up front. there is an antiqued silver eagle head sat on the tongue and the sole is in a gum style.Material: LeatherStyle number: 6144867019,Introducing the Barbican sneaker. The upper is crafted from a silver croc embossed leather with lace up front. there is an antiqued silver eagle head sat on the tongue and the sole is in a gum style.Material: LeatherStyle number: 6144867019,128.00,128.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6144867019_20.jpg?v=1&width=800,Womens> Shoes,Womens> Shoes,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/1/6144867019_20.jpg?v=1&width=800,FALSE,,188,IN STOCK,,,Metallic,,,28,TRUE,TRUE,FALSE
Kurt Geiger London,6413863169,6413863169,6413863169,broadwick sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/broadwick-sneaker-silver-leather-fabric-kurt-geiger-london-6413863169?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Broadwick Sneaker is crafted from a metallic silver fabric and mesh with fuchsia panels across the heel. There is a metallic heart tag with antiqued brass eagle head.Material: Leather / FabricStyle number: 6413863169,The Broadwick Sneaker is crafted from a metallic silver fabric and mesh with fuchsia panels across the heel. There is a metallic heart tag with antiqued brass eagle head.Material: Leather / FabricStyle number: 6413863169,158.00,158.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/4/6413863169_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/4/6413863169_20.jpg?v=1&width=800,FALSE,,187,IN STOCK,,,Metallic,,,30,TRUE,TRUE,FALSE
Kurt Geiger London,5991139029,5991139029,5991139029,kurt slim runner sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/k-slim-runner-brown-other-suede-other-kurt-geiger-london-5991139029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Kurt Slim Runner sneakers feature a brown and gray suede leather upper combined with metallic mesh panels. The front is laced up with both a simple leather lace as well as tubular fabric lace.&nbsp;Gold foil embossed branding on the heel panelMaterial: SuedeStyle number: 5991139029,This pair of Kurt Slim Runner sneakers feature a brown and gray suede leather upper combined with metallic mesh panels. The front is laced up with both a simple leather lace as well as tubular fabric lace.&nbsp;Gold foil embossed branding on the heel panelMaterial: SuedeStyle number: 5991139029,198.00,198.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5991139029_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5991139029_20.jpg?v=1&width=800,FALSE,,249,IN STOCK,,,BROWN,,,18,TRUE,TRUE,FALSE
Kurt Geiger London,4396000609,4396000609,4396000609,islington sneaker,https://www.kurtgeiger.us/women/shoes/sneakers/islington-sneaker-black-fabric-kurt-geiger-london-4396000609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Islington Sneaker is crafted from a black suede with black leather panel at the heel. The front is laced up with a crystal embellished fabric lace as well as a glitter flecked elastic lace. There is a black brass eagle head with crystals sat on the tongue.Materia: SuedeStyle number: 4396000609,This Islington Sneaker is crafted from a black suede with black leather panel at the heel. The front is laced up with a crystal embellished fabric lace as well as a glitter flecked elastic lace. There is a black brass eagle head with crystals sat on the tongue.Materia: SuedeStyle number: 4396000609,188.00,188.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/3/4396000609_20.jpg?v=1&width=800,Womens> Shoes>  Trainers,Womens> Shoes>  Trainers,03/09/2026,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/3/4396000609_20.jpg?v=1&width=800,FALSE,,245,IN STOCK,,,BLACK,,,20,TRUE,TRUE,FALSE
