prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kurt Geiger London,5842949219,5842949219,Kurt Geiger Women's Shoulder Bag Suede Leather Glasto Fringe,https://www.kurtgeiger.com/women/bags/shoulder-bags/glasto-fringe-shoulder-beige-other-suede-leather-kurt-geiger-london-5842949219?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Oxford Fringe Shoulder Bag is crafted from a soft beige suede leather. There are silver studs with crystals across the front of the bag with western stitching. The edges of the bag are lined with statement crystal embellished fringe.15cm (H), 23cm (L), 3cm (D)Strap length: 125cmStrap length shoulder: 51cm&nbsp;Antiqued brass eagle head on the front flapCan fit phones up to 6inchesMagnetic snap closures under front flapGold foil embossed branding on the backMaterial: Suede leatherStyle number: 5842949219","This Oxford Fringe Shoulder Bag is crafted from a soft beige suede leather. There are silver studs with crystals across the front of the bag with western stitching. The edges of the bag are lined with statement crystal embellished fringe.15cm (H), 23cm (L), 3cm (D)Strap length: 125cmStrap length shoulder: 51cm&nbsp;Antiqued brass eagle head on the front flapCan fit phones up to 6inchesMagnetic snap closures under front flapGold foil embossed branding on the backMaterial: Suede leatherStyle number: 5842949219",269.00,269.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5842949219_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,64,IN STOCK,,,Nude,,,174,TRUE,TRUE,FALSE
Kurt Geiger London,5849700109,5849700109,Kurt Geiger London Sloane Hobo Cross Body Bag - Black Leather Hobo Bag,https://www.kurtgeiger.com/women/bags/crossbody-bags/london-hobo-xbody-black-leather-kurt-geiger-london-5849700109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Sloane Hobo Cross Body Bag is crafted from a black soft leather. There is an antiqued brass eagle head above embossed branding on the front.&nbsp;12cm (H), 23cm (L), 7cm (D)Strap length: 126cmStrap length shoulder: 45cmZip top closureRemovable satin scarf charmAntiqued brass chain strapCan fit phones up to 6inchesMaterial: LeatherStyle number: 5849700109","This Sloane Hobo Cross Body Bag is crafted from a black soft leather. There is an antiqued brass eagle head above embossed branding on the front.&nbsp;12cm (H), 23cm (L), 7cm (D)Strap length: 126cmStrap length shoulder: 45cmZip top closureRemovable satin scarf charmAntiqued brass chain strapCan fit phones up to 6inchesMaterial: LeatherStyle number: 5849700109",239.00,239.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5849700109_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,18/08/2026,,FALSE,,39,IN STOCK,,,Black,,,211,TRUE,TRUE,FALSE
Kurt Geiger London,5848219979,5848219979,Kurt Geiger Women's Mini Bag White Other Micro Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/micro-kensington-white-other-synthetic-kurt-geiger-london-5848219979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Micro Kensington Bag features a hand drawn style floral print across the quilted exterior. The gold eagle head features crystals and black bead eyes on the front flap.&nbsp;7cm (H), 10cm (L), 2cm (D)Strap drop cross body: 123cmGold cross body chain strapTwo pop closures under the front flapGold foil embossed branding on the backCan fit classic credit cardsOuter: Leather alternativeInterior: Monogrammed interior liningStyle number: 5848219979","The Micro Kensington Bag features a hand drawn style floral print across the quilted exterior. The gold eagle head features crystals and black bead eyes on the front flap.&nbsp;7cm (H), 10cm (L), 2cm (D)Strap drop cross body: 123cmGold cross body chain strapTwo pop closures under the front flapGold foil embossed branding on the backCan fit classic credit cardsOuter: Leather alternativeInterior: Monogrammed interior liningStyle number: 5848219979",79.00,79.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5848219979_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,18/08/2026,,FALSE,,65,IN STOCK,,,White,,,173,TRUE,TRUE,FALSE
Kurt Geiger London,5586646019,5586646019,Kurt Geiger Women's Shoulder Bag Camel Other Leather Kurt Sling,https://www.kurtgeiger.com/women/bags/shoulder-bags/kurt-sling-camel-other-leather-other-kurt-geiger-london-5586646019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Kurt Shoulder Bag is crafted from a deer print calfhair leather. There is an antiqued brass eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued brass Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: Leather / OtherStyle number: 5586646019","This Mini Kurt Shoulder Bag is crafted from a deer print calfhair leather. There is an antiqued brass eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmAntiqued brass Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: Leather / OtherStyle number: 5586646019",159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586646019_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,57,IN STOCK,,,Tan,,,186,TRUE,TRUE,FALSE
Kurt Geiger London,6056246189,6056246189,Kurt Geiger Women's Shoulder Bag Camel Other Leather Sloane,https://www.kurtgeiger.com/women/bags/crossbody-bags/sloane-bowling-bag-camel-other-leather-other-print-kurt-geiger-london-6056246189?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Sloane Bowling Bag is crafted from a structured animal printed calfhair leather. There is an antiqued silver eagle head on the front of the bag complimenting the antiqued silver KURT charm.20cm (H), 32cm (L), 14cm (D)Strap length: 39cmStrap length: 129cmZip closureAntiqued silver feetMaterial: LeatherStyle number: 6056246189","This Sloane Bowling Bag is crafted from a structured animal printed calfhair leather. There is an antiqued silver eagle head on the front of the bag complimenting the antiqued silver KURT charm.20cm (H), 32cm (L), 14cm (D)Strap length: 39cmStrap length: 129cmZip closureAntiqued silver feetMaterial: LeatherStyle number: 6056246189",279.00,279.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6056246189_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,18/08/2026,,FALSE,,129,IN STOCK,,,Tan,,,80,TRUE,TRUE,FALSE
Kurt Geiger London,5586600019,5586600019,Kurt Geiger Women's Shoulder Black Leather Other Kurt,https://www.kurtgeiger.com/women/bags/shoulder-bags/kurt-sling-black-leather-other-kurt-geiger-london-5586600019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kurt Shoulder Bag is crafted from a black crinkled leather with overstitch quilting. There is a black eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmBlack Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586600019&nbsp;","This Kurt Shoulder Bag is crafted from a black crinkled leather with overstitch quilting. There is a black eagle head sat on the front of the bag above gold foil branding.&nbsp;12cm (H), 23cm (L), 8cm (D)Strap length: 43cmBlack Kurt branding on the top handle&nbsp;Can fit phones up to 6inchesMaterial: LeatherStyle number: 5586600019&nbsp;",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5586600019_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,187,IN STOCK,,,Black,,,48,TRUE,TRUE,FALSE
Kurt Geiger London,6059900019,6059900019,Kurt Geiger London Celia Xl Shoulder Bag Drench - Black Leather Overstitch Shoulder Bag,https://www.kurtgeiger.com/women/bags/shoulder-bags/celia-xl-shoulder-bag-dr-black-leather-other-kurt-geiger-london-6059900019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Extra Large Celia Shoulder Bag is crafted from a black crinkled leather with overstitch quilted detail. There is a black eagle head on the front flap.24cm (H), 39cm (L), 12cm (D)Strap length: 67cmBlack leather shoulder strapBlack chain strap detailCan fit laptops up to 14inchesBlack branded plate on the backMaterial: LeatherStyle number: 6059900019","This Extra Large Celia Shoulder Bag is crafted from a black crinkled leather with overstitch quilted detail. There is a black eagle head on the front flap.24cm (H), 39cm (L), 12cm (D)Strap length: 67cmBlack leather shoulder strapBlack chain strap detailCan fit laptops up to 14inchesBlack branded plate on the backMaterial: LeatherStyle number: 6059900019",369.00,369.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6059900019_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,189,IN STOCK,,,Black,,,46,TRUE,TRUE,FALSE
Kurt Geiger London,5579240209,5579240209,Kurt Geiger Women's Beige Suede Pickle Shoulder Bag,https://www.kurtgeiger.com/women/bags/shoulder-bags/pickle-shoulder-bag-beige-suede-kurt-geiger-london-5579240209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Arriving in a soft beige suede leather, this Pickle Shoulder bag features overstitch quilting on the front. There is a gold metal eagle head with crystals sat on the front flap.10cm (H), 20cm (L), 6cm (D)Strap length cross body: 128cmStrap length shoulder: 55cmWith two removable straps, this bag can be worn in multiple ways including as a wristlet, across the body, on the shoulder and as a clutchOptional leather cross body strapMagnetic flap closure under the flapZip closureCan fit phones up to 7inchesMaterial: Suede leatherStyle number: 5579240209","Arriving in a soft beige suede leather, this Pickle Shoulder bag features overstitch quilting on the front. There is a gold metal eagle head with crystals sat on the front flap.10cm (H), 20cm (L), 6cm (D)Strap length cross body: 128cmStrap length shoulder: 55cmWith two removable straps, this bag can be worn in multiple ways including as a wristlet, across the body, on the shoulder and as a clutchOptional leather cross body strapMagnetic flap closure under the flapZip closureCan fit phones up to 7inchesMaterial: Suede leatherStyle number: 5579240209",159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5579240209_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,163,IN STOCK,,,Nude,,,61,TRUE,TRUE,FALSE
Kurt Geiger London,5023357999,5023357999,Kurt Geiger Women's Tote Bag Pink Combination Other Hoxton,https://www.kurtgeiger.com/women/bags/shoulder-bags/hoxton-shopper-pink-combination-others-kurt-geiger-london-5023357999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Hoxton Shopper is crafted from panels of pink and purple faux fur in unique textures. There is an antiqued brass crystal embellished eagle head sat on the front of the bag.&nbsp;30cm (H), 37cm (L), 14cm (D)Strap length: 94cmTwo top handles or shoulder strapsCan fit laptops up to 12inchesFour antiqued brass feet on the bottomMaterial: Faux furStyle number: 5023357999","This Hoxton Shopper is crafted from panels of pink and purple faux fur in unique textures. There is an antiqued brass crystal embellished eagle head sat on the front of the bag.&nbsp;30cm (H), 37cm (L), 14cm (D)Strap length: 94cmTwo top handles or shoulder strapsCan fit laptops up to 12inchesFour antiqued brass feet on the bottomMaterial: Faux furStyle number: 5023357999",219.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5023357999_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,76,IN STOCK,,,Pink,,,148,TRUE,TRUE,FALSE
Kurt Geiger London,8885588669,8885588669,Kurt Geiger London Women's Cross Body Bag Fabric Denim Mini Kensington,https://www.kurtgeiger.com/women/bags/mini/mini-kensington-soft-bag-denim-denim-kurt-geiger-london-8885588669?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Kensington bag is crafted from an acid wash denim in weave print. The antiqued brass eagle head features crystals on the front flap.14cm (H), 20cm (L), 6cm (D)Strap drop cross body: 120cmStrap drop shoulder: 70cmAntiqued brass chain strapDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit phones up to 7 inchesSmall internal lining pocketMaterial: DenimInterior: Monogrammed interior liningStyle number: 8885588669","This Mini Kensington bag is crafted from an acid wash denim in weave print. The antiqued brass eagle head features crystals on the front flap.14cm (H), 20cm (L), 6cm (D)Strap drop cross body: 120cmStrap drop shoulder: 70cmAntiqued brass chain strapDuo magnetic snap closure hidden under flapAntiqued brass branded metal plate on the backCan fit phones up to 7 inchesSmall internal lining pocketMaterial: DenimInterior: Monogrammed interior liningStyle number: 8885588669",129.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/8/8885588669_20.jpg?v=1&width=800,Women > Bags > Mini,Women > Bags > Mini,18/08/2026,,TRUE,,20,IN STOCK,,,Blue,,,234,TRUE,TRUE,FALSE
Kurt Geiger London,3524900759,3524900759,Kurt Geiger Women's Clutch Bag Black Satin Crystal Kensington,https://www.kurtgeiger.com/women/bags/clutches/crystal-kensington-clutch-black-satin-kurt-geiger-london-3524900759?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Crystal Kensington Clutch is made from a black satin with crystal embellishments. The black eagle head features black crystals and black crystal eyes on the clasp.&nbsp;12cm (H), 20cm (L), 3cm (D)Strap drop: 122cmOptional black metal chain strapCan fit phones up to 7 inchesPlease take extra care when styling this piece with delicate fabricsOuter: SatinInterior: Monogrammed interior liningStyle number:&nbsp;3524900759","The Crystal Kensington Clutch is made from a black satin with crystal embellishments. The black eagle head features black crystals and black crystal eyes on the clasp.&nbsp;12cm (H), 20cm (L), 3cm (D)Strap drop: 122cmOptional black metal chain strapCan fit phones up to 7 inchesPlease take extra care when styling this piece with delicate fabricsOuter: SatinInterior: Monogrammed interior liningStyle number:&nbsp;3524900759",159.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/5/3524900759_20.jpg?v=1&width=800,Women > Bags > Clutches,Women > Bags > Clutches,18/08/2026,,FALSE,,348,IN STOCK,,,Black,,,21,TRUE,TRUE,FALSE
Kurt Geiger London,8476409109,8476409109,Kurt Geiger Women's Purse Black Leather Multi Card,https://www.kurtgeiger.com/women/bags/wallets/multi-card-holder-black-other-leather-kurt-geiger-london-8476409109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Multi Card Holder is crafted from a soft leather with signature parquet padded overstitch quilt with three rows of weave pattern. The eagle head features crystals which sits on the closure.8cm (H), 10.5cm (L), 1cm (D)Single pop stud closureGold foil embossed logo on the interiorCan fit up to eight classic cardsOuter: LeatherInterior: Faux leather liningStyle number: 8476409109","The Multi Card Holder is crafted from a soft leather with signature parquet padded overstitch quilt with three rows of weave pattern. The eagle head features crystals which sits on the closure.8cm (H), 10.5cm (L), 1cm (D)Single pop stud closureGold foil embossed logo on the interiorCan fit up to eight classic cardsOuter: LeatherInterior: Faux leather liningStyle number: 8476409109",69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/8/4/8476409109_20.jpg?v=1&width=800,Women > Bags > Wallets,Women > Bags > Wallets,18/08/2026,,FALSE,,325,IN STOCK,,,Black,,,23,TRUE,TRUE,FALSE
Kurt Geiger London,5584949999,5584949999,Kurt Geiger Women's Shoulder Bag Beige Other Chelsea,https://www.kurtgeiger.com/women/bags/shoulder-bags/chelsea-sm-ruffle-sh-bag-beige-other-others-kurt-geiger-london-5584949999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Small Chelsea Ruffle Shoulder Bag is crafted from a beige raffia fabric which is woven with silver crystals and pink trim. there is a crystal embellished antiqued brass oval trim with eagle head at the centre of the front flap.15cm (H), 27cm (L), 8cm (D)Strap length: 76cmCan fit phones up to 7inchesMaterial: RaffiaStyle number: 5584949999","This Small Chelsea Ruffle Shoulder Bag is crafted from a beige raffia fabric which is woven with silver crystals and pink trim. there is a crystal embellished antiqued brass oval trim with eagle head at the centre of the front flap.15cm (H), 27cm (L), 8cm (D)Strap length: 76cmCan fit phones up to 7inchesMaterial: RaffiaStyle number: 5584949999",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5584949999_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,9,IN STOCK,,,Nude,,,252,TRUE,TRUE,TRUE
Kurt Geiger London,3530195979,3530195979,Kurt Geiger Women's Cross Body Bag Lilac Micro Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/micro-kensington-camera-lilac-synthetic-kurt-geiger-london-3530195979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Micro Kensington Camera is a metallic lilac bag with signature parquet padded overstitch quilting. There is also a lilac eagle head with crystals sitting on the front.8.5cm (H), 11.5 (L), 3cm (D)Strap length: 125cmClear ID slot on the backCan fit classic credit cardsMaterial: SyntheticStyle number: 3530195979","This Micro Kensington Camera is a metallic lilac bag with signature parquet padded overstitch quilting. There is also a lilac eagle head with crystals sitting on the front.8.5cm (H), 11.5 (L), 3cm (D)Strap length: 125cmClear ID slot on the backCan fit classic credit cardsMaterial: SyntheticStyle number: 3530195979",79.00,79.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/5/3530195979_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,18/08/2026,,FALSE,,41,IN STOCK,,,Purple,,,207,TRUE,TRUE,FALSE
Kurt Geiger London,5661967069,5661967069,Kurt Geiger Women's Cross Body Bag Silver Combination Fabric Kensington,https://www.kurtgeiger.com/women/bags/crossbody-bags/md-kensington-fringe-silver-combination-fabric-other-kurt-geiger-london-5661967069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This medium Kensington Bag is embellished with silver sequins and crystal flowers across the front flap. There are silver tassel details under the front flap. The antiqued brass eagle head is embellished with crystals on the front flap.15.5cm (H), 22cm (L), 7cm (D)Strap drop cross body: 120cmAntiqued silver chain strap with padded insertDuo magnetic snap closure hidden under flapAntiqued silver branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketOuter: FabricInterior: Monogrammed interior liningStyle number: 5661967069","This medium Kensington Bag is embellished with silver sequins and crystal flowers across the front flap. There are silver tassel details under the front flap. The antiqued brass eagle head is embellished with crystals on the front flap.15.5cm (H), 22cm (L), 7cm (D)Strap drop cross body: 120cmAntiqued silver chain strap with padded insertDuo magnetic snap closure hidden under flapAntiqued silver branded plate on the backCan fit phones up to 7 inchesSmall internal lining pocketOuter: FabricInterior: Monogrammed interior liningStyle number: 5661967069",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5661967069_20.jpg?v=1&width=800,Women > Bags > Crossbody-bags,Women > Bags > Crossbody-bags,18/08/2026,,FALSE,,175,IN STOCK,,,Metallic,,,58,TRUE,TRUE,TRUE
Kurt Geiger London,5826075609,5826075609,Kurt Geiger London Kurt's Cabana Kensington Knot Shoulder Bag - Green kensington Shoulder Bag,https://www.kurtgeiger.com/women/bags/shoulder-bags/kc-kensington-knot-sh-green-combination-fabric-kurt-geiger-london-5826075609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Kensington Knot Shoulder bag is crafted from a green and white stripe Terry towelling fabric. There is a simple shoulder strap with knotted bow detail and antiqued silver eagle head sat on the front flap.Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.16cm (H), 24cm (L), 7cm (D)Strap length: 70cmThe knot can be undone to adjust the shoulder strap to preferred lengthInterior zipped pocketAntiqued silver branded plate on the backCan fit phones up to 6inchesMaterial: Towelling&nbsp;Style number: 5826075609","This Kensington Knot Shoulder bag is crafted from a green and white stripe Terry towelling fabric. There is a simple shoulder strap with knotted bow detail and antiqued silver eagle head sat on the front flap.Arrives with a free Kurt Geiger tote bag (pictured) for a limited time only.16cm (H), 24cm (L), 7cm (D)Strap length: 70cmThe knot can be undone to adjust the shoulder strap to preferred lengthInterior zipped pocketAntiqued silver branded plate on the backCan fit phones up to 6inchesMaterial: Towelling&nbsp;Style number: 5826075609",119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5826075609_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,14,IN STOCK,,,Green,,,244,TRUE,TRUE,TRUE
Kurt Geiger London,5926253339,5926253339,Kurt Geiger London Celia Tote Bag - Pale Pink Canvas Tote Bag,https://www.kurtgeiger.com/women/bags/tote-bags/celia-tote-bag-pale-pink-canvas-kurt-geiger-london-5926253339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Celia Tote Bag arrives in a pale pink canvas fabric with overstitch quilting design. There is an antiqued brass eagle head sat on the front and a fabric rope charm with gold fish charm and beads attached to one strap.30cm (H), 40cm (L), 13cm (D)Strap length: 77cmTwo pop closure pockets on each sideBrown branded patch on the back&nbsp;'KURT' branding on the bottomCan fit laptops up to 14inchesInterior zipped pocketInterior open pocket&nbsp;Material: CanvasStyle number: 5926253339","This Celia Tote Bag arrives in a pale pink canvas fabric with overstitch quilting design. There is an antiqued brass eagle head sat on the front and a fabric rope charm with gold fish charm and beads attached to one strap.30cm (H), 40cm (L), 13cm (D)Strap length: 77cmTwo pop closure pockets on each sideBrown branded patch on the back&nbsp;'KURT' branding on the bottomCan fit laptops up to 14inchesInterior zipped pocketInterior open pocket&nbsp;Material: CanvasStyle number: 5926253339",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5926253339_20.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,18/08/2026,,FALSE,,103,IN STOCK,,,Pink,,,105,TRUE,TRUE,TRUE
Kurt Geiger London,5049740109,5049740109,Kurt Geiger Women's Tote Bag Beige Leather Chelsea,https://www.kurtgeiger.com/women/bags/shoulder-bags/chelsea-lg-slouch-hobo-beige-leather-kurt-geiger-london-5049740109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Large Slouch Hobo is crafted from a beige pebble grain leather. There is an antiqued brass oval trim with eagle head on the front of the bag.35cm (H), 50cm (L), 37cm (D)Strap length: 35cmCan fit laptops up to 14inchesInterior zipped pocketMaterial: SuedeStyle number: 5049740109","This Large Slouch Hobo is crafted from a beige pebble grain leather. There is an antiqued brass oval trim with eagle head on the front of the bag.35cm (H), 50cm (L), 37cm (D)Strap length: 35cmCan fit laptops up to 14inchesInterior zipped pocketMaterial: SuedeStyle number: 5049740109",149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5049740109_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,35,IN STOCK,,,Nude,,,217,TRUE,TRUE,TRUE
Kurt Geiger London,5851769129,5851769129,Kurt Geiger Women's Shoulder Bag Multi Other Leather Suede Celia,https://www.kurtgeiger.com/women/bags/shoulder-bags/celia-shoulder-bag-multi-other-leather-suede-kurt-geiger-london-5851769129?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Celia Shoulder Bag is crafted from a leather and suede patchwork leather with stitching detail. There is an antiqued brass eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBrown leather shoulder strapAntiqued brass chain strap detailCan fit phones up to 6inchesGold foil embossed branding on the backMaterial: Leather / SuedeStyle number: 5851769129","This Celia Shoulder Bag is crafted from a leather and suede patchwork leather with stitching detail. There is an antiqued brass eagle head on the front flap.17cm (H), 26cm (L), 8cm (D)Strap length: 53cmBrown leather shoulder strapAntiqued brass chain strap detailCan fit phones up to 6inchesGold foil embossed branding on the backMaterial: Leather / SuedeStyle number: 5851769129",319.00,319.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5851769129_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,34,IN STOCK,,,Multi-Coloured,,,219,TRUE,TRUE,FALSE
Kurt Geiger London,5838359339,5838359339,Kurt Geiger London Sloane Shopper Bag - Dark Red Canvas Tote Bag,https://www.kurtgeiger.com/women/bags/shoulder-bags/sloane-shopper-red-other-canvas-kurt-geiger-london-5838359339?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Sloane Shopper bag features a dark red canvas body that is embroidered with micro Kurt Geiger designs including a telephone box, martini glass and rail card.30cm (H), 39cm (L), 17cm (D)Strap length: 71cmFour antiqued brass feetWinged sidesCan fit laptops up to 13inchesZip top closureInterior zipped pocketStyle number: 5838359339","This Sloane Shopper bag features a dark red canvas body that is embroidered with micro Kurt Geiger designs including a telephone box, martini glass and rail card.30cm (H), 39cm (L), 17cm (D)Strap length: 71cmFour antiqued brass feetWinged sidesCan fit laptops up to 13inchesZip top closureInterior zipped pocketStyle number: 5838359339",249.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5838359339_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,84,IN STOCK,,,Red,,,131,TRUE,TRUE,FALSE
Kurt Geiger London,6063846189,6063846189,Kurt Geiger London Chelsea Small Slouch Hobo Bag - Leopard Print Crystal Hobo Bag,https://www.kurtgeiger.com/women/bags/shoulder-bags/chelsea-sm-slouch-hobo-camel-other-leather-other-print-kurt-geiger-london-6063846189?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Small Chelsea Slouch Hobo bag is crafted from a leopard printed calfhair leather. The front of the bag is accented with an antiqued silver oval trimmed eagle head.19cm (H), 20cm (L), 9cm (D)Strap length: 25mMagnetic snap closureCan fit phones up to 6inchesUnlined interior&nbsp;Material: LeatherStyle number: 6063846189","This Small Chelsea Slouch Hobo bag is crafted from a leopard printed calfhair leather. The front of the bag is accented with an antiqued silver oval trimmed eagle head.19cm (H), 20cm (L), 9cm (D)Strap length: 25mMagnetic snap closureCan fit phones up to 6inchesUnlined interior&nbsp;Material: LeatherStyle number: 6063846189",179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/0/6063846189_20.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,18/08/2026,,FALSE,,157,IN STOCK,,,Tan,,,65,TRUE,TRUE,FALSE
