prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
55198221,55198221,55198221,Wide Leg Frill Hem Jeans Boden,https://us.boden.com/products/girls-wide-leg-frill-hem-jeans-dark-wash-g6104ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,65.00,65.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gaut_g6104_ind_535503b8-465a-4087-b6e6-a1d27ea2e38b.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-wide-leg-frill-hem-jeans-dark-wash-g6104ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,199,IN STOCK,,,Dark Wash,,,,TRUE,TRUE
55198337,55198337,55198337,Wide Leg Jeans Boden,https://us.boden.com/products/girls-wide-leg-jeans-mid-wash-heart-applique-g5860dvn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,65.00,65.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gaut_g5860_dvn_03274070-84f8-409b-8366-0005ebfeaece.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-wide-leg-jeans-mid-wash-heart-applique-g5860dvn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,108,IN STOCK,,,Mid Wash Heart Applique,,,,TRUE,TRUE
55199106,55199106,55199106,Patch Pocket Straight Jeans Boden,https://us.boden.com/products/girls-patch-pocket-straight-jeans-denim-embroidery-g5861win?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,65.00,65.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gaut_g5861_win_bddf67da-0b15-4385-8a6e-631d12731a84.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-patch-pocket-straight-jeans-denim-embroidery-g5861win?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,176,IN STOCK,,,Denim Embroidery,,,,TRUE,TRUE
55195369,55195369,55195369,Jersey Pull-on Pants Boden,https://us.boden.com/products/baby-jersey-pull-on-pants-pink-vintage-ditsy-floral-y2903pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29.00,29.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26uaut_y2903_pnt.jpg?v=1&width=800,Baby,Baby,20/08/2026,https://us.boden.com/products/baby-jersey-pull-on-pants-pink-vintage-ditsy-floral-y2903pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,166,IN STOCK,,,Pink Vintage Ditsy Floral,,,,TRUE,TRUE
55139052,55139052,55139052,Warrior Knee Joggers Boden,https://us.boden.com/products/baby-warrior-knee-joggers-light-blue-marl-y2831blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,32.00,32.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26uaut_y2831_blu_f6ca9838-6ef2-4545-83bf-0aea1d021ee1.jpg?v=1&width=800,Baby,Baby,20/08/2026,https://us.boden.com/products/baby-warrior-knee-joggers-light-blue-marl-y2831blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,149,IN STOCK,,,Light Blue Marl,,,,TRUE,TRUE
55136500,55136500,55136500,Warrior Knee Joggers Boden,https://us.boden.com/products/baby-warrior-knee-joggers-navy-y2831nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,32.00,32.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26uaut_y2831_nav_a8a7087e-c64e-4112-9e55-fa87770f221f.jpg?v=1&width=800,Baby,Baby,20/08/2026,https://us.boden.com/products/baby-warrior-knee-joggers-navy-y2831nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,202,IN STOCK,,,Navy,,,,TRUE,TRUE
55203537,55203537,55203537,Halloween Glow Sweatpants Boden,https://us.boden.com/products/boys-halloween-glow-sweatpants-shadow-grey-skeleton-b3016gry?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,55.00,55.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26baut_b3016_gry_f577d221-941c-4f4b-9e95-346990d61b54.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-halloween-glow-sweatpants-shadow-grey-skeleton-b3016gry?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,45,IN STOCK,,,Shadow Grey Skeleton,,,,TRUE,TRUE
55198708,55198708,55198708,Cord Leggings Boden,https://us.boden.com/products/girls-cord-leggings-pink-heather-g5637pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39.00,39.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gaut_g5637_pin.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-cord-leggings-pink-heather-g5637pin?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,279,IN STOCK,,,Pink Heather,,,,TRUE,TRUE
55199367,55199367,55199367,Easy Straight Chinos Boden,https://us.boden.com/products/boys-easy-straight-chinos-pineneedle-b3293grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,55.00,55.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26baut_b3293_grn.jpg?v=1&width=800,Boys,Boys,20/08/2026,https://us.boden.com/products/boys-easy-straight-chinos-pineneedle-b3293grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,65,IN STOCK,,,Pineneedle,,,,TRUE,TRUE
55198217,55198217,55198217,Ribbed Flared Leggings Boden,https://us.boden.com/products/girls-ribbed-flared-leggings-green-g5818grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,25.00,25.00,https://cdn.shopify.com/s/files/1/0680/4619/2892/files/26gaut_g5818_grn.jpg?v=1&width=800,Girls,Girls,20/08/2026,https://us.boden.com/products/girls-ribbed-flared-leggings-green-g5818grn?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,167,IN STOCK,,,Green,,,,TRUE,TRUE
