prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,5008930029,5008930029,Carvela Women's Trainers Brown Synthetic Costa,https://www.carvela.com/women/shoes/trainers/costa-brown-suede-other-carvela-5008930029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Costa trainers feature a brown nylon upper with suede panels. There is a bronze crystal embellished heel panel and gold branding details across the upper.Material: SuedeStyle number: 5008930029,This pair of Costa trainers feature a brown nylon upper with suede panels. There is a bronze crystal embellished heel panel and gold branding details across the upper.Material: SuedeStyle number: 5008930029,39.00,39.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5008930029_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658557761,14,IN STOCK,,9 UK,Brown,,,75,TRUE,TRUE,FALSE
Carvela,5008940029,5008940029,Carvela Women's Trainers Beige Nylon Costa,https://www.carvela.com/women/shoes/trainers/costa-beige-suede-other-carvela-5008940029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Costa trainers feature a beige nylon upper with suede panels. There is a bronze crystal embellished heel panel and gold branding details across the upper.Material: SuedeStyle number: 5008950029,This pair of Costa trainers feature a beige nylon upper with suede panels. There is a bronze crystal embellished heel panel and gold branding details across the upper.Material: SuedeStyle number: 5008950029,39.00,39.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5008940029_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658557914,27,IN STOCK,,"3 UK, 8 UK, 9 UK",Nude,,,60,TRUE,TRUE,FALSE
Carvela,4369605979,4369605979,Carvela Women's Trainers Black Synthetic Veneto,https://www.carvela.com/sale/shoes/trainers/veneto-sneaker-black-combination-synthetic-carvela-4369605979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Veneto Sneaker arrives in a black style with crystal embellished panels on both sides. The front laces up and there are gunmetal branding details across the upper.&nbsp;Material: SyntheticStyle number: 4369605979,This Veneto Sneaker arrives in a black style with crystal embellished panels on both sides. The front laces up and there are gunmetal branding details across the upper.&nbsp;Material: SyntheticStyle number: 4369605979,59.00,59.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/3/4369605979_40.jpg?v=1&width=800,Sale > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658731550,134,IN STOCK,,"3 UK, 4 UK, 5 UK, 8 UK, 9 UK",Black Combination,,,36,TRUE,TRUE,FALSE
Carvela,9945429979,9945429979,Carvela Women's Trainers Grey Other Synthetic Jive,https://www.carvela.com/women/shoes/trainers/jive-lace-up-grey-other-synthetic-carvela-9945429979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Jive Lace Up is a flatform trainer in taupe with beige snake printed panels. The back of the heel features a gold tone Signature C stud.Sole height: 40mmMaterial: TextileStyle number: 9945429979,The Jive Lace Up is a flatform trainer in taupe with beige snake printed panels. The back of the heel features a gold tone Signature C stud.Sole height: 40mmMaterial: TextileStyle number: 9945429979,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/9/9/9945429979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658743294,247,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Grey Other,,,21,TRUE,TRUE,FALSE
Carvela,4442705979,4442705979,Carvela Women's Sneaker Synthetic Black Combination High Rise,https://www.carvela.com/women/shoes/trainers/high-rise-zip-knit-black-combination-synthetic-carvela-4442705979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This High Rise Zip Knit features a black knitted upper with crystal embellishment. There is a zip on the front side of the shoe alongside a gold panel at the back of the heel.&nbsp;Hidden heel: 6cmMaterial: FabricStyle number: 4442705979,This High Rise Zip Knit features a black knitted upper with crystal embellishment. There is a zip on the front side of the shoe alongside a gold panel at the back of the heel.&nbsp;Hidden heel: 6cmMaterial: FabricStyle number: 4442705979,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/4/4442705979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658750216,477,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black Combination,,,5,TRUE,TRUE,FALSE
Carvela,5197861979,5197861979,Carvela Women's Trainers Gold Synthetic Daze,https://www.carvela.com/women/shoes/trainers/daze-toe-cap-gold-synthetic-carvela-5197861979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Daze Toe Cap is crafted from a white pebbled grain leather alternative. There is crystal embellishment across the toe and heel.&nbsp;Material: SyntheticStyle number: 5197861979,This Daze Toe Cap is crafted from a white pebbled grain leather alternative. There is crystal embellishment across the toe and heel.&nbsp;Material: SyntheticStyle number: 5197861979,39.00,39.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5197861979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658803684,9,IN STOCK,,"3 UK, 9 UK",Metallic,,,84,TRUE,TRUE,FALSE
Carvela,5198310109,5198310109,Carvela Women's Trainers White Coin Connected,https://www.carvela.com/women/shoes/trainers/connected-laceless-coin-white-leather-carvela-5198310109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Connected Laceless trainer features a leather upper in white. The front is laceless but has multiple gold coin style discs on the eye stay.Sole height: 50mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 5198310109,The Connected Laceless trainer features a leather upper in white. The front is laceless but has multiple gold coin style discs on the eye stay.Sole height: 50mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 5198310109,49.00,49.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5198310109_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045658803950,14,IN STOCK,,"8 UK, 9 UK",White,,,76,TRUE,TRUE,FALSE
Carvela,5592961029,5592961029,Carvela Women's Trainers Gold Suede Other Tivoli,https://www.carvela.com/women/shoes/trainers/tivoli-laser-sneaker-gold-suede-other-carvela-5592961029?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Tivoli Laser trainer is crafted from a gold leather with laser cut out design and beige suede patch on the toe. The front laces up with gold crystals as well as gold tone branding details.Alternate laces in boxMaterial: Suede / OtherStyle number: 5592961029,This Tivoli Laser trainer is crafted from a gold leather with laser cut out design and beige suede patch on the toe. The front laces up with gold crystals as well as gold tone branding details.Alternate laces in boxMaterial: Suede / OtherStyle number: 5592961029,39.00,39.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5592961029_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659487166,17,IN STOCK,,"3 UK, 8 UK, 9 UK",Metallic,,,70,TRUE,TRUE,FALSE
Carvela,5593210629,5593210629,Carvela Women's Trainer White Fabric Suede Tivoli,https://www.carvela.com/women/shoes/trainers/tivoli-jewel-sneaker-white-fabric-suede-carvela-5593210629?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Tivoli Jewel Trainer is crafted from a bone microsuede with faux pearl and crystal embellishment across the upper. There are also silver tone branding details as well as branded fabric tab on the tongue.Material: Fabric / SuedeStyle number: 5593210629,This Tivoli Jewel Trainer is crafted from a bone microsuede with faux pearl and crystal embellishment across the upper. There are also silver tone branding details as well as branded fabric tab on the tongue.Material: Fabric / SuedeStyle number: 5593210629,39.00,39.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5593210629_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659487463,27,IN STOCK,,"3 UK, 9 UK",White,,,61,TRUE,TRUE,FALSE
Carvela,5613910609,5613910609,Carvela Women's Trainer White Synthetic Daze,https://www.carvela.com/women/shoes/trainers/daze-daisy-white-fabric-carvela-5613910609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Daze Jewel sneaker features a white mesh upper with daisy embroidery. The hardware is gold with embossed foil logo on the tongue.&nbsp;Material: Leather alternativeStyle number: 5613910609,The Daze Jewel sneaker features a white mesh upper with daisy embroidery. The hardware is gold with embossed foil logo on the tongue.&nbsp;Material: Leather alternativeStyle number: 5613910609,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5613910609_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659546924,380,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",White,,,10,TRUE,TRUE,FALSE
Carvela,5710410979,5710410979,Carvela Women's Trainers White Synthetic Soara,https://www.carvela.com/women/shoes/trainers/soara-white-synthetic-carvela-5710410979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Soara trainer is crafted from a white textured leather alternative. The front laces up with white eyelets and there are gold tone branding details across the upper.&nbsp;Material: Leather alternativeStyle number: 5710410979,This Soara trainer is crafted from a white textured leather alternative. The front laces up with white eyelets and there are gold tone branding details across the upper.&nbsp;Material: Leather alternativeStyle number: 5710410979,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5710410979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,TRUE,5045659718123,137,IN STOCK,,"4 UK, 5 UK, 6 UK, 9 UK",White,,,35,TRUE,TRUE,FALSE
Carvela,5710847609,5710847609,Carvela Women's Trainers Taupe Fabric Adoro,https://www.carvela.com/women/shoes/trainers/adoro-bling-taupe-fabric-carvela-5710847609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Adoro bling trainers arrive in a taupe fabric with gold crystal embellishment. The front laces up with blind eyelets and there are gold tone branding details across the upper.Material: FabricStyle number: 5710847609,This pair of Adoro bling trainers arrive in a taupe fabric with gold crystal embellishment. The front laces up with blind eyelets and there are gold tone branding details across the upper.Material: FabricStyle number: 5710847609,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5710847609_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659718987,56,IN STOCK,,"3 UK, 4 UK, 6 UK, 7 UK, 8 UK, 9 UK",Taupe,,,50,TRUE,TRUE,FALSE
Carvela,5754067979,5754067979,Carvela Women's Trainers Silver Combination Synthetic Galassia,https://www.carvela.com/women/shoes/trainers/galassia-silver-combination-synthetic-carvela-5754067979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Galassia trainer is crafted from a tonal grey leather alternative with statement textured glitter side panels in silver. There are silver tone branding details across the upper.Material: Leather alternativeStyle number:5754067979,This Galassia trainer is crafted from a tonal grey leather alternative with statement textured glitter side panels in silver. There are silver tone branding details across the upper.Material: Leather alternativeStyle number:5754067979,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5754067979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659800149,18,IN STOCK,,"3 UK, 4 UK, 9 UK",Metallic,,,69,TRUE,TRUE,FALSE
Carvela,5754153979,5754153979,Carvela Mio - Pale Pink Lace Up Sneaker,https://www.carvela.com/women/shoes/trainers/mio-pale-pink-synthetic-carvela-5754153979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Mio sneakers are crafted from a pale pink leather alternative with a snake embossing panels. The front laces up with fabric laces and there are gold tone branding details seen across the up per.Material: Leather alternativeStyle number: 575153979,This pair of Mio sneakers are crafted from a pale pink leather alternative with a snake embossing panels. The front laces up with fabric laces and there are gold tone branding details seen across the up per.Material: Leather alternativeStyle number: 575153979,79.00,79.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5754153979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659800507,505,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Pink,,,1,TRUE,TRUE,FALSE
Carvela,5754261979,5754261979,Carvela Women's Trainer Bronze Synthetic Angelina,https://www.carvela.com/women/shoes/trainers/angelina-gold-synthetic-carvela-5754261979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Angelina trainer is crafted from a metallic gold textured leather alternative. The front is laced up with gold tone branding across the upper. &nbsp;Material: Leather alternativeStyle number: 5754261979,This Angelina trainer is crafted from a metallic gold textured leather alternative. The front is laced up with gold tone branding across the upper. &nbsp;Material: Leather alternativeStyle number: 5754261979,59.00,59.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5754261979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659800781,357,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Metallic,,,13,TRUE,TRUE,FALSE
Carvela,5779030979,5779030979,Carvela Women's Trainers Brown Synthetic Caprese,https://www.carvela.com/women/shoes/trainers/caprese-laser-trainer-brown-synthetic-carvela-5779030979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Caprese Laser Trainers feature a brown microsuede upper with cut out sides. The front is laced up with crystal embellishment and gold tone branding details.Materials: Leather alternativeStyle number: 5779030979,This pair of Caprese Laser Trainers feature a brown microsuede upper with cut out sides. The front is laced up with crystal embellishment and gold tone branding details.Materials: Leather alternativeStyle number: 5779030979,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/7/5779030979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659851325,246,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,22,TRUE,TRUE,FALSE
Carvela,2666318979,2666318979,Carvela Women's Trainers Winter White Synthetic High Rise,https://www.carvela.com/women/shoes/trainers/high-rise-winter-white-synthetic-carvela-2666318979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This High Rise Trainer arrives in a metallic silver with faux pearl and crystals across the upper panels. There are gold tone branding details across the upper.&nbsp;Sole height: 5cmMaterial: Leather alternativeStyle number: 2666318979,This High Rise Trainer arrives in a metallic silver with faux pearl and crystals across the upper panels. There are gold tone branding details across the upper.&nbsp;Sole height: 5cmMaterial: Leather alternativeStyle number: 2666318979,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/2/6/2666318979_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5045659867401,27,IN STOCK,,"3 UK, 4 UK, 6 UK, 7 UK, 8 UK, 9 UK",White,,,62,TRUE,TRUE,FALSE
Carvela,5933831209,5933831209,Carvela Women's Trainers Dark Brown Suede Tivoli,https://www.carvela.com/women/shoes/trainers/tivoli-sneaker-dark-brown-suede-carvela-5933831209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Tivoli trainer are crafted from a dark brown suede leather with subtle stitched design. There are two lace designs tying up the front of the trainer.Material: SuedeStyle number: 5933831209,This pair of Tivoli trainer are crafted from a dark brown suede leather with subtle stitched design. There are two lace designs tying up the front of the trainer.Material: SuedeStyle number: 5933831209,49.00,49.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5933831209_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5020414031402,54,IN STOCK,,"3 UK, 4 UK, 5 UK, 8 UK, 9 UK",Brown,,,52,TRUE,TRUE,FALSE
Carvela,5998100789,5998100789,Carvela Women's Trainers Black Fabric Suede Davina,https://www.carvela.com/women/shoes/trainers/divina-sneaker-black-velvet-carvela-5998100789?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This pair of Divina Trainers arrive in a black suede. There are gold branding details across the upper.Material: VelvetStyle number: 5998100789,This pair of Divina Trainers arrive in a black suede. There are gold branding details across the upper.Material: VelvetStyle number: 5998100789,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/9/5998100789_40.jpg?v=1&width=800,Women > Shoes > Trainers,WOMENS SNEAKER,02/09/2026,,FALSE,5020414726537,122,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,41,TRUE,TRUE,FALSE
